,0
1652,https://baseballsavant.mlb.com/savant-player/457744
1653,https://baseballsavant.mlb.com/savant-player/669289
1654,https://baseballsavant.mlb.com/savant-player/452741
1655,https://baseballsavant.mlb.com/savant-player/543022
1656,https://baseballsavant.mlb.com/savant-player/239795
1657,https://baseballsavant.mlb.com/savant-player/641149
1658,https://baseballsavant.mlb.com/savant-player/434592
1659,https://baseballsavant.mlb.com/savant-player/534631
1660,https://baseballsavant.mlb.com/savant-player/592422
1661,https://baseballsavant.mlb.com/savant-player/434669
1662,https://baseballsavant.mlb.com/savant-player/608601
1663,https://baseballsavant.mlb.com/savant-player/425818
1664,https://baseballsavant.mlb.com/savant-player/449072
1665,https://baseballsavant.mlb.com/savant-player/663474
1666,https://baseballsavant.mlb.com/savant-player/572309
1667,https://baseballsavant.mlb.com/savant-player/430683
1668,https://baseballsavant.mlb.com/savant-player/621114
1669,https://baseballsavant.mlb.com/savant-player/425626
1670,https://baseballsavant.mlb.com/savant-player/643327
1671,https://baseballsavant.mlb.com/savant-player/656793
1672,https://baseballsavant.mlb.com/savant-player/521655
1673,https://baseballsavant.mlb.com/savant-player/408314
1674,https://baseballsavant.mlb.com/savant-player/600944
1675,https://baseballsavant.mlb.com/savant-player/664076
1676,https://baseballsavant.mlb.com/savant-player/547973
1677,https://baseballsavant.mlb.com/savant-player/624418
1678,https://baseballsavant.mlb.com/savant-player/150009
1679,https://baseballsavant.mlb.com/savant-player/429723
1680,https://baseballsavant.mlb.com/savant-player/446341
1681,https://baseballsavant.mlb.com/savant-player/457435
1682,https://baseballsavant.mlb.com/savant-player/476206
1683,https://baseballsavant.mlb.com/savant-player/605182
1684,https://baseballsavant.mlb.com/savant-player/683232
1685,https://baseballsavant.mlb.com/savant-player/572044
1686,https://baseballsavant.mlb.com/savant-player/599683
1687,https://baseballsavant.mlb.com/savant-player/592716
1688,https://baseballsavant.mlb.com/savant-player/599899
1689,https://baseballsavant.mlb.com/savant-player/622772
1690,https://baseballsavant.mlb.com/savant-player/643325
1691,https://baseballsavant.mlb.com/savant-player/136600
1692,https://baseballsavant.mlb.com/savant-player/460257
1693,https://baseballsavant.mlb.com/savant-player/545332
1694,https://baseballsavant.mlb.com/savant-player/571927
1695,https://baseballsavant.mlb.com/savant-player/643617
1696,https://baseballsavant.mlb.com/savant-player/453343
1697,https://baseballsavant.mlb.com/savant-player/657612
1698,https://baseballsavant.mlb.com/savant-player/455374
1699,https://baseballsavant.mlb.com/savant-player/656061
1700,https://baseballsavant.mlb.com/savant-player/407901
1701,https://baseballsavant.mlb.com/savant-player/518852
1702,https://baseballsavant.mlb.com/savant-player/502004
1703,https://baseballsavant.mlb.com/savant-player/543037
1704,https://baseballsavant.mlb.com/savant-player/429721
1705,https://baseballsavant.mlb.com/savant-player/543532
1706,https://baseballsavant.mlb.com/savant-player/643410
1707,https://baseballsavant.mlb.com/savant-player/519344
1708,https://baseballsavant.mlb.com/savant-player/663776
1709,https://baseballsavant.mlb.com/savant-player/670912
1710,https://baseballsavant.mlb.com/savant-player/449820
1711,https://baseballsavant.mlb.com/savant-player/592612
1712,https://baseballsavant.mlb.com/savant-player/452027
1713,https://baseballsavant.mlb.com/savant-player/664062
1714,https://baseballsavant.mlb.com/savant-player/543746
1715,https://baseballsavant.mlb.com/savant-player/346848
1716,https://baseballsavant.mlb.com/savant-player/543148
1717,https://baseballsavant.mlb.com/savant-player/622780
1718,https://baseballsavant.mlb.com/savant-player/641656
1719,https://baseballsavant.mlb.com/savant-player/458676
1720,https://baseballsavant.mlb.com/savant-player/408052
1721,https://baseballsavant.mlb.com/savant-player/621139
1722,https://baseballsavant.mlb.com/savant-player/544725
1723,https://baseballsavant.mlb.com/savant-player/450314
1724,https://baseballsavant.mlb.com/savant-player/136263
1725,https://baseballsavant.mlb.com/savant-player/664854
1726,https://baseballsavant.mlb.com/savant-player/656945
1727,https://baseballsavant.mlb.com/savant-player/121096
1728,https://baseballsavant.mlb.com/savant-player/622088
1729,https://baseballsavant.mlb.com/savant-player/448592
1730,https://baseballsavant.mlb.com/savant-player/668676
1731,https://baseballsavant.mlb.com/savant-player/672715
1732,https://baseballsavant.mlb.com/savant-player/660546
1733,https://baseballsavant.mlb.com/savant-player/596027
1734,https://baseballsavant.mlb.com/savant-player/543726
1735,https://baseballsavant.mlb.com/savant-player/657031
1736,https://baseballsavant.mlb.com/savant-player/518876
1737,https://baseballsavant.mlb.com/savant-player/607387
1738,https://baseballsavant.mlb.com/savant-player/594824
1739,https://baseballsavant.mlb.com/savant-player/434672
1740,https://baseballsavant.mlb.com/savant-player/543155
1741,https://baseballsavant.mlb.com/savant-player/656222
1742,https://baseballsavant.mlb.com/savant-player/541640
1743,https://baseballsavant.mlb.com/savant-player/431145
1744,https://baseballsavant.mlb.com/savant-player/458713
1745,https://baseballsavant.mlb.com/savant-player/488751
1746,https://baseballsavant.mlb.com/savant-player/592346
1747,https://baseballsavant.mlb.com/savant-player/460580
1748,https://baseballsavant.mlb.com/savant-player/489002
1749,https://baseballsavant.mlb.com/savant-player/543903
1750,https://baseballsavant.mlb.com/savant-player/621129
1751,https://baseballsavant.mlb.com/savant-player/434629
1752,https://baseballsavant.mlb.com/savant-player/519169
1753,https://baseballsavant.mlb.com/savant-player/602928
1754,https://baseballsavant.mlb.com/savant-player/150118
1755,https://baseballsavant.mlb.com/savant-player/539438
1756,https://baseballsavant.mlb.com/savant-player/462136
1757,https://baseballsavant.mlb.com/savant-player/456421
1758,https://baseballsavant.mlb.com/savant-player/570488
1759,https://baseballsavant.mlb.com/savant-player/543339
1760,https://baseballsavant.mlb.com/savant-player/425747
1761,https://baseballsavant.mlb.com/savant-player/600921
1762,https://baseballsavant.mlb.com/savant-player/571917
1763,https://baseballsavant.mlb.com/savant-player/489448
1764,https://baseballsavant.mlb.com/savant-player/623913
1765,https://baseballsavant.mlb.com/savant-player/458220
1766,https://baseballsavant.mlb.com/savant-player/469735
1767,https://baseballsavant.mlb.com/savant-player/449173
1768,https://baseballsavant.mlb.com/savant-player/592712
1769,https://baseballsavant.mlb.com/savant-player/548389
1770,https://baseballsavant.mlb.com/savant-player/571974
1771,https://baseballsavant.mlb.com/savant-player/669211
1772,https://baseballsavant.mlb.com/savant-player/622608
1773,https://baseballsavant.mlb.com/savant-player/543258
1774,https://baseballsavant.mlb.com/savant-player/518858
1775,https://baseballsavant.mlb.com/savant-player/592468
1776,https://baseballsavant.mlb.com/savant-player/606273
1777,https://baseballsavant.mlb.com/savant-player/446135
1778,https://baseballsavant.mlb.com/savant-player/669064
1779,https://baseballsavant.mlb.com/savant-player/543883
1780,https://baseballsavant.mlb.com/savant-player/622256
1781,https://baseballsavant.mlb.com/savant-player/605204
1782,https://baseballsavant.mlb.com/savant-player/646057
1783,https://baseballsavant.mlb.com/savant-player/462945
1784,https://baseballsavant.mlb.com/savant-player/502212
1785,https://baseballsavant.mlb.com/savant-player/501529
1786,https://baseballsavant.mlb.com/savant-player/474521
1787,https://baseballsavant.mlb.com/savant-player/642528
1788,https://baseballsavant.mlb.com/savant-player/542924
1789,https://baseballsavant.mlb.com/savant-player/119154
1790,https://baseballsavant.mlb.com/savant-player/451532
1791,https://baseballsavant.mlb.com/savant-player/543594
1792,https://baseballsavant.mlb.com/savant-player/572703
1793,https://baseballsavant.mlb.com/savant-player/491708
1794,https://baseballsavant.mlb.com/savant-player/488671
1795,https://baseballsavant.mlb.com/savant-player/622098
1796,https://baseballsavant.mlb.com/savant-player/469134
1797,https://baseballsavant.mlb.com/savant-player/457566
1798,https://baseballsavant.mlb.com/savant-player/469834
1799,https://baseballsavant.mlb.com/savant-player/456696
1800,https://baseballsavant.mlb.com/savant-player/677976
1801,https://baseballsavant.mlb.com/savant-player/451650
1802,https://baseballsavant.mlb.com/savant-player/592314
1803,https://baseballsavant.mlb.com/savant-player/476594
1804,https://baseballsavant.mlb.com/savant-player/475857
1805,https://baseballsavant.mlb.com/savant-player/503438
1806,https://baseballsavant.mlb.com/savant-player/502327
1807,https://baseballsavant.mlb.com/savant-player/621011
1808,https://baseballsavant.mlb.com/savant-player/506693
1809,https://baseballsavant.mlb.com/savant-player/450282
1810,https://baseballsavant.mlb.com/savant-player/592804
1811,https://baseballsavant.mlb.com/savant-player/453301
1812,https://baseballsavant.mlb.com/savant-player/571911
1813,https://baseballsavant.mlb.com/savant-player/545346
1814,https://baseballsavant.mlb.com/savant-player/407193
1815,https://baseballsavant.mlb.com/savant-player/457117
1816,https://baseballsavant.mlb.com/savant-player/605388
1817,https://baseballsavant.mlb.com/savant-player/502593
1818,https://baseballsavant.mlb.com/savant-player/430597
1819,https://baseballsavant.mlb.com/savant-player/606299
1820,https://baseballsavant.mlb.com/savant-player/605374
1821,https://baseballsavant.mlb.com/savant-player/474256
1822,https://baseballsavant.mlb.com/savant-player/664023
1823,https://baseballsavant.mlb.com/savant-player/592398
1824,https://baseballsavant.mlb.com/savant-player/445216
1825,https://baseballsavant.mlb.com/savant-player/430404
1826,https://baseballsavant.mlb.com/savant-player/657240
1827,https://baseballsavant.mlb.com/savant-player/670712
1828,https://baseballsavant.mlb.com/savant-player/622065
1829,https://baseballsavant.mlb.com/savant-player/545348
1830,https://baseballsavant.mlb.com/savant-player/544931
1831,https://baseballsavant.mlb.com/savant-player/457733
1832,https://baseballsavant.mlb.com/savant-player/517629
1833,https://baseballsavant.mlb.com/savant-player/657624
1834,https://baseballsavant.mlb.com/savant-player/623465
1835,https://baseballsavant.mlb.com/savant-player/444857
1836,https://baseballsavant.mlb.com/savant-player/641401
1837,https://baseballsavant.mlb.com/savant-player/641739
1838,https://baseballsavant.mlb.com/savant-player/663903
1839,https://baseballsavant.mlb.com/savant-player/465015
1840,https://baseballsavant.mlb.com/savant-player/501983
1841,https://baseballsavant.mlb.com/savant-player/543518
1842,https://baseballsavant.mlb.com/savant-player/543716
1843,https://baseballsavant.mlb.com/savant-player/425514
1844,https://baseballsavant.mlb.com/savant-player/542669
1845,https://baseballsavant.mlb.com/savant-player/572038
1846,https://baseballsavant.mlb.com/savant-player/518493
1847,https://baseballsavant.mlb.com/savant-player/643550
1848,https://baseballsavant.mlb.com/savant-player/664180
1849,https://baseballsavant.mlb.com/savant-player/544928
1850,https://baseballsavant.mlb.com/savant-player/664208
1851,https://baseballsavant.mlb.com/savant-player/424324
1852,https://baseballsavant.mlb.com/savant-player/593144
1853,https://baseballsavant.mlb.com/savant-player/502179
1854,https://baseballsavant.mlb.com/savant-player/453281
1855,https://baseballsavant.mlb.com/savant-player/491159
1856,https://baseballsavant.mlb.com/savant-player/346801
1857,https://baseballsavant.mlb.com/savant-player/542960
1858,https://baseballsavant.mlb.com/savant-player/518603
1859,https://baseballsavant.mlb.com/savant-player/641490
1860,https://baseballsavant.mlb.com/savant-player/665093
1861,https://baseballsavant.mlb.com/savant-player/622217
1862,https://baseballsavant.mlb.com/savant-player/664701
1863,https://baseballsavant.mlb.com/savant-player/502011
1864,https://baseballsavant.mlb.com/savant-player/543942
1865,https://baseballsavant.mlb.com/savant-player/571616
1866,https://baseballsavant.mlb.com/savant-player/502578
1867,https://baseballsavant.mlb.com/savant-player/493133
1868,https://baseballsavant.mlb.com/savant-player/521055
1869,https://baseballsavant.mlb.com/savant-player/501745
1870,https://baseballsavant.mlb.com/savant-player/605513
1871,https://baseballsavant.mlb.com/savant-player/629498
1872,https://baseballsavant.mlb.com/savant-player/641525
1873,https://baseballsavant.mlb.com/savant-player/607188
1874,https://baseballsavant.mlb.com/savant-player/445153
1875,https://baseballsavant.mlb.com/savant-player/453304
1876,https://baseballsavant.mlb.com/savant-player/467008
1877,https://baseballsavant.mlb.com/savant-player/457453
1878,https://baseballsavant.mlb.com/savant-player/435178
1879,https://baseballsavant.mlb.com/savant-player/642028
1880,https://baseballsavant.mlb.com/savant-player/623439
1881,https://baseballsavant.mlb.com/savant-player/430587
1882,https://baseballsavant.mlb.com/savant-player/120221
1883,https://baseballsavant.mlb.com/savant-player/642558
1884,https://baseballsavant.mlb.com/savant-player/670456
1885,https://baseballsavant.mlb.com/savant-player/460370
1886,https://baseballsavant.mlb.com/savant-player/475416
1887,https://baseballsavant.mlb.com/savant-player/453232
1888,https://baseballsavant.mlb.com/savant-player/607259
1889,https://baseballsavant.mlb.com/savant-player/571035
1890,https://baseballsavant.mlb.com/savant-player/407845
1891,https://baseballsavant.mlb.com/savant-player/459439
1892,https://baseballsavant.mlb.com/savant-player/663878
1893,https://baseballsavant.mlb.com/savant-player/502055
1894,https://baseballsavant.mlb.com/savant-player/605232
1895,https://baseballsavant.mlb.com/savant-player/457422
1896,https://baseballsavant.mlb.com/savant-player/623430
1897,https://baseballsavant.mlb.com/savant-player/491220
1898,https://baseballsavant.mlb.com/savant-player/450580
1899,https://baseballsavant.mlb.com/savant-player/503566
1900,https://baseballsavant.mlb.com/savant-player/547888
1901,https://baseballsavant.mlb.com/savant-player/468528
1902,https://baseballsavant.mlb.com/savant-player/518418
1903,https://baseballsavant.mlb.com/savant-player/641341
1904,https://baseballsavant.mlb.com/savant-player/400076
1905,https://baseballsavant.mlb.com/savant-player/112526
1906,https://baseballsavant.mlb.com/savant-player/429719
1907,https://baseballsavant.mlb.com/savant-player/425861
1908,https://baseballsavant.mlb.com/savant-player/608718
1909,https://baseballsavant.mlb.com/savant-player/150404
1910,https://baseballsavant.mlb.com/savant-player/444553
1911,https://baseballsavant.mlb.com/savant-player/573127
1912,https://baseballsavant.mlb.com/savant-player/429400
1913,https://baseballsavant.mlb.com/savant-player/594056
1914,https://baseballsavant.mlb.com/savant-player/118158
1915,https://baseballsavant.mlb.com/savant-player/608650
1916,https://baseballsavant.mlb.com/savant-player/455092
1917,https://baseballsavant.mlb.com/savant-player/407816
1918,https://baseballsavant.mlb.com/savant-player/584171
1919,https://baseballsavant.mlb.com/savant-player/430603
1920,https://baseballsavant.mlb.com/savant-player/430613
1921,https://baseballsavant.mlb.com/savant-player/451135
1922,https://baseballsavant.mlb.com/savant-player/621294
1923,https://baseballsavant.mlb.com/savant-player/431162
1924,https://baseballsavant.mlb.com/savant-player/657786
1925,https://baseballsavant.mlb.com/savant-player/543935
1926,https://baseballsavant.mlb.com/savant-player/575070
1927,https://baseballsavant.mlb.com/savant-player/400058
1928,https://baseballsavant.mlb.com/savant-player/446003
1929,https://baseballsavant.mlb.com/savant-player/553970
1930,https://baseballsavant.mlb.com/savant-player/598286
1931,https://baseballsavant.mlb.com/savant-player/407911
1932,https://baseballsavant.mlb.com/savant-player/677651
1933,https://baseballsavant.mlb.com/savant-player/593643
1934,https://baseballsavant.mlb.com/savant-player/502195
1935,https://baseballsavant.mlb.com/savant-player/451628
1936,https://baseballsavant.mlb.com/savant-player/607468
1937,https://baseballsavant.mlb.com/savant-player/605280
1938,https://baseballsavant.mlb.com/savant-player/622797
1939,https://baseballsavant.mlb.com/savant-player/490008
1940,https://baseballsavant.mlb.com/savant-player/664337
1941,https://baseballsavant.mlb.com/savant-player/435080
1942,https://baseballsavant.mlb.com/savant-player/456585
1943,https://baseballsavant.mlb.com/savant-player/606959
1944,https://baseballsavant.mlb.com/savant-player/445202
1945,https://baseballsavant.mlb.com/savant-player/592833
1946,https://baseballsavant.mlb.com/savant-player/672578
1947,https://baseballsavant.mlb.com/savant-player/592473
1948,https://baseballsavant.mlb.com/savant-player/606167
1949,https://baseballsavant.mlb.com/savant-player/656798
1950,https://baseballsavant.mlb.com/savant-player/456701
1951,https://baseballsavant.mlb.com/savant-player/605242
1952,https://baseballsavant.mlb.com/savant-player/459987
1953,https://baseballsavant.mlb.com/savant-player/150188
1954,https://baseballsavant.mlb.com/savant-player/276914
1955,https://baseballsavant.mlb.com/savant-player/542947
1956,https://baseballsavant.mlb.com/savant-player/519048
1957,https://baseballsavant.mlb.com/savant-player/458584
1958,https://baseballsavant.mlb.com/savant-player/621295
1959,https://baseballsavant.mlb.com/savant-player/606115
1960,https://baseballsavant.mlb.com/savant-player/543266
1961,https://baseballsavant.mlb.com/savant-player/400061
1962,https://baseballsavant.mlb.com/savant-player/457751
1963,https://baseballsavant.mlb.com/savant-player/448693
1964,https://baseballsavant.mlb.com/savant-player/502706
1965,https://baseballsavant.mlb.com/savant-player/447755
1966,https://baseballsavant.mlb.com/savant-player/670990
1967,https://baseballsavant.mlb.com/savant-player/445090
1968,https://baseballsavant.mlb.com/savant-player/453539
1969,https://baseballsavant.mlb.com/savant-player/150414
1970,https://baseballsavant.mlb.com/savant-player/430904
1971,https://baseballsavant.mlb.com/savant-player/621592
1972,https://baseballsavant.mlb.com/savant-player/605143
1973,https://baseballsavant.mlb.com/savant-player/502356
1974,https://baseballsavant.mlb.com/savant-player/596071
1975,https://baseballsavant.mlb.com/savant-player/571578
1976,https://baseballsavant.mlb.com/savant-player/641482
1977,https://baseballsavant.mlb.com/savant-player/519301
1978,https://baseballsavant.mlb.com/savant-player/490313
1979,https://baseballsavant.mlb.com/savant-player/605477
1980,https://baseballsavant.mlb.com/savant-player/430630
1981,https://baseballsavant.mlb.com/savant-player/457429
1982,https://baseballsavant.mlb.com/savant-player/542882
1983,https://baseballsavant.mlb.com/savant-player/543045
1984,https://baseballsavant.mlb.com/savant-player/573124
1985,https://baseballsavant.mlb.com/savant-player/621408
1986,https://baseballsavant.mlb.com/savant-player/543776
1987,https://baseballsavant.mlb.com/savant-player/622253
1988,https://baseballsavant.mlb.com/savant-player/541650
1989,https://baseballsavant.mlb.com/savant-player/467094
1990,https://baseballsavant.mlb.com/savant-player/571521
1991,https://baseballsavant.mlb.com/savant-player/471822
1992,https://baseballsavant.mlb.com/savant-player/463037
1993,https://baseballsavant.mlb.com/savant-player/543278
1994,https://baseballsavant.mlb.com/savant-player/469167
1995,https://baseballsavant.mlb.com/savant-player/543023
1996,https://baseballsavant.mlb.com/savant-player/430580
1997,https://baseballsavant.mlb.com/savant-player/672773
1998,https://baseballsavant.mlb.com/savant-player/605218
1999,https://baseballsavant.mlb.com/savant-player/519267
2000,https://baseballsavant.mlb.com/savant-player/608349
2001,https://baseballsavant.mlb.com/savant-player/434637
2002,https://baseballsavant.mlb.com/savant-player/503483
2003,https://baseballsavant.mlb.com/savant-player/605260
2004,https://baseballsavant.mlb.com/savant-player/425539
2005,https://baseballsavant.mlb.com/savant-player/458690
2006,https://baseballsavant.mlb.com/savant-player/592233
2007,https://baseballsavant.mlb.com/savant-player/117955
2008,https://baseballsavant.mlb.com/savant-player/502748
2009,https://baseballsavant.mlb.com/savant-player/642229
2010,https://baseballsavant.mlb.com/savant-player/665001
2011,https://baseballsavant.mlb.com/savant-player/456068
2012,https://baseballsavant.mlb.com/savant-player/630023
2013,https://baseballsavant.mlb.com/savant-player/430083
2014,https://baseballsavant.mlb.com/savant-player/462480
2015,https://baseballsavant.mlb.com/savant-player/594977
2016,https://baseballsavant.mlb.com/savant-player/460701
2017,https://baseballsavant.mlb.com/savant-player/462985
2018,https://baseballsavant.mlb.com/savant-player/450317
2019,https://baseballsavant.mlb.com/savant-player/642607
2020,https://baseballsavant.mlb.com/savant-player/664074
2021,https://baseballsavant.mlb.com/savant-player/501789
2022,https://baseballsavant.mlb.com/savant-player/669459
2023,https://baseballsavant.mlb.com/savant-player/434671
2024,https://baseballsavant.mlb.com/savant-player/461791
2025,https://baseballsavant.mlb.com/savant-player/471868
2026,https://baseballsavant.mlb.com/savant-player/607706
2027,https://baseballsavant.mlb.com/savant-player/608641
2028,https://baseballsavant.mlb.com/savant-player/596295
2029,https://baseballsavant.mlb.com/savant-player/502229
2030,https://baseballsavant.mlb.com/savant-player/519293
2031,https://baseballsavant.mlb.com/savant-player/518566
2032,https://baseballsavant.mlb.com/savant-player/346800
2033,https://baseballsavant.mlb.com/savant-player/518633
2034,https://baseballsavant.mlb.com/savant-player/621289
2035,https://baseballsavant.mlb.com/savant-player/456027
2036,https://baseballsavant.mlb.com/savant-player/435079
2037,https://baseballsavant.mlb.com/savant-player/150274
2038,https://baseballsavant.mlb.com/savant-player/605483
2039,https://baseballsavant.mlb.com/savant-player/592527
2040,https://baseballsavant.mlb.com/savant-player/516935
2041,https://baseballsavant.mlb.com/savant-player/448802
2042,https://baseballsavant.mlb.com/savant-player/593619
2043,https://baseballsavant.mlb.com/savant-player/594580
2044,https://baseballsavant.mlb.com/savant-player/658792
2045,https://baseballsavant.mlb.com/savant-player/576397
2046,https://baseballsavant.mlb.com/savant-player/605447
2047,https://baseballsavant.mlb.com/savant-player/469159
2048,https://baseballsavant.mlb.com/savant-player/621363
2049,https://baseballsavant.mlb.com/savant-player/543169
2050,https://baseballsavant.mlb.com/savant-player/502026
2051,https://baseballsavant.mlb.com/savant-player/452240
2052,https://baseballsavant.mlb.com/savant-player/542953
2053,https://baseballsavant.mlb.com/savant-player/519105
2054,https://baseballsavant.mlb.com/savant-player/543343
2055,https://baseballsavant.mlb.com/savant-player/448694
2056,https://baseballsavant.mlb.com/savant-player/150212
2057,https://baseballsavant.mlb.com/savant-player/592419
2058,https://baseballsavant.mlb.com/savant-player/518468
2059,https://baseballsavant.mlb.com/savant-player/573186
2060,https://baseballsavant.mlb.com/savant-player/477237
2061,https://baseballsavant.mlb.com/savant-player/676596
2062,https://baseballsavant.mlb.com/savant-player/425827
2063,https://baseballsavant.mlb.com/savant-player/669270
2064,https://baseballsavant.mlb.com/savant-player/517593
2065,https://baseballsavant.mlb.com/savant-player/543094
2066,https://baseballsavant.mlb.com/savant-player/664238
2067,https://baseballsavant.mlb.com/savant-player/133225
2068,https://baseballsavant.mlb.com/savant-player/607644
2069,https://baseballsavant.mlb.com/savant-player/571657
2070,https://baseballsavant.mlb.com/savant-player/627262
2071,https://baseballsavant.mlb.com/savant-player/573016
2072,https://baseballsavant.mlb.com/savant-player/425840
2073,https://baseballsavant.mlb.com/savant-player/615868
2074,https://baseballsavant.mlb.com/savant-player/544727
2075,https://baseballsavant.mlb.com/savant-player/596049
2076,https://baseballsavant.mlb.com/savant-player/433581
2077,https://baseballsavant.mlb.com/savant-player/571676
2078,https://baseballsavant.mlb.com/savant-player/518813
2079,https://baseballsavant.mlb.com/savant-player/607237
2080,https://baseballsavant.mlb.com/savant-player/606625
2081,https://baseballsavant.mlb.com/savant-player/600526
2082,https://baseballsavant.mlb.com/savant-player/527055
2083,https://baseballsavant.mlb.com/savant-player/459415
2084,https://baseballsavant.mlb.com/savant-player/519381
2085,https://baseballsavant.mlb.com/savant-player/641420
2086,https://baseballsavant.mlb.com/savant-player/451585
2087,https://baseballsavant.mlb.com/savant-player/622075
2088,https://baseballsavant.mlb.com/savant-player/500871
2089,https://baseballsavant.mlb.com/savant-player/506988
2090,https://baseballsavant.mlb.com/savant-player/656605
2091,https://baseballsavant.mlb.com/savant-player/543376
2092,https://baseballsavant.mlb.com/savant-player/460059
2093,https://baseballsavant.mlb.com/savant-player/668338
2094,https://baseballsavant.mlb.com/savant-player/605254
2095,https://baseballsavant.mlb.com/savant-player/501697
2096,https://baseballsavant.mlb.com/savant-player/445204
2097,https://baseballsavant.mlb.com/savant-player/543506
2098,https://baseballsavant.mlb.com/savant-player/607536
2099,https://baseballsavant.mlb.com/savant-player/605894
2100,https://baseballsavant.mlb.com/savant-player/594986
2101,https://baseballsavant.mlb.com/savant-player/451132
2102,https://baseballsavant.mlb.com/savant-player/547943
2103,https://baseballsavant.mlb.com/savant-player/543101
2104,https://baseballsavant.mlb.com/savant-player/460060
2105,https://baseballsavant.mlb.com/savant-player/680692
2106,https://baseballsavant.mlb.com/savant-player/571912
2107,https://baseballsavant.mlb.com/savant-player/503444
2108,https://baseballsavant.mlb.com/savant-player/572362
2109,https://baseballsavant.mlb.com/savant-player/605361
2110,https://baseballsavant.mlb.com/savant-player/425844
2111,https://baseballsavant.mlb.com/savant-player/656686
2112,https://baseballsavant.mlb.com/savant-player/543542
2113,https://baseballsavant.mlb.com/savant-player/472551
2114,https://baseballsavant.mlb.com/savant-player/460069
2115,https://baseballsavant.mlb.com/savant-player/407860
2116,https://baseballsavant.mlb.com/savant-player/425786
2117,https://baseballsavant.mlb.com/savant-player/400008
2118,https://baseballsavant.mlb.com/savant-player/605463
2119,https://baseballsavant.mlb.com/savant-player/518452
2120,https://baseballsavant.mlb.com/savant-player/607219
2121,https://baseballsavant.mlb.com/savant-player/572365
2122,https://baseballsavant.mlb.com/savant-player/643778
2123,https://baseballsavant.mlb.com/savant-player/605428
2124,https://baseballsavant.mlb.com/savant-player/285064
2125,https://baseballsavant.mlb.com/savant-player/592705
2126,https://baseballsavant.mlb.com/savant-player/500765
2127,https://baseballsavant.mlb.com/savant-player/461815
2128,https://baseballsavant.mlb.com/savant-player/623352
2129,https://baseballsavant.mlb.com/savant-player/434578
2130,https://baseballsavant.mlb.com/savant-player/136734
2131,https://baseballsavant.mlb.com/savant-player/448857
2132,https://baseballsavant.mlb.com/savant-player/429715
2133,https://baseballsavant.mlb.com/savant-player/664068
2134,https://baseballsavant.mlb.com/savant-player/545363
2135,https://baseballsavant.mlb.com/savant-player/656685
2136,https://baseballsavant.mlb.com/savant-player/543921
2137,https://baseballsavant.mlb.com/savant-player/518653
2138,https://baseballsavant.mlb.com/savant-player/592332
2139,https://baseballsavant.mlb.com/savant-player/493416
2140,https://baseballsavant.mlb.com/savant-player/430665
2141,https://baseballsavant.mlb.com/savant-player/456124
2142,https://baseballsavant.mlb.com/savant-player/434137
2143,https://baseballsavant.mlb.com/savant-player/406874
2144,https://baseballsavant.mlb.com/savant-player/445968
2145,https://baseballsavant.mlb.com/savant-player/461833
2146,https://baseballsavant.mlb.com/savant-player/448167
2147,https://baseballsavant.mlb.com/savant-player/664641
2148,https://baseballsavant.mlb.com/savant-player/446185
2149,https://baseballsavant.mlb.com/savant-player/519168
2150,https://baseballsavant.mlb.com/savant-player/543135
2151,https://baseballsavant.mlb.com/savant-player/606131
2152,https://baseballsavant.mlb.com/savant-player/456488
2153,https://baseballsavant.mlb.com/savant-player/621242
2154,https://baseballsavant.mlb.com/savant-player/629496
2155,https://baseballsavant.mlb.com/savant-player/543184
2156,https://baseballsavant.mlb.com/savant-player/641850
2157,https://baseballsavant.mlb.com/savant-player/458530
2158,https://baseballsavant.mlb.com/savant-player/592815
2159,https://baseballsavant.mlb.com/savant-player/605255
2160,https://baseballsavant.mlb.com/savant-player/493200
2161,https://baseballsavant.mlb.com/savant-player/150337
2162,https://baseballsavant.mlb.com/savant-player/435538
2163,https://baseballsavant.mlb.com/savant-player/657205
2164,https://baseballsavant.mlb.com/savant-player/279571
2165,https://baseballsavant.mlb.com/savant-player/425656
2166,https://baseballsavant.mlb.com/savant-player/645261
2167,https://baseballsavant.mlb.com/savant-player/664054
2168,https://baseballsavant.mlb.com/savant-player/460029
2169,https://baseballsavant.mlb.com/savant-player/592859
2170,https://baseballsavant.mlb.com/savant-player/435400
2171,https://baseballsavant.mlb.com/savant-player/527048
2172,https://baseballsavant.mlb.com/savant-player/592222
2173,https://baseballsavant.mlb.com/savant-player/115817
2174,https://baseballsavant.mlb.com/savant-player/453273
2175,https://baseballsavant.mlb.com/savant-player/656970
2176,https://baseballsavant.mlb.com/savant-player/489446
2177,https://baseballsavant.mlb.com/savant-player/548337
2178,https://baseballsavant.mlb.com/savant-player/656814
2179,https://baseballsavant.mlb.com/savant-player/446861
2180,https://baseballsavant.mlb.com/savant-player/627500
2181,https://baseballsavant.mlb.com/savant-player/133460
2182,https://baseballsavant.mlb.com/savant-player/534737
2183,https://baseballsavant.mlb.com/savant-player/572728
2184,https://baseballsavant.mlb.com/savant-player/607391
2185,https://baseballsavant.mlb.com/savant-player/408310
2186,https://baseballsavant.mlb.com/savant-player/346871
2187,https://baseballsavant.mlb.com/savant-player/504379
2188,https://baseballsavant.mlb.com/savant-player/491696
2189,https://baseballsavant.mlb.com/savant-player/516910
