player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Ichiro Suzuki,RF,NYY,--,184,18,49,5,2,2,8,6,19,10,2,.266,.288,.348,.636,https://www.mlb.com/player/400085
Josh Harrison,3B,PIT,--,66,8,15,2,2,1,2,2,12,2,0,.227,.271,.364,.635,https://www.mlb.com/player/543281
Alexei Ramirez,SS,CWS,--,146,12,36,10,1,2,15,3,19,5,3,.247,.265,.370,.635,https://www.mlb.com/player/493351
Lou Marson,C,CLE,--,35,5,7,1,1,0,3,8,10,1,1,.200,.349,.286,.635,https://www.mlb.com/player/453974
Jonathan Lucroy,C,MIL,--,73,8,17,5,0,1,8,6,12,1,0,.233,.291,.342,.634,https://www.mlb.com/player/518960
Nate Schierholtz,RF,PHI,--,57,5,9,4,0,2,5,11,11,1,1,.158,.300,.333,.633,https://www.mlb.com/player/435625
Mike Fontenot,2B,PHI,--,20,4,6,0,0,0,1,1,1,0,1,.300,.333,.300,.633,https://www.mlb.com/player/430917
Coco Crisp,CF,OAK,--,160,23,32,5,3,5,10,16,24,15,2,.200,.270,.363,.632,https://www.mlb.com/player/424825
James Loney,1B,BOS,--,107,10,26,4,0,2,11,8,15,0,0,.243,.293,.336,.630,https://www.mlb.com/player/425766
Christian Friedrich,P,COL,--,5,0,1,0,0,0,0,2,1,0,0,.200,.429,.200,.629,https://www.mlb.com/player/543184
Mark Reynolds,1B,BAL,--,118,11,22,6,0,4,15,15,44,1,1,.186,.287,.339,.626,https://www.mlb.com/player/448602
Jacoby Ellsbury,CF,BOS,--,112,13,27,8,0,1,11,7,17,6,1,.241,.286,.339,.625,https://www.mlb.com/player/453056
Robert Andino,2B,BAL,--,106,12,22,4,1,3,6,10,30,0,4,.208,.276,.349,.625,https://www.mlb.com/player/435180
Cameron Maybin,CF,SD,--,117,14,26,4,2,1,6,12,24,6,2,.222,.308,.316,.624,https://www.mlb.com/player/457727
Ryan Howard,1B,PHI,--,62,4,14,4,0,1,12,4,25,0,0,.226,.286,.339,.624,https://www.mlb.com/player/429667
Ryan Hanigan,C,CIN,--,78,5,18,3,0,0,7,14,11,0,0,.231,.355,.269,.624,https://www.mlb.com/player/452672
Bryan Petersen,LF,MIA,--,64,11,15,5,0,0,1,7,14,2,1,.234,.310,.313,.622,https://www.mlb.com/player/519128
Darwin Barney,2B,CHC,--,130,15,30,7,1,2,8,8,8,2,0,.231,.275,.346,.622,https://www.mlb.com/player/446381
Brandon Belt,1B,SF,--,74,11,16,2,0,1,9,14,24,1,1,.216,.337,.284,.621,https://www.mlb.com/player/474832
Ryan Sweeney,RF,BOS,--,50,4,13,5,0,0,4,0,14,0,0,.260,.260,.360,.620,https://www.mlb.com/player/435220
Munenori Kawasaki,SS,SEA,--,15,5,4,0,0,0,0,2,2,1,0,.267,.353,.267,.620,https://www.mlb.com/player/493128
Gorkys Hernandez,CF,MIA,--,46,5,10,1,0,2,4,1,11,1,1,.217,.250,.370,.620,https://www.mlb.com/player/491676
Delmon Young,LF,DET,--,141,10,34,6,0,3,18,3,19,0,2,.241,.270,.348,.618,https://www.mlb.com/player/430321
Justin Smoak,1B,SEA,--,136,12,26,6,0,6,13,10,31,0,0,.191,.247,.368,.614,https://www.mlb.com/player/475253
Nyjer Morgan,CF,MIL,--,89,17,22,2,1,1,3,5,21,5,1,.247,.287,.326,.613,https://www.mlb.com/player/460579
J.J. Hardy,SS,BAL,--,228,22,48,10,2,6,17,15,40,0,0,.211,.261,.351,.612,https://www.mlb.com/player/429666
Brock Holt,2B,PIT,--,18,2,5,1,0,0,0,0,2,0,0,.278,.278,.333,.611,https://www.mlb.com/player/571788
Denard Span,CF,MIN,--,162,20,36,13,1,1,4,12,22,7,2,.222,.276,.333,.609,https://www.mlb.com/player/452655
Clint Barmes,SS,PIT,--,98,11,21,3,0,3,4,3,19,0,1,.214,.271,.337,.608,https://www.mlb.com/player/425549
Jimmy Paredes,RF,HOU,--,21,3,5,0,1,0,0,1,6,1,0,.238,.273,.333,.606,https://www.mlb.com/player/517370
Jeff Mathis,C,TOR,--,35,6,7,2,0,1,1,3,12,0,0,.200,.263,.343,.606,https://www.mlb.com/player/425772
Miguel Olivo,C,SEA,--,80,6,17,0,0,4,8,3,25,1,1,.213,.241,.363,.604,https://www.mlb.com/player/400018
Will Middlebrooks,3B,BOS,--,74,6,17,4,0,1,5,5,20,3,0,.230,.278,.324,.603,https://www.mlb.com/player/519025
Gregor Blanco,RF,SF,--,100,19,22,2,2,0,1,15,26,12,3,.220,.322,.280,.602,https://www.mlb.com/player/453923
Matt Garza,P,CHC,--,5,0,1,1,0,0,0,0,4,0,0,.200,.200,.400,.600,https://www.mlb.com/player/490063
Chad Billingsley,P,LAD,--,5,0,1,1,0,0,0,0,2,0,0,.200,.200,.400,.600,https://www.mlb.com/player/451532
Humberto Quintero,C,MIL,--,25,0,6,3,0,0,8,0,7,0,0,.240,.240,.360,.600,https://www.mlb.com/player/279827
Clete Thomas,RF,MIN,--,5,0,1,1,0,0,1,0,2,0,0,.200,.200,.400,.600,https://www.mlb.com/player/460004
Carlos Triunfel,SS,SEA,--,5,0,1,1,0,0,1,0,0,0,0,.200,.200,.400,.600,https://www.mlb.com/player/508892
Alberto Gonzalez,2B,TEX,--,10,0,3,0,0,0,2,0,2,0,0,.300,.300,.300,.600,https://www.mlb.com/player/471868
Skip Schumaker,2B,STL,--,67,7,16,1,0,0,3,11,13,0,0,.239,.346,.254,.600,https://www.mlb.com/player/435401
Dustin Ackley,2B,SEA,--,200,29,44,6,0,4,10,19,43,4,0,.220,.288,.310,.598,https://www.mlb.com/player/554429
Dee Strange-Gordon,SS,LAD,--,100,13,24,1,1,1,5,7,27,13,4,.240,.296,.300,.596,https://www.mlb.com/player/543829
Daniel Nava,LF,BOS,--,69,10,13,2,0,2,6,8,18,0,0,.188,.291,.304,.596,https://www.mlb.com/player/537953
Miguel Cairo,3B,CIN,--,31,3,7,1,1,0,0,1,3,2,0,.226,.273,.323,.595,https://www.mlb.com/player/111867
Roger Bernadina,LF,WSH,--,56,6,12,2,0,1,5,6,13,5,0,.214,.290,.304,.594,https://www.mlb.com/player/465668
Lucas Duda,LF,NYM,--,100,8,22,1,0,2,14,11,32,0,0,.220,.301,.290,.591,https://www.mlb.com/player/446263
Tyler Greene,SS,HOU,--,71,7,14,5,1,1,2,5,26,1,0,.197,.250,.338,.588,https://www.mlb.com/player/460022
Tim Lincecum,P,SF,--,9,2,2,0,0,0,1,2,5,0,0,.222,.364,.222,.586,https://www.mlb.com/player/453311
Eric Hosmer,1B,KC,--,128,11,27,3,1,2,11,13,28,6,0,.211,.289,.297,.586,https://www.mlb.com/player/543333
John McDonald,SS,ARI,--,23,1,6,0,0,0,2,2,4,0,0,.261,.320,.261,.581,https://www.mlb.com/player/150348
Quintin Berry,LF,DET,--,87,17,18,1,2,1,7,8,21,8,0,.207,.281,.299,.580,https://www.mlb.com/player/450641
Mark Ellis,2B,LAD,--,151,14,34,4,1,1,7,12,32,2,0,.225,.295,.285,.580,https://www.mlb.com/player/407885
Ruben Tejada,SS,NYM,--,145,17,32,10,0,1,5,8,21,2,1,.221,.269,.310,.580,https://www.mlb.com/player/514913
Colby Rasmus,CF,TOR,--,158,13,31,6,2,4,19,9,43,1,0,.196,.243,.335,.578,https://www.mlb.com/player/458675
Joaquin Arias,3B,SF,--,60,5,12,0,1,2,7,3,8,0,0,.200,.242,.333,.576,https://www.mlb.com/player/435078
Geovany Soto,C,TEX,--,71,5,15,2,0,2,8,4,18,0,0,.211,.250,.324,.574,https://www.mlb.com/player/434567
Nick Punto,SS,LAD,--,25,2,5,1,0,0,1,5,6,0,0,.200,.333,.240,.573,https://www.mlb.com/player/346857
Patrick Corbin,P,ARI,--,7,0,1,0,1,0,3,0,4,0,0,.143,.143,.429,.571,https://www.mlb.com/player/571578
Matt Carson,RF,MIN,--,14,0,4,0,0,0,1,0,6,0,0,.286,.286,.286,.571,https://www.mlb.com/player/454998
Sandy Leon,C,WSH,--,7,2,2,0,0,0,0,0,3,0,0,.286,.286,.286,.571,https://www.mlb.com/player/506702
Eric Hinske,LF,ATL,--,29,2,5,2,0,1,3,2,10,0,0,.172,.226,.345,.571,https://www.mlb.com/player/400134
Craig Gentry,CF,TEX,--,49,4,10,3,0,0,4,4,4,1,1,.204,.304,.265,.569,https://www.mlb.com/player/502226
Jarrod Dyson,CF,KC,--,66,15,14,2,0,0,1,11,13,8,2,.212,.325,.242,.567,https://www.mlb.com/player/502481
Ezequiel Carrera,LF,CLE,--,25,1,5,2,0,0,1,3,5,2,0,.200,.286,.280,.566,https://www.mlb.com/player/485567
Yunel Escobar,SS,TOR,--,142,14,28,6,0,3,13,13,20,0,0,.197,.263,.303,.566,https://www.mlb.com/player/488862
Freddy Galvis,2B,PHI,--,42,1,10,3,0,0,6,1,4,0,0,.238,.256,.310,.565,https://www.mlb.com/player/520471
Willie Harris,2B,CIN,--,12,1,2,2,0,0,0,1,4,0,0,.167,.231,.333,.564,https://www.mlb.com/player/407483
Dewayne Wise,OF,CWS,--,63,10,15,1,0,1,4,2,13,6,1,.238,.262,.302,.563,https://www.mlb.com/player/276547
Tony Abreu,2B,KC,--,16,1,4,1,0,0,3,0,2,0,0,.250,.250,.313,.562,https://www.mlb.com/player/473234
Gio Gonzalez,P,WSH,--,16,1,3,0,0,1,3,0,6,0,0,.188,.188,.375,.562,https://www.mlb.com/player/461829
Marwin Gonzalez,SS,HOU,--,61,2,12,5,0,1,4,3,7,0,1,.197,.234,.328,.562,https://www.mlb.com/player/503556
Andrelton Simmons,SS,ATL,--,32,2,7,1,0,0,4,4,3,1,0,.219,.308,.250,.558,https://www.mlb.com/player/592743
Elliot Johnson,SS,TB,--,59,3,13,1,0,0,10,7,20,2,1,.220,.319,.237,.556,https://www.mlb.com/player/471107
Carlos Zambrano,P,MIA,--,9,1,1,0,0,1,1,0,2,0,0,.111,.111,.444,.556,https://www.mlb.com/player/407296
Jeff Bianchi,SS,MIL,--,9,2,1,0,0,1,3,0,4,0,0,.111,.111,.444,.556,https://www.mlb.com/player/488703
David Cooper,1B,TOR,--,32,2,8,1,0,0,4,1,3,0,0,.250,.273,.281,.554,https://www.mlb.com/player/476036
Pedro Florimon,SS,MIN,--,28,4,6,0,1,0,1,2,9,1,1,.214,.267,.286,.552,https://www.mlb.com/player/465753
Michael McKenry,C,PIT,--,44,3,8,3,0,0,4,8,11,0,0,.182,.302,.250,.552,https://www.mlb.com/player/502374
Jose Tabata,RF,PIT,--,106,11,23,3,1,0,2,7,20,1,6,.217,.284,.264,.549,https://www.mlb.com/player/467798
Travis Ishikawa,1B,MIL,--,21,2,3,2,0,0,1,4,7,0,0,.143,.308,.238,.546,https://www.mlb.com/player/448170
Emmanuel Burriss,2B,SF,--,27,3,7,0,0,0,1,1,5,1,2,.259,.286,.259,.545,https://www.mlb.com/player/502034
Bronson Arroyo,P,CIN,--,20,1,4,0,0,1,2,0,8,0,0,.200,.190,.350,.540,https://www.mlb.com/player/276520
Andres Torres,CF,NYM,--,106,11,18,4,1,1,4,15,30,5,1,.170,.285,.255,.539,https://www.mlb.com/player/400083
Drew Sutton,LF,PIT,--,33,3,7,0,0,1,2,0,14,0,0,.212,.235,.303,.538,https://www.mlb.com/player/450300
Josh Vitters,3B,CHC,--,16,0,3,0,0,0,0,3,6,1,0,.188,.350,.188,.538,https://www.mlb.com/player/519388
Ryan Flaherty,2B,BAL,--,35,3,7,0,1,1,6,0,10,0,0,.200,.194,.343,.537,https://www.mlb.com/player/475247
Placido Polanco,3B,PHI,--,85,10,19,4,0,0,3,5,10,0,0,.224,.267,.271,.537,https://www.mlb.com/player/135784
Dillon Gee,P,NYM,--,7,2,1,1,0,0,0,1,2,0,0,.143,.250,.286,.536,https://www.mlb.com/player/518716
Taylor Green,3B,MIL,--,23,1,4,3,0,0,2,2,4,0,0,.174,.231,.304,.535,https://www.mlb.com/player/488919
Tony Campana,CF,CHC,--,57,7,13,2,0,0,1,3,14,13,2,.228,.267,.263,.530,https://www.mlb.com/player/542999
Juan Uribe,3B,LAD,--,42,0,9,2,0,0,3,2,7,0,0,.214,.267,.262,.529,https://www.mlb.com/player/346874
Jason Bay,LF,NYM,--,44,3,9,0,0,1,4,3,10,2,0,.205,.255,.273,.528,https://www.mlb.com/player/424726
Tony Gwynn Jr.,CF,LAD,--,69,8,16,0,1,0,1,3,15,5,2,.232,.264,.261,.525,https://www.mlb.com/player/448242
Devin Mesoraco,C,CIN,--,33,3,6,2,0,0,2,5,6,0,1,.182,.282,.242,.524,https://www.mlb.com/player/519023
Brayan Pena,C,KC,--,55,1,13,2,0,0,4,1,5,0,0,.236,.250,.273,.523,https://www.mlb.com/player/430910
Xavier Nady,LF,SF,--,38,3,7,1,0,0,2,7,9,0,0,.184,.311,.211,.522,https://www.mlb.com/player/294558
Derek Norris,C,OAK,--,55,4,8,2,0,2,7,5,19,1,0,.145,.230,.291,.520,https://www.mlb.com/player/519083
Mike Nickeas,C,NYM,--,24,2,5,1,0,0,3,2,7,0,0,.208,.269,.250,.519,https://www.mlb.com/player/435081
Scott Rolen,3B,CIN,--,71,6,12,1,1,1,10,8,18,1,0,.169,.265,.254,.519,https://www.mlb.com/player/121409
Jordany Valdespin,CF,NYM,--,46,6,8,1,0,2,5,1,9,3,2,.174,.191,.326,.518,https://www.mlb.com/player/518170
Ty Wigginton,1B,PHI,--,75,8,13,2,0,1,7,11,23,0,0,.173,.276,.240,.516,https://www.mlb.com/player/421064
Alex Liddi,3B,SEA,--,19,2,3,1,0,0,0,4,7,0,0,.158,.304,.211,.515,https://www.mlb.com/player/499926
Edwin Maysonet,SS,MIL,--,17,1,4,0,0,0,0,1,1,1,0,.235,.278,.235,.513,https://www.mlb.com/player/446474
Brett Hayes,C,MIA,--,21,2,4,2,0,0,1,1,12,0,0,.190,.227,.286,.513,https://www.mlb.com/player/451109
Brian Bixler,2B,HOU,--,25,3,4,1,0,1,2,1,8,0,0,.160,.192,.320,.512,https://www.mlb.com/player/444448
Ramon Santiago,2B,DET,--,59,4,12,1,0,1,6,2,6,0,0,.203,.238,.271,.509,https://www.mlb.com/player/421124
