id,season_played,type,W,L,ERA,G,GS,SV,IP,SO,WHIP
346799,10 Seasons,career,35.0,29.0,4.03,444.0,3.0,3.0,507.0,469.0,1.38
623474,2020,most recent,1.0,0.0,3.20,20.0,1.0,0.0,19.2,17.0,NA
623474,2 Seasons,career,1.0,0.0,3.46,25.0,1.0,0.0,26.0,17.0,1.46
468504,2020,most recent,1.0,0.0,7.20,2.0,0.0,0.0,5.0,3.0,NA
468504,12 Seasons,career,78.0,87.0,4.04,257.0,226.0,0.0,1324.0,1067.0,1.33
458924,2019,most recent,0.0,1.0,12.38,12.0,0.0,1.0,8.0,12.0,NA
458924,5 Seasons,career,20.0,13.0,2.71,292.0,1.0,10.0,272.0,297.0,1.28
663531,2020,most recent,0.0,0.0,3.38,3.0,0.0,0.0,10.2,7.0,NA
663531,2 Seasons,career,2.0,3.0,5.40,12.0,4.0,0.0,38.1,24.0,1.77
543334,2017,most recent,0.0,0.0,4.50,2.0,0.0,0.0,2.0,1.0,NA
543334,4 Seasons,career,5.0,7.0,4.44,29.0,22.0,0.0,119.2,90.0,1.49
593974,2020,most recent,1.0,1.0,3.29,25.0,0.0,0.0,27.1,25.0,NA
593974,5 Seasons,career,7.0,8.0,4.69,210.0,0.0,0.0,184.1,150.0,1.48
451584,2020,most recent,0.0,1.0,20.77,5.0,0.0,2.0,4.1,3.0,NA
451584,12 Seasons,career,63.0,52.0,3.81,517.0,88.0,139.0,947.2,891.0,1.29
596001,2020,most recent,0.0,2.0,6.39,8.0,6.0,0.0,25.1,19.0,NA
596001,4 Seasons,career,27.0,31.0,4.78,89.0,83.0,0.0,476.0,427.0,1.35
493603,2020,most recent,2.0,3.0,5.89,24.0,0.0,0.0,18.1,25.0,NA
493603,10 Seasons,career,25.0,28.0,3.53,463.0,3.0,19.0,497.2,577.0,1.31
450665,2018,most recent,0.0,1.0,15.75,1.0,1.0,0.0,4.0,4.0,NA
450665,8 Seasons,career,41.0,26.0,3.33,174.0,76.0,1.0,599.1,496.0,1.22
543351,2019,most recent,1.0,0.0,4.45,28.0,0.0,0.0,30.1,47.0,NA
543351,2 Seasons,career,1.0,0.0,4.67,34.0,0.0,0.0,34.2,51.0,1.38
150153,2011,most recent,0.0,3.0,8.69,8.0,5.0,0.0,29.0,17.0,NA
150153,9 Seasons,career,20.0,35.0,4.55,145.0,65.0,1.0,499.0,337.0,1.46
448147,2012,most recent,4.0,9.0,7.39,19.0,19.0,0.0,98.2,42.0,NA
448147,6 Seasons,career,43.0,55.0,4.85,145.0,137.0,0.0,818.2,388.0,1.47
462995,2012,most recent,0.0,1.0,13.50,4.0,0.0,0.0,2.2,3.0,NA
462995,6 Seasons,career,8.0,11.0,6.08,50.0,35.0,0.0,183.2,179.0,1.63
673258,2020,most recent,0.0,0.0,7.71,3.0,1.0,0.0,4.2,7.0,NA
673258,2 Seasons,career,1.0,1.0,3.67,27.0,2.0,0.0,34.1,35.0,1.40
468517,2012,most recent,0.0,1.0,5.48,20.0,0.0,0.0,21.1,22.0,NA
468517,1 Season,career,0.0,1.0,5.48,20.0,0.0,0.0,21.1,22.0,2.06
656464,2020,most recent,0.0,2.0,6.75,19.0,0.0,1.0,16.0,18.0,NA
656464,2 Seasons,career,3.0,2.0,3.57,44.0,0.0,3.0,40.1,46.0,1.44
516714,2017,most recent,2.0,0.0,2.76,20.0,0.0,0.0,16.1,17.0,NA
516714,4 Seasons,career,6.0,1.0,5.06,56.0,0.0,0.0,48.0,61.0,1.63
579328,2020,most recent,2.0,4.0,5.17,9.0,9.0,0.0,47.0,47.0,NA
579328,2 Seasons,career,8.0,15.0,5.39,41.0,41.0,0.0,208.2,163.0,1.47
502051,2018,most recent,0.0,1.0,6.00,2.0,0.0,0.0,3.0,1.0,NA
502051,4 Seasons,career,2.0,3.0,5.12,35.0,0.0,1.0,38.2,45.0,1.24
554430,2020,most recent,4.0,2.0,2.92,11.0,11.0,0.0,71.0,53.0,NA
554430,6 Seasons,career,48.0,40.0,3.70,137.0,137.0,0.0,820.1,779.0,1.28
518774,2020,most recent,0.0,3.0,11.57,7.0,4.0,0.0,11.2,10.0,NA
518774,8 Seasons,career,44.0,52.0,4.14,152.0,144.0,0.0,838.2,772.0,1.25
235095,2012,most recent,0.0,0.0,8.76,12.0,0.0,0.0,12.1,2.0,NA
235095,13 Seasons,career,25.0,43.0,3.98,589.0,9.0,43.0,640.2,555.0,1.22
605226,2016,most recent,0.0,0.0,6.75,9.0,0.0,0.0,6.2,1.0,NA
605226,2 Seasons,career,0.0,0.0,4.41,20.0,0.0,0.0,16.1,11.0,1.41
500903,2013,most recent,0.0,2.0,20.77,8.0,0.0,0.0,4.1,6.0,NA
500903,3 Seasons,career,4.0,8.0,4.56,74.0,0.0,0.0,75.0,86.0,1.52
664199,2020,most recent,3.0,0.0,4.36,12.0,5.0,0.0,43.1,40.0,NA
664199,2 Seasons,career,8.0,5.0,4.99,35.0,20.0,1.0,128.0,108.0,1.34
451595,2010,most recent,2.0,1.0,5.77,46.0,0.0,0.0,57.2,43.0,NA
451595,4 Seasons,career,10.0,10.0,5.64,91.0,23.0,1.0,207.1,165.0,1.68
572998,2019,most recent,0.0,0.0,5.74,9.0,0.0,1.0,15.2,16.0,NA
572998,3 Seasons,career,0.0,0.0,5.54,22.0,1.0,1.0,37.1,37.0,1.53
607405,2015,most recent,0.0,0.0,36.00,1.0,0.0,0.0,1.0,1.0,NA
607405,1 Season,career,0.0,0.0,36.00,1.0,0.0,0.0,1.0,1.0,4.00
643316,2020,most recent,1.0,0.0,2.45,22.0,0.0,0.0,22.0,29.0,NA
643316,3 Seasons,career,3.0,11.0,4.15,123.0,0.0,5.0,117.0,120.0,1.38
594795,2020,most recent,2.0,1.0,2.30,18.0,0.0,0.0,27.1,32.0,NA
594795,4 Seasons,career,3.0,4.0,3.02,86.0,0.0,0.0,89.1,105.0,1.12
489197,2016,most recent,0.0,0.0,40.50,2.0,0.0,0.0,0.2,0.0,NA
489197,3 Seasons,career,1.0,1.0,5.52,22.0,0.0,0.0,31.0,22.0,1.52
407853,2014,most recent,4.0,6.0,4.76,17.0,15.0,0.0,75.2,64.0,NA
407853,11 Seasons,career,71.0,82.0,3.99,241.0,230.0,1.0,1303.2,1246.0,1.36
431148,2016,most recent,10.0,6.0,4.56,26.0,26.0,0.0,136.1,134.0,NA
431148,12 Seasons,career,108.0,96.0,4.01,298.0,297.0,0.0,1689.2,1608.0,1.35
656257,2020,most recent,0.0,0.0,9.00,1.0,0.0,0.0,1.0,0.0,NA
656257,3 Seasons,career,3.0,6.0,5.01,37.0,4.0,1.0,55.2,51.0,1.46
519403,2013,most recent,0.0,1.0,2.40,8.0,0.0,0.0,15.0,10.0,NA
519403,2 Seasons,career,0.0,2.0,3.79,10.0,0.0,0.0,19.0,11.0,1.68
621962,2015,most recent,1.0,1.0,3.86,14.0,1.0,0.0,23.1,23.0,NA
621962,2 Seasons,career,2.0,3.0,3.97,30.0,1.0,0.0,34.0,36.0,1.38
502046,2017,most recent,0.0,5.0,8.16,7.0,7.0,0.0,32.0,26.0,NA
502046,7 Seasons,career,35.0,43.0,4.59,130.0,117.0,0.0,676.1,481.0,1.43
435179,2010,most recent,4.0,8.0,5.56,17.0,15.0,0.0,81.0,53.0,NA
435179,6 Seasons,career,37.0,49.0,4.85,130.0,127.0,0.0,723.0,528.0,1.48
517008,2020,most recent,2.0,0.0,0.81,21.0,0.0,12.0,22.1,16.0,NA
517008,8 Seasons,career,28.0,23.0,2.95,326.0,19.0,138.0,424.0,385.0,1.18
430594,2010,most recent,0.0,0.0,2.70,20.0,0.0,0.0,16.2,16.0,NA
430594,5 Seasons,career,8.0,10.0,3.62,244.0,0.0,2.0,231.0,222.0,1.46
607755,2019,most recent,0.0,0.0,-.--,1.0,0.0,0.0,0.0,0.0,NA
607755,2 Seasons,career,1.0,0.0,10.80,10.0,0.0,0.0,5.0,7.0,1.80
453284,2020,most recent,3.0,0.0,2.81,14.0,1.0,0.0,16.0,25.0,NA
453284,8 Seasons,career,14.0,10.0,3.52,303.0,3.0,34.0,301.2,346.0,1.18
664157,2020,most recent,1.0,0.0,3.24,8.0,0.0,1.0,8.1,11.0,NA
664157,2 Seasons,career,3.0,0.0,4.82,29.0,0.0,1.0,28.0,29.0,1.46
663423,2020,most recent,0.0,0.0,11.12,3.0,3.0,0.0,5.2,6.0,NA
663423,2 Seasons,career,6.0,9.0,5.06,35.0,32.0,0.0,160.0,155.0,1.47
445001,2012,most recent,1.0,0.0,7.20,4.0,0.0,0.0,5.0,2.0,NA
445001,3 Seasons,career,3.0,3.0,3.20,50.0,0.0,0.0,64.2,34.0,1.38
608665,2020,most recent,1.0,3.0,5.79,11.0,2.0,0.0,18.2,15.0,NA
608665,6 Seasons,career,24.0,32.0,4.44,94.0,80.0,0.0,464.2,301.0,1.37
594742,2018,most recent,0.0,0.0,0.00,2.0,0.0,0.0,3.0,2.0,NA
594742,4 Seasons,career,4.0,12.0,5.42,38.0,18.0,0.0,119.2,78.0,1.38
592229,2020,most recent,0.0,0.0,7.07,8.0,0.0,0.0,14.0,11.0,NA
592229,4 Seasons,career,6.0,29.0,6.57,71.0,45.0,0.0,264.1,184.0,1.59
663992,2020,most recent,0.0,0.0,9.00,1.0,0.0,0.0,1.0,0.0,NA
663992,2 Seasons,career,0.0,3.0,7.71,26.0,0.0,0.0,21.0,17.0,1.90
476127,2011,most recent,0.0,1.0,9.00,4.0,0.0,0.0,4.0,3.0,NA
476127,2 Seasons,career,1.0,1.0,7.59,7.0,1.0,0.0,10.2,5.0,1.88
474029,2017,most recent,0.0,0.0,1.04,7.0,0.0,0.0,8.2,9.0,NA
474029,7 Seasons,career,10.0,7.0,3.20,145.0,0.0,6.0,152.0,162.0,1.23
475138,2016,most recent,0.0,0.0,4.50,1.0,0.0,0.0,2.0,2.0,NA
475138,7 Seasons,career,8.0,15.0,5.26,43.0,30.0,0.0,179.2,123.0,1.70
476205,2014,most recent,0.0,0.0,54.00,2.0,0.0,0.0,1.0,0.0,NA
476205,3 Seasons,career,1.0,1.0,15.15,15.0,0.0,0.0,13.2,11.0,2.56
407890,2016,most recent,6.0,5.0,3.71,19.0,19.0,0.0,116.1,73.0,NA
407890,11 Seasons,career,77.0,72.0,4.70,233.0,195.0,0.0,1215.0,961.0,1.34
572143,2020,most recent,2.0,0.0,2.25,6.0,0.0,1.0,12.0,13.0,NA
572143,4 Seasons,career,4.0,10.0,6.22,71.0,13.0,1.0,147.2,156.0,1.61
448306,2018,most recent,7.0,16.0,4.53,34.0,33.0,0.0,204.2,154.0,NA
448306,13 Seasons,career,145.0,139.0,4.01,407.0,405.0,0.0,2616.0,2234.0,1.27
461829,2020,most recent,1.0,2.0,4.83,12.0,4.0,0.0,31.2,34.0,NA
461829,13 Seasons,career,131.0,101.0,3.70,344.0,328.0,0.0,1933.0,1860.0,1.32
435261,2013,most recent,0.0,2.0,4.40,16.0,3.0,0.0,28.2,20.0,NA
435261,5 Seasons,career,25.0,22.0,4.25,173.0,38.0,1.0,385.2,237.0,1.48
643230,2020,most recent,1.0,3.0,3.38,11.0,10.0,0.0,42.2,38.0,NA
643230,5 Seasons,career,12.0,15.0,4.68,100.0,45.0,1.0,315.2,272.0,1.52
491688,2012,most recent,0.0,0.0,9.00,19.0,0.0,0.0,19.0,11.0,NA
491688,3 Seasons,career,1.0,4.0,5.60,84.0,0.0,0.0,82.0,46.0,1.85
605288,2020,most recent,1.0,6.0,5.30,12.0,11.0,0.0,56.0,44.0,NA
605288,4 Seasons,career,7.0,13.0,4.13,56.0,29.0,0.0,183.0,169.0,1.34
571969,2016,most recent,0.0,0.0,3.00,3.0,0.0,0.0,3.0,4.0,NA
571969,1 Season,career,0.0,0.0,3.00,3.0,0.0,0.0,3.0,4.0,1.33
572810,2014,most recent,0.0,0.0,11.57,8.0,0.0,0.0,4.2,3.0,NA
572810,1 Season,career,0.0,0.0,11.57,8.0,0.0,0.0,4.2,3.0,2.36
519322,2017,most recent,4.0,2.0,4.45,58.0,0.0,1.0,54.2,48.0,NA
519322,8 Seasons,career,29.0,18.0,3.45,470.0,0.0,99.0,440.1,417.0,1.19
446899,2018,most recent,2.0,6.0,3.91,82.0,0.0,10.0,73.2,50.0,NA
446899,11 Seasons,career,37.0,38.0,2.75,739.0,0.0,105.0,717.1,479.0,1.26
457428,2013,most recent,2.0,2.0,5.76,6.0,6.0,0.0,29.2,25.0,NA
457428,6 Seasons,career,32.0,30.0,4.20,131.0,82.0,0.0,512.1,442.0,1.40
451085,2016,most recent,0.0,0.0,14.00,8.0,1.0,0.0,9.0,3.0,NA
451085,8 Seasons,career,27.0,41.0,4.92,280.0,69.0,0.0,528.2,462.0,1.46
592811,2020,most recent,0.0,2.0,7.56,5.0,2.0,0.0,8.1,7.0,NA
592811,4 Seasons,career,9.0,10.0,4.68,50.0,29.0,0.0,171.1,155.0,1.31
622492,2020,most recent,2.0,0.0,1.80,11.0,0.0,0.0,10.0,10.0,NA
622492,4 Seasons,career,2.0,0.0,5.67,19.0,0.0,0.0,27.0,23.0,1.78
455009,2017,most recent,0.0,1.0,6.89,20.0,0.0,0.0,15.2,16.0,NA
455009,13 Seasons,career,43.0,38.0,3.41,694.0,0.0,118.0,676.0,758.0,1.25
424144,2020,most recent,1.0,1.0,2.00,21.0,0.0,1.0,18.0,14.0,NA
424144,18 Seasons,career,73.0,92.0,4.35,691.0,195.0,5.0,1458.0,1541.0,1.43
448842,2011,most recent,0.0,0.0,2.77,11.0,0.0,0.0,13.0,9.0,NA
448842,4 Seasons,career,0.0,0.0,8.16,26.0,1.0,0.0,32.0,20.0,1.97
502083,2018,most recent,1.0,2.0,6.20,44.0,0.0,0.0,45.0,39.0,NA
502083,8 Seasons,career,29.0,35.0,4.09,280.0,68.0,1.0,591.2,542.0,1.39
518961,2014,most recent,1.0,2.0,5.64,25.0,0.0,0.0,30.1,19.0,NA
518961,4 Seasons,career,2.0,5.0,6.16,72.0,0.0,0.0,87.2,75.0,1.56
641851,2020,most recent,1.0,0.0,4.91,9.0,0.0,1.0,11.0,16.0,NA
641851,3 Seasons,career,1.0,0.0,7.53,21.0,2.0,2.0,34.2,42.0,1.47
543607,2015,most recent,1.0,0.0,4.50,6.0,2.0,0.0,14.0,4.0,NA
543607,2 Seasons,career,1.0,1.0,5.21,11.0,2.0,0.0,19.0,6.0,1.79
656547,2020,most recent,3.0,0.0,4.98,18.0,0.0,0.0,21.2,14.0,NA
656547,5 Seasons,career,10.0,6.0,4.38,157.0,2.0,0.0,176.2,165.0,1.28
571882,2019,most recent,1.0,2.0,4.90,58.0,4.0,5.0,60.2,67.0,NA
571882,4 Seasons,career,10.0,5.0,4.22,167.0,4.0,10.0,166.1,164.0,1.42
519393,2020,most recent,0.0,2.0,9.45,15.0,0.0,1.0,13.1,10.0,NA
519393,3 Seasons,career,9.0,4.0,4.50,93.0,0.0,4.0,106.0,100.0,1.34
642207,2020,most recent,4.0,1.0,0.33,22.0,0.0,0.0,27.0,53.0,NA
642207,2 Seasons,career,4.0,1.0,1.55,35.0,0.0,0.0,40.2,67.0,1.01
675916,2020,most recent,1.0,2.0,2.67,27.0,0.0,1.0,27.0,53.0,NA
675916,2 Seasons,career,1.0,2.0,2.51,32.0,0.0,1.0,32.1,61.0,1.05
657571,2020,most recent,2.0,1.0,2.89,21.0,1.0,0.0,18.2,27.0,NA
657571,3 Seasons,career,10.0,5.0,3.93,96.0,6.0,2.0,112.1,140.0,1.25
605169,2017,most recent,0.0,0.0,6.57,11.0,0.0,0.0,12.1,7.0,NA
605169,5 Seasons,career,4.0,3.0,4.21,129.0,0.0,0.0,147.2,184.0,1.32
592329,2015,most recent,1.0,0.0,4.25,21.0,0.0,0.0,29.2,22.0,NA
592329,1 Season,career,1.0,0.0,4.25,21.0,0.0,0.0,29.2,22.0,1.42
518703,2015,most recent,1.0,1.0,2.08,33.0,0.0,0.0,21.2,17.0,NA
518703,5 Seasons,career,13.0,24.0,3.97,247.0,12.0,1.0,260.2,268.0,1.19
434718,2017,most recent,0.0,0.0,0.00,4.0,0.0,0.0,4.0,3.0,NA
434718,13 Seasons,career,42.0,34.0,2.95,668.0,0.0,324.0,680.0,665.0,1.07
607074,2020,most recent,0.0,2.0,8.22,4.0,2.0,0.0,7.2,6.0,NA
607074,6 Seasons,career,29.0,33.0,4.14,97.0,92.0,0.0,536.2,525.0,1.38
643320,2018,most recent,0.0,0.0,3.60,3.0,0.0,0.0,5.0,4.0,NA
643320,2 Seasons,career,0.0,0.0,4.85,15.0,0.0,0.0,13.0,7.0,1.85
643297,2016,most recent,1.0,0.0,3.86,18.0,0.0,0.0,11.2,11.0,NA
643297,1 Season,career,1.0,0.0,3.86,18.0,0.0,0.0,11.2,11.0,1.80
519015,2012,most recent,0.0,2.0,2.73,10.0,3.0,0.0,26.1,21.0,NA
519015,1 Season,career,0.0,2.0,2.73,10.0,3.0,0.0,26.1,21.0,1.18
452718,2017,most recent,0.0,2.0,12.96,2.0,2.0,0.0,8.1,3.0,NA
452718,10 Seasons,career,81.0,83.0,4.68,255.0,214.0,0.0,1289.1,705.0,1.39
607727,2016,most recent,1.0,0.0,4.50,4.0,0.0,0.0,4.0,3.0,NA
607727,1 Season,career,1.0,0.0,4.50,4.0,0.0,0.0,4.0,3.0,1.50
657670,2016,most recent,1.0,0.0,5.40,24.0,0.0,0.0,18.1,14.0,NA
657670,1 Season,career,1.0,0.0,5.40,24.0,0.0,0.0,18.1,14.0,1.80
592872,2017,most recent,0.0,0.0,4.91,6.0,0.0,0.0,7.1,7.0,NA
592872,2 Seasons,career,1.0,3.0,4.38,22.0,0.0,0.0,24.2,21.0,1.66
606149,2020,most recent,2.0,2.0,3.60,16.0,0.0,4.0,15.0,21.0,NA
606149,4 Seasons,career,5.0,5.0,3.06,104.0,0.0,6.0,120.2,148.0,0.94
554340,2020,most recent,3.0,0.0,0.60,14.0,0.0,1.0,15.0,19.0,NA
554340,6 Seasons,career,8.0,11.0,3.40,179.0,1.0,2.0,174.2,185.0,0.98
623402,2019,most recent,0.0,0.0,4.91,6.0,0.0,0.0,7.1,3.0,NA
623402,2 Seasons,career,2.0,2.0,5.91,28.0,0.0,0.0,35.0,28.0,1.37
625643,2020,most recent,1.0,3.0,6.49,8.0,8.0,0.0,26.1,24.0,NA
625643,5 Seasons,career,26.0,34.0,4.77,92.0,87.0,0.0,490.2,416.0,1.39
460677,2012,most recent,1.0,1.0,6.46,39.0,0.0,0.0,39.0,38.0,NA
460677,4 Seasons,career,11.0,6.0,3.65,161.0,0.0,0.0,177.2,137.0,1.12
592433,2016,most recent,2.0,4.0,5.88,14.0,8.0,0.0,52.0,26.0,NA
592433,1 Season,career,2.0,4.0,5.88,14.0,8.0,0.0,52.0,26.0,1.69
452676,2011,most recent,2.0,6.0,6.64,12.0,12.0,0.0,63.2,36.0,NA
452676,3 Seasons,career,12.0,19.0,5.30,43.0,41.0,0.0,232.2,129.0,1.65
627894,2018,most recent,0.0,1.0,5.95,9.0,1.0,1.0,19.2,18.0,NA
627894,2 Seasons,career,1.0,4.0,5.33,14.0,6.0,1.0,49.0,49.0,1.31
607457,2019,most recent,1.0,2.0,5.61,43.0,0.0,0.0,33.2,40.0,NA
607457,5 Seasons,career,16.0,14.0,3.53,270.0,0.0,11.0,252.1,319.0,1.36
420864,2010,most recent,2.0,0.0,3.19,58.0,0.0,0.0,31.0,20.0,NA
420864,8 Seasons,career,11.0,5.0,4.61,350.0,3.0,4.0,250.0,202.0,1.58
570663,2020,most recent,0.0,2.0,10.26,18.0,0.0,1.0,16.2,20.0,NA
570663,6 Seasons,career,24.0,18.0,3.91,313.0,1.0,27.0,333.2,360.0,1.25
607455,2020,most recent,1.0,0.0,10.29,4.0,0.0,1.0,7.0,4.0,NA
607455,4 Seasons,career,4.0,3.0,5.96,18.0,5.0,1.0,51.1,41.0,1.40
516970,2015,most recent,0.0,1.0,7.36,16.0,0.0,0.0,25.2,14.0,NA
516970,1 Season,career,0.0,1.0,7.36,16.0,0.0,0.0,25.2,14.0,1.71
572308,2018,most recent,0.0,0.0,12.60,4.0,0.0,0.0,5.0,4.0,NA
572308,4 Seasons,career,2.0,4.0,6.34,50.0,0.0,0.0,55.1,47.0,1.48
279782,2013,most recent,4.0,6.0,5.82,12.0,12.0,0.0,68.0,32.0,NA
279782,13 Seasons,career,136.0,125.0,4.37,365.0,342.0,1.0,2151.1,1156.0,1.39
501817,2019,most recent,0.0,0.0,6.75,2.0,0.0,0.0,1.1,0.0,NA
501817,4 Seasons,career,11.0,4.0,3.53,127.0,0.0,2.0,145.1,132.0,1.25
425647,2012,most recent,0.0,0.0,7.36,4.0,0.0,0.0,3.2,3.0,NA
425647,8 Seasons,career,24.0,21.0,4.50,290.0,24.0,2.0,493.2,315.0,1.47
628318,2018,most recent,0.0,1.0,5.40,27.0,0.0,0.0,35.0,37.0,NA
628318,1 Season,career,0.0,1.0,5.40,27.0,0.0,0.0,35.0,37.0,1.26
425647,2012,most recent,0.0,0.0,7.36,4.0,0.0,0.0,3.2,3.0,NA
425647,8 Seasons,career,24.0,21.0,4.50,290.0,24.0,2.0,493.2,315.0,1.47
628318,2018,most recent,0.0,1.0,5.40,27.0,0.0,0.0,35.0,37.0,NA
628318,1 Season,career,0.0,1.0,5.40,27.0,0.0,0.0,35.0,37.0,1.26
606291,2016,most recent,5.0,1.0,2.82,41.0,0.0,6.0,38.1,32.0,NA
606291,1 Season,career,5.0,1.0,2.82,41.0,0.0,6.0,38.1,32.0,1.30
502264,2015,most recent,1.0,2.0,6.00,13.0,0.0,0.0,18.0,13.0,NA
502264,4 Seasons,career,2.0,6.0,4.17,56.0,5.0,1.0,123.0,80.0,1.48
546276,2016,most recent,1.0,2.0,7.23,25.0,2.0,0.0,23.2,17.0,NA
546276,2 Seasons,career,1.0,2.0,7.01,27.0,2.0,0.0,25.2,19.0,1.79
669203,2020,most recent,4.0,1.0,2.11,12.0,9.0,0.0,59.2,88.0,NA
669203,3 Seasons,career,12.0,6.0,4.48,74.0,13.0,2.0,146.2,193.0,1.29
605498,2020,most recent,0.0,0.0,3.72,6.0,0.0,0.0,9.2,5.0,NA
605498,3 Seasons,career,7.0,15.0,4.66,56.0,31.0,0.0,202.2,160.0,1.36
621219,2020,most recent,5.0,5.0,4.48,11.0,11.0,0.0,62.1,46.0,NA
621219,4 Seasons,career,6.0,6.0,4.14,30.0,17.0,1.0,119.2,115.0,1.17
444354,2011,most recent,0.0,1.0,15.00,1.0,0.0,0.0,3.0,0.0,NA
444354,2 Seasons,career,0.0,3.0,8.31,4.0,3.0,0.0,17.1,6.0,2.19
641941,2020,most recent,0.0,1.0,4.50,22.0,0.0,2.0,22.0,23.0,NA
641941,4 Seasons,career,9.0,7.0,3.39,177.0,0.0,22.0,204.1,238.0,0.99
452741,2013,most recent,3.0,1.0,4.58,16.0,0.0,0.0,17.2,9.0,NA
452741,3 Seasons,career,9.0,3.0,4.01,79.0,0.0,0.0,85.1,72.0,1.29
433587,2019,most recent,1.0,8.0,6.40,15.0,15.0,0.0,71.2,57.0,NA
433587,15 Seasons,career,169.0,136.0,3.42,419.0,418.0,0.0,2729.2,2524.0,1.21
239795,2013,most recent,1.0,0.0,9.00,16.0,0.0,0.0,16.0,16.0,NA
239795,14 Seasons,career,43.0,47.0,5.03,456.0,75.0,5.0,836.1,577.0,1.51
457744,2015,most recent,1.0,3.0,5.01,41.0,0.0,0.0,32.1,17.0,NA
457744,3 Seasons,career,1.0,3.0,4.94,52.0,1.0,0.0,47.1,24.0,1.52
534631,2011,most recent,0.0,1.0,24.00,1.0,1.0,0.0,3.0,2.0,NA
534631,1 Season,career,0.0,1.0,24.00,1.0,1.0,0.0,3.0,2.0,3.33
434592,2013,most recent,1.0,1.0,6.00,18.0,0.0,0.0,18.0,13.0,NA
434592,8 Seasons,career,10.0,12.0,4.62,237.0,0.0,2.0,243.1,204.0,1.53
641149,2019,most recent,1.0,2.0,5.45,32.0,0.0,0.0,34.2,26.0,NA
641149,2 Seasons,career,1.0,3.0,5.67,33.0,0.0,0.0,39.2,29.0,1.76
592422,2017,most recent,1.0,0.0,5.06,9.0,0.0,0.0,10.2,7.0,NA
592422,2 Seasons,career,1.0,0.0,8.25,11.0,0.0,0.0,12.0,8.0,2.00
543022,2020,most recent,2.0,2.0,5.30,5.0,5.0,0.0,18.2,25.0,NA
543022,9 Seasons,career,51.0,57.0,4.40,197.0,143.0,4.0,846.2,622.0,1.51
434669,2013,most recent,2.0,6.0,5.36,22.0,15.0,0.0,94.0,54.0,NA
434669,7 Seasons,career,16.0,25.0,5.39,90.0,56.0,1.0,359.0,208.0,1.55
608601,2018,most recent,1.0,1.0,7.20,15.0,1.0,0.0,20.0,24.0,NA
608601,2 Seasons,career,1.0,2.0,5.15,25.0,1.0,1.0,36.2,40.0,1.50
449072,2013,most recent,0.0,1.0,7.71,7.0,0.0,0.0,9.1,3.0,NA
449072,6 Seasons,career,19.0,24.0,3.79,268.0,17.0,6.0,387.1,260.0,1.29
430683,2014,most recent,0.0,0.0,11.81,2.0,0.0,0.0,5.1,3.0,NA
430683,9 Seasons,career,10.0,30.0,5.40,96.0,48.0,0.0,330.0,209.0,1.44
572309,2016,most recent,0.0,0.0,0.00,1.0,1.0,0.0,3.0,1.0,NA
572309,2 Seasons,career,1.0,2.0,4.02,8.0,2.0,0.0,15.2,10.0,1.53
521655,2020,most recent,1.0,3.0,9.92,21.0,0.0,0.0,16.1,15.0,NA
521655,6 Seasons,career,7.0,11.0,5.82,96.0,22.0,0.0,151.2,150.0,1.48
643327,2020,most recent,0.0,4.0,8.16,8.0,7.0,0.0,28.2,28.0,NA
643327,6 Seasons,career,37.0,34.0,4.86,136.0,88.0,2.0,565.1,542.0,1.39
150009,2013,most recent,1.0,2.0,6.04,7.0,4.0,0.0,25.1,8.0,NA
150009,12 Seasons,career,87.0,86.0,4.95,303.0,218.0,0.0,1448.1,895.0,1.43
425626,2016,most recent,1.0,1.0,4.13,16.0,0.0,0.0,24.0,27.0,NA
425626,12 Seasons,career,77.0,92.0,4.38,316.0,225.0,0.0,1429.2,1199.0,1.36
476206,2012,most recent,0.0,0.0,8.22,11.0,0.0,0.0,7.2,7.0,NA
476206,3 Seasons,career,0.0,2.0,6.93,31.0,0.0,0.0,24.2,14.0,2.11
547973,2020,most recent,1.0,1.0,3.09,13.0,0.0,3.0,11.2,22.0,NA
547973,11 Seasons,career,34.0,27.0,2.25,563.0,0.0,276.0,547.1,905.0,1.02
599899,2012,most recent,1.0,0.0,9.00,14.0,0.0,0.0,17.0,18.0,NA
599899,2 Seasons,career,3.0,0.0,5.75,53.0,0.0,1.0,61.0,61.0,1.18
457435,2016,most recent,0.0,0.0,3.60,6.0,0.0,0.0,10.0,4.0,NA
457435,9 Seasons,career,22.0,27.0,4.19,407.0,15.0,8.0,421.0,323.0,1.43
605182,2020,most recent,3.0,2.0,3.02,8.0,8.0,0.0,41.2,40.0,NA
605182,5 Seasons,career,44.0,23.0,3.19,105.0,92.0,0.0,542.1,603.0,1.19
572044,2019,most recent,1.0,0.0,6.14,7.0,0.0,0.0,7.1,5.0,NA
572044,4 Seasons,career,4.0,2.0,8.47,45.0,0.0,0.0,45.2,47.0,1.80
643325,2016,most recent,0.0,0.0,4.35,14.0,0.0,0.0,10.1,5.0,NA
643325,1 Season,career,0.0,0.0,4.35,14.0,0.0,0.0,10.1,5.0,1.26
622772,2020,most recent,1.0,2.0,6.08,30.0,0.0,0.0,26.2,22.0,NA
622772,3 Seasons,career,3.0,5.0,4.55,83.0,0.0,0.0,83.0,65.0,1.37
592716,2019,most recent,6.0,8.0,5.89,35.0,15.0,0.0,125.1,101.0,NA
