id,Season,Pitches,Zone %,Zone Swing %,Zone Contact %,Chase %,Chase Contact %,Edge %,1st Pitch Strike %,Swing %,Whiff %,Meatball %,Meatball Swing %
658305,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
640451,2019,137.0,51.1,75.4,76.9,22.7,66.7,42.2,69.2,48.9,25.4,9.6,76.9
640451,2020,145.0,49.7,70.8,80.4,30.1,68.2,44.8,62.2,50.3,23.3,6.2,77.8
640451,ALL,282.0,50.4,73.0,78.6,26.6,67.6,43.6,65.1,49.6,24.3,7.9,77.3
640451,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
607359,2015,477.0,51.4,62.4,75.8,24.6,57.9,39.2,52.3,44.0,29.0,8.2,66.7
607359,2016,391.0,48.8,66.0,80.2,19.0,50.0,41.4,54.5,41.9,26.8,5.1,60.0
607359,ALL,868.0,50.2,64.0,77.8,22.0,54.7,40.2,53.3,43.1,28.1,6.8,64.4
607359,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
623451,2017,414.0,49.5,66.8,86.9,28.7,65.0,39.4,57.4,47.6,19.8,6.8,89.3
623451,2018,678.0,49.7,70.9,82.4,26.1,56.2,39.4,59.0,48.4,24.7,8.4,75.4
623451,ALL,1092.0,49.6,69.4,84.0,27.1,59.7,39.4,58.5,48.1,22.9,7.8,80.0
623451,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
543261,2015,143.0,45.5,70.8,82.6,33.3,53.8,44.8,51.3,50.3,27.8,6.3,88.9
543261,2016,155.0,54.2,65.5,92.7,36.6,76.9,43.9,53.3,52.3,12.3,6.5,90.0
543261,2017,21.0,33.3,85.7,100.0,21.4,33.3,38.1,40.0,42.9,22.2,0.0,NA
543261,ALL,319.0,48.9,68.6,88.8,33.7,63.6,43.9,51.7,50.8,19.8,6.0,89.5
543261,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
548357,2015,1120.0,53.5,68.8,88.6,26.5,75.4,42.1,67.8,49.1,14.7,8.8,75.8
548357,2016,448.0,52.2,73.1,84.8,29.9,70.3,42.6,69.7,52.5,19.1,8.0,80.6
548357,2017,800.0,52.3,68.7,87.8,26.8,71.6,40.7,66.5,48.8,16.4,9.5,85.5
548357,2018,200.0,50.5,68.3,87.0,24.2,79.2,44.0,57.9,46.5,15.1,9.0,66.7
548357,ALL,2568.0,52.7,69.5,87.5,27.0,73.5,41.9,66.9,49.4,16.1,8.9,79.0
548357,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
608032,2016,1025.0,50.9,70.3,78.7,24.5,61.0,41.4,57.3,47.8,25.7,7.8,77.5
608032,2017,575.0,53.7,69.6,79.5,21.4,59.6,40.3,55.7,47.3,24.6,7.5,83.7
608032,2019,1240.0,55.8,69.7,74.3,24.5,51.5,43.5,64.6,49.7,30.7,7.7,83.2
608032,2020,436.0,54.4,69.2,79.3,25.6,60.8,45.9,61.2,49.3,25.1,8.3,88.9
608032,ALL,3276.0,53.7,69.8,77.2,24.1,57.3,42.6,60.3,48.6,27.4,7.8,82.3
608032,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
110683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
596720,2017,422.0,53.8,62.9,89.2,24.2,65.2,43.6,61.0,45.0,17.4,8.5,88.6
596720,2018,505.0,50.3,68.1,82.7,22.7,42.1,39.6,50.4,45.5,27.4,10.7,85.2
596720,2019,212.0,48.6,72.8,70.7,22.9,76.0,46.2,50.9,47.2,28.0,9.0,63.2
596720,2020,358.0,41.6,67.8,83.2,23.9,36.0,34.1,46.1,42.2,32.5,7.0,80.0
596720,ALL,1497.0,48.9,67.1,82.8,23.5,51.1,40.3,52.5,44.8,25.8,9.0,82.0
596720,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
506433,2016,1579.0,51.1,63.8,76.5,30.2,57.1,44.1,58.2,47.4,29.5,8.5,76.3
506433,2017,3054.0,51.5,64.9,79.5,27.3,52.7,43.4,58.9,46.8,28.2,8.0,72.1
506433,2018,740.0,51.8,65.3,80.4,22.1,55.7,42.4,55.6,44.5,25.5,9.6,77.5
506433,2019,2848.0,51.5,62.9,79.2,31.3,49.3,43.5,62.4,47.5,30.4,7.1,71.8
506433,2020,1153.0,55.0,65.1,77.2,30.1,42.9,42.1,63.3,49.3,32.2,8.7,78.0
506433,ALL,9374.0,51.9,64.2,78.7,28.9,51.4,43.3,60.1,47.2,29.4,8.0,74.1
506433,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
547939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622491,2017,1484.0,50.3,69.1,77.7,25.6,55.0,39.4,57.1,47.5,28.4,8.5,77.0
622491,2018,2778.0,51.0,68.3,77.5,29.5,56.1,42.9,61.4,49.3,28.8,7.5,66.5
622491,2019,3158.0,41.3,67.5,75.1,32.0,47.6,42.7,56.4,46.6,36.0,5.3,73.8
622491,2020,1153.0,50.1,73.7,75.1,27.8,46.3,42.2,61.3,50.8,32.8,6.3,82.2
622491,ALL,8573.0,47.3,69.0,76.4,29.7,51.1,42.1,58.9,48.2,31.9,6.7,72.9
622491,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
456501,2015,3268.0,46.2,67.6,83.9,33.4,67.5,43.1,63.0,49.2,22.1,7.0,76.9
456501,2016,3299.0,48.1,65.7,84.6,31.3,65.7,43.5,68.6,47.8,21.8,7.8,72.5
456501,2017,2533.0,44.8,69.1,82.8,32.2,66.0,42.2,64.5,48.6,23.2,5.7,77.6
456501,2018,794.0,48.8,66.4,85.6,26.1,60.4,43.8,63.6,45.7,21.8,6.3,84.0
456501,2019,265.0,42.6,61.1,84.1,25.0,73.7,45.3,67.2,40.4,19.6,5.3,85.7
456501,2020,1145.0,45.9,67.7,85.4,25.5,67.7,42.7,55.6,44.9,20.0,6.2,73.2
456501,ALL,11304.0,46.5,67.1,84.2,31.0,66.3,43.1,64.4,47.8,22.0,6.8,75.8
456501,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
572020,2015,1111.0,47.6,62.0,87.5,21.5,63.2,43.1,53.5,40.8,19.2,7.7,61.6
572020,2016,1950.0,54.0,66.6,82.4,30.3,53.9,46.0,62.4,49.7,25.6,7.6,74.1
572020,2017,2268.0,53.3,67.1,78.1,26.4,53.4,43.7,64.9,48.1,28.2,8.5,75.6
572020,2018,2603.0,54.5,69.8,78.5,32.0,47.4,43.3,66.2,52.5,30.1,9.0,78.1
572020,2019,2665.0,48.4,70.5,77.8,30.5,50.8,44.7,65.7,49.8,30.7,6.0,81.8
572020,2020,356.0,49.2,69.7,82.0,33.7,50.8,36.8,68.9,51.4,28.4,9.0,68.8
572020,ALL,10953.0,51.8,68.1,79.8,29.1,52.0,44.0,63.8,49.2,28.1,7.8,75.5
572020,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
606160,2015,192.0,37.0,71.8,84.3,33.1,70.0,40.6,50.0,47.4,22.0,5.2,90.0
606160,2016,388.0,39.9,63.2,78.6,22.3,69.2,42.8,60.2,38.7,24.7,5.2,70.0
606160,2017,2219.0,46.5,65.3,80.2,27.1,66.0,45.5,63.5,44.8,24.3,5.7,70.1
606160,2019,459.0,44.9,65.5,79.3,31.6,55.0,45.3,65.5,46.8,29.8,5.9,92.6
606160,2020,289.0,51.6,69.8,76.9,20.0,67.9,50.2,65.3,45.7,25.0,4.2,75.0
606160,ALL,3547.0,45.5,65.8,79.8,27.0,65.1,45.3,62.8,44.6,25.0,5.5,74.5
606160,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
534576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650644,2019,863.0,41.6,65.9,84.3,30.4,69.9,41.0,62.1,45.2,21.3,5.2,66.7
650644,2020,1201.0,48.9,62.4,82.8,29.2,59.2,45.8,63.1,45.4,25.0,7.7,66.3
650644,ALL,2064.0,45.8,63.7,83.4,29.7,64.2,43.8,62.7,45.3,23.4,6.6,66.4
650644,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
502260,2015,246.0,46.7,70.4,77.8,26.7,51.4,38.6,46.7,47.2,30.2,7.3,77.8
502260,ALL,246.0,46.7,70.4,77.8,26.7,51.4,38.6,46.7,47.2,30.2,7.3,77.8
502260,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
592665,2015,954.0,51.6,69.3,83.9,24.5,64.6,42.3,56.8,47.6,20.9,8.2,79.5
592665,2016,1193.0,55.9,68.7,79.5,29.5,57.4,43.3,70.1,51.4,26.1,8.3,83.8
592665,2017,1188.0,56.5,75.2,78.3,31.1,61.3,43.2,67.6,56.0,25.9,8.4,83.8
592665,2018,905.0,53.0,71.3,83.0,24.5,52.0,41.4,63.2,49.3,24.2,7.2,87.5
592665,ALL,4240.0,54.5,71.2,80.8,27.6,59.1,42.7,65.0,51.4,24.6,8.1,83.5
592665,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
461872,2015,198.0,49.5,67.3,86.4,33.0,63.6,49.0,73.8,50.0,21.2,5.6,90.9
461872,2016,488.0,49.0,64.0,85.6,30.9,63.6,40.0,67.7,47.1,21.7,6.1,90.0
461872,2017,1259.0,50.2,68.4,76.6,31.3,52.0,41.7,65.3,50.0,31.1,8.0,66.3
461872,2018,489.0,48.2,62.1,86.3,26.5,58.2,47.3,68.1,43.6,22.5,6.8,66.7
461872,2019,941.0,43.1,66.7,83.8,26.9,49.3,41.0,58.5,44.1,28.2,5.8,78.2
461872,ALL,3375.0,47.7,66.4,81.6,29.3,54.5,42.5,64.8,47.0,27.2,6.8,73.5
461872,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
542289,2018,67.0,41.8,60.7,82.4,23.1,77.8,26.9,50.0,38.8,19.2,13.4,66.7
542289,ALL,67.0,41.8,60.7,82.4,23.1,77.8,26.9,50.0,38.8,19.2,13.4,66.7
542289,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
592879,2015,311.0,48.9,60.5,85.9,23.9,76.3,38.9,53.2,41.8,16.9,8.4,69.2
592879,2017,1106.0,50.5,68.3,83.7,28.9,60.1,45.3,65.9,48.8,23.1,8.0,69.3
592879,2019,1467.0,47.3,68.7,82.6,30.5,56.4,42.8,56.2,48.6,26.1,7.5,74.5
592879,2020,674.0,49.0,70.0,78.8,23.8,61.0,43.5,57.7,46.4,25.6,7.7,86.5
592879,ALL,3558.0,48.8,68.1,82.5,28.2,59.7,43.4,59.3,47.7,24.4,7.8,74.6
592879,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
543136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276542,2015,1038.0,40.7,73.0,77.3,36.5,50.2,41.6,53.9,51.3,34.1,5.2,77.8
276542,2016,836.0,43.5,70.6,76.7,33.9,58.1,41.6,57.8,49.9,30.5,5.5,69.6
276542,2017,861.0,46.6,76.6,77.2,30.7,61.7,41.5,64.3,52.0,27.7,6.4,85.5
276542,ALL,2735.0,43.4,73.5,77.1,34.0,55.7,41.6,58.4,51.1,31.0,5.7,78.1
276542,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
571584,2015,179.0,49.7,76.4,85.3,33.3,70.0,39.7,68.9,54.7,19.4,10.6,84.2
571584,2016,431.0,49.4,64.8,87.0,21.1,45.7,38.3,52.1,42.7,23.4,7.0,76.7
571584,ALL,610.0,49.5,68.2,86.4,24.7,55.3,38.7,56.8,46.2,22.0,8.0,79.6
571584,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
594792,2015,610.0,43.3,64.4,74.7,27.5,58.9,37.5,61.6,43.4,30.9,6.4,69.2
594792,2016,304.0,48.4,68.0,76.0,24.2,71.1,40.5,59.5,45.4,25.4,5.3,93.8
594792,ALL,914.0,45.0,65.7,75.2,26.4,62.4,38.5,60.9,44.1,29.0,6.0,76.4
594792,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
611093,2015,215.0,51.6,71.2,70.9,30.8,59.4,33.5,52.0,51.6,32.4,8.4,77.8
611093,2016,463.0,52.5,69.5,78.7,27.3,71.7,39.7,62.2,49.5,23.1,9.3,81.4
611093,2017,349.0,54.2,69.3,74.0,30.0,64.6,43.3,56.3,51.3,28.5,9.7,79.4
611093,2018,493.0,50.9,71.6,75.4,31.5,51.3,45.6,59.7,51.9,31.6,9.0,79.5
611093,2020,21.0,33.3,57.1,100.0,35.7,80.0,28.6,40.0,42.9,11.1,4.8,0.0
611093,ALL,1541.0,52.0,70.3,75.6,29.9,61.5,41.4,58.5,50.9,28.3,9.1,79.3
611093,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
445060,2015,665.0,47.8,63.8,86.7,28.2,60.2,40.5,52.0,45.3,21.9,6.6,61.4
445060,2016,3127.0,47.1,65.7,89.0,28.8,59.0,41.6,61.0,46.2,20.8,7.1,70.0
445060,2017,3091.0,44.9,69.9,81.8,25.9,59.0,41.4,60.2,45.6,25.3,6.6,79.3
445060,ALL,6883.0,46.2,67.4,85.6,27.4,59.2,41.4,59.8,45.9,22.9,6.8,73.2
445060,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
476601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622505,2017,134.0,48.5,78.5,80.4,31.9,68.2,41.8,61.5,54.5,23.3,5.2,100.0
622505,2018,440.0,49.3,69.6,86.8,35.4,64.6,40.7,59.7,52.3,20.9,6.4,78.6
622505,2019,687.0,44.5,69.3,87.7,37.3,66.2,42.2,61.0,51.5,20.9,8.2,76.8
622505,ALL,1261.0,46.6,70.4,86.5,36.1,65.8,41.6,60.6,52.1,21.2,7.2,79.1
622505,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
669214,2019,319.0,50.3,60.6,80.4,25.3,52.5,41.8,58.9,42.9,27.7,7.2,78.3
669214,2020,169.0,46.7,67.1,94.3,28.9,50.0,36.7,60.0,46.7,20.3,5.9,100.0
669214,ALL,488.0,49.1,62.8,85.3,26.6,51.5,40.0,59.3,44.3,25.0,6.8,84.8
669214,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
502304,2015,390.0,52.8,73.3,82.1,23.4,48.8,45.6,57.9,49.7,25.3,6.7,80.8
502304,2019,69.0,50.7,74.3,96.2,17.6,33.3,29.0,42.1,46.4,15.6,8.7,66.7
502304,ALL,459.0,52.5,73.4,84.2,22.5,46.9,43.1,55.6,49.2,23.9,7.0,78.1
502304,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
435140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
606930,2016,405.0,48.6,70.1,79.0,31.3,38.5,42.2,62.3,50.1,34.0,6.7,77.8
606930,2017,1228.0,42.8,71.4,77.9,31.9,46.4,42.5,59.9,48.9,33.8,6.2,81.6
606930,2018,840.0,47.3,73.0,76.9,26.0,52.2,42.7,57.6,48.2,30.1,7.6,79.7
606930,2019,661.0,41.2,66.2,86.1,24.0,59.1,40.2,57.5,41.5,23.4,4.5,86.7
606930,2020,309.0,45.3,67.9,76.8,30.2,45.1,37.2,55.1,47.2,34.2,7.8,75.0
606930,ALL,3443.0,44.5,70.4,79.0,28.7,48.7,41.6,58.7,47.3,31.2,6.4,80.5
606930,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
607473,2017,507.0,54.9,73.0,79.8,27.2,54.8,45.1,65.0,52.5,25.9,7.9,80.0
607473,2018,860.0,48.6,77.9,82.5,29.7,66.4,40.9,62.3,53.0,22.1,8.6,89.2
607473,2019,248.0,50.4,73.6,83.7,27.6,58.8,39.1,59.4,50.8,23.0,8.1,75.0
607473,ALL,1615.0,50.9,75.6,81.8,28.7,62.1,41.9,62.8,52.5,23.5,8.3,84.3
607473,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
519076,2015,2791.0,49.7,62.8,85.3,30.4,60.9,45.1,60.8,46.5,22.7,7.2,69.8
519076,2016,2984.0,52.7,62.4,85.8,24.5,67.9,41.9,58.1,44.5,18.8,8.7,67.6
519076,2017,2752.0,52.2,64.9,81.7,30.1,57.6,43.0,61.1,48.3,25.5,8.8,72.0
519076,2019,408.0,43.5,59.9,84.0,19.6,44.4,41.8,50.5,37.0,27.8,7.4,73.3
519076,ALL,8935.0,51.2,63.2,84.3,27.8,61.2,43.2,59.5,45.9,22.6,8.2,69.9
519076,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
641729,2017,407.0,53.6,70.2,75.8,24.3,67.4,41.3,61.6,48.9,26.1,7.6,83.9
641729,2018,1147.0,47.8,69.3,75.8,28.9,55.5,41.4,53.2,48.2,30.6,7.7,81.8
641729,2019,1056.0,52.9,65.8,73.6,31.8,56.3,43.6,66.9,49.8,31.6,8.0,75.0
641729,2020,389.0,52.2,71.4,81.4,28.0,51.9,41.1,62.4,50.6,26.4,8.2,68.8
641729,ALL,2999.0,51.0,68.5,75.8,29.2,56.6,42.1,60.5,49.2,29.8,7.8,77.9
641729,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
542609,2015,514.0,46.9,67.6,78.5,27.5,38.7,43.4,54.5,46.3,34.0,7.0,83.3
542609,2016,734.0,48.8,65.4,79.5,22.6,47.1,41.6,52.2,43.5,29.2,7.1,63.5
542609,ALL,1248.0,48.0,66.3,79.1,24.7,43.1,42.3,53.2,44.6,31.2,7.1,71.6
542609,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
573109,2015,1087.0,43.4,64.6,79.3,33.0,39.9,38.5,59.2,46.7,36.4,5.2,64.3
573109,2016,1117.0,45.7,60.4,82.5,25.5,44.5,39.7,60.4,41.5,30.2,7.5,65.5
573109,2017,1104.0,44.5,57.1,80.7,25.2,46.1,41.0,51.6,39.4,31.5,6.5,61.1
573109,2018,360.0,47.1,60.9,74.8,20.0,60.5,42.6,52.3,39.2,29.1,5.8,81.0
573109,2020,66.0,37.9,76.0,84.2,29.3,83.3,43.9,40.0,47.0,16.1,7.6,80.0
573109,ALL,3734.0,44.7,60.9,80.3,27.2,45.2,40.1,56.4,42.3,32.2,6.4,65.5
573109,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
594772,2015,137.0,43.8,71.7,93.0,28.6,68.2,40.9,70.3,47.4,15.4,5.1,71.4
594772,2016,82.0,45.1,67.6,84.0,26.7,58.3,47.6,61.9,45.1,24.3,4.9,100.0
594772,2017,226.0,52.7,71.4,90.6,25.2,81.5,40.3,62.3,49.6,11.6,7.1,87.5
594772,ALL,445.0,48.5,70.8,90.2,26.6,72.1,41.8,64.4,48.1,15.0,6.1,85.2
594772,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
572788,2015,761.0,44.0,63.3,86.3,26.1,72.1,40.6,61.7,42.4,18.6,7.6,70.7
572788,2016,451.0,44.6,61.7,79.0,26.0,58.5,39.0,57.8,41.9,28.0,5.5,68.0
572788,ALL,1212.0,44.2,62.7,83.6,26.0,67.0,40.0,60.2,42.2,22.1,6.8,69.9
572788,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
657228,2018,56.0,46.4,65.4,88.2,10.0,66.7,33.9,27.3,35.7,15.0,5.4,66.7
657228,2019,412.0,47.8,64.0,84.9,34.4,48.6,43.0,65.8,48.5,28.5,5.8,70.8
657228,ALL,468.0,47.6,64.1,85.3,31.4,49.4,41.9,62.4,47.0,27.3,5.8,70.4
657228,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
277417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642770,2019,134.0,53.7,69.4,86.0,22.6,71.4,42.5,69.4,47.8,17.2,9.7,84.6
642770,2020,235.0,50.6,68.9,82.9,26.7,67.7,43.0,64.2,48.1,21.2,6.0,50.0
642770,ALL,369.0,51.8,69.1,84.1,25.3,68.9,42.8,66.0,48.0,19.8,7.3,66.7
642770,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
628452,2015,1566.0,51.6,63.1,83.7,30.7,51.9,43.2,61.8,47.4,26.2,6.9,75.0
628452,2016,1245.0,49.4,62.6,78.7,27.0,54.7,42.5,53.5,44.6,28.6,7.9,72.4
628452,2017,1232.0,51.6,66.8,76.9,31.4,52.9,45.0,65.0,49.6,30.4,7.8,76.0
628452,2018,1147.0,51.0,65.5,72.1,30.8,52.6,42.0,59.5,48.6,33.9,7.4,64.7
628452,2019,1133.0,48.0,67.1,74.1,31.9,50.8,43.9,55.9,48.8,34.0,6.5,76.4
628452,2020,361.0,51.2,69.2,69.5,33.5,42.4,42.9,67.0,51.8,39.0,6.6,75.0
628452,ALL,6684.0,50.5,65.1,77.1,30.5,51.9,43.3,59.7,48.0,30.9,7.2,73.1
628452,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
642152,2018,1124.0,48.3,69.9,80.5,32.2,49.2,40.2,55.2,50.4,29.9,7.8,80.7
642152,2019,987.0,47.3,69.0,81.0,29.5,54.1,41.7,64.3,48.2,28.2,8.8,82.1
642152,2020,370.0,47.0,69.0,76.7,26.5,59.6,37.6,57.0,46.5,28.5,6.5,75.0
642152,ALL,2481.0,47.7,69.4,80.1,30.3,52.5,40.4,59.2,48.9,29.0,8.0,80.6
642152,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
451661,2015,860.0,50.1,68.9,78.1,28.7,54.5,44.2,60.8,48.8,28.8,7.3,84.1
451661,2016,610.0,54.4,71.4,74.7,25.5,60.6,41.5,58.9,50.5,28.6,11.0,82.1
451661,2017,892.0,56.4,78.3,77.2,29.0,61.1,42.5,67.7,56.8,26.4,8.9,83.5
451661,2018,574.0,50.1,70.5,81.4,32.1,58.0,43.4,57.1,51.0,26.3,7.3,87.5
451661,ALL,2936.0,52.9,72.8,77.6,28.8,58.2,42.9,61.7,52.0,27.5,8.6,83.9
451661,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
669060,2018,135.0,45.2,77.0,76.6,29.7,54.5,43.0,63.6,51.1,30.4,6.7,55.6
669060,2019,356.0,48.3,63.4,84.4,31.0,70.2,42.7,66.7,46.6,20.5,5.6,80.0
669060,2020,313.0,49.5,69.7,84.3,24.1,63.2,43.8,64.4,46.6,21.2,7.7,75.0
669060,ALL,804.0,48.3,68.0,83.0,28.1,65.0,43.2,65.3,47.4,22.6,6.6,73.6
669060,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
434638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430589,2015,733.0,48.4,67.6,87.9,34.1,52.7,40.9,65.3,50.3,24.4,9.4,68.1
430589,2016,534.0,48.9,61.7,87.0,32.2,56.8,45.7,63.8,46.6,23.7,5.4,79.3
430589,2017,252.0,53.6,71.9,81.4,20.5,66.7,46.4,54.2,48.0,21.5,4.4,72.7
430589,ALL,1519.0,49.4,66.3,86.3,31.4,55.6,43.5,62.9,48.7,23.7,7.2,71.6
430589,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
641154,2018,950.0,49.8,63.8,83.4,32.6,60.6,43.4,62.8,48.1,24.3,7.3,68.1
641154,2019,1796.0,49.3,67.8,83.3,29.6,61.0,42.8,55.7,48.3,23.6,7.7,76.3
641154,2020,903.0,47.4,70.6,76.2,31.8,68.2,46.2,60.0,50.2,26.5,7.1,84.4
641154,ALL,3649.0,49.0,67.4,81.5,30.9,62.8,43.8,58.6,48.7,24.5,7.5,76.1
641154,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
656954,2018,57.0,45.6,50.0,100.0,19.4,83.3,49.1,35.7,33.3,5.3,7.0,100.0
656954,2019,673.0,45.6,69.1,83.5,25.7,38.3,41.6,62.5,45.5,30.1,5.8,82.1
656954,2020,880.0,50.0,62.3,90.5,24.8,54.1,40.1,63.4,43.5,19.8,7.4,67.7
656954,ALL,1610.0,48.0,64.6,87.8,25.0,47.8,41.1,62.1,44.0,23.9,6.7,74.1
656954,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
434538,2015,2983.0,40.8,62.8,81.2,30.9,45.6,43.6,57.6,43.9,33.6,4.5,68.7
434538,2016,2793.0,42.8,61.1,85.0,28.6,50.1,42.8,55.5,42.5,28.5,5.4,76.3
434538,2017,1742.0,44.4,61.9,82.6,23.9,60.2,43.2,54.4,40.8,24.6,7.1,75.6
434538,2018,2265.0,42.9,62.6,82.9,25.7,59.3,43.1,53.6,41.6,25.5,5.9,70.7
434538,2019,1133.0,45.8,68.2,78.2,29.5,52.5,41.6,60.3,47.2,30.5,7.2,79.3
434538,ALL,10916.0,42.9,62.8,82.4,28.0,52.0,43.0,56.0,42.9,29.0,5.7,73.7
434538,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
607555,2019,181.0,49.2,60.7,83.3,27.2,76.0,40.3,62.7,43.6,19.0,7.2,69.2
607555,2020,130.0,50.0,60.0,92.3,20.0,69.2,40.8,41.7,40.0,13.5,4.6,66.7
607555,ALL,311.0,49.5,60.4,87.1,24.2,73.7,40.5,54.0,42.1,16.8,6.1,68.4
607555,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
594736,2015,1294.0,51.5,68.2,87.3,30.8,72.0,42.9,60.8,50.1,17.3,8.3,69.4
594736,2016,996.0,52.1,72.4,81.1,30.0,60.1,44.2,57.8,52.1,24.7,8.3,83.1
594736,2019,193.0,44.6,66.3,93.0,29.0,38.7,39.9,60.9,45.6,26.1,6.7,61.5
594736,ALL,2483.0,51.2,69.8,85.0,30.3,64.6,43.2,59.6,50.5,21.0,8.2,74.5
594736,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
