id,Year,xwOBA,xBA,xSLG,xISO,xOBP,Brl,Brl%,EV,HardHit%,K%,BB%,Whiff%,xERA,FB Velo,FB Spin,CB Spin
623167,2019.0, , , , , , , , , , , , , ,72.0,23.0,84.0
592704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543391,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543391,2016.0, , , , , , , , , , , , , ,18.0,22.0,25.0
543391,2018.0, , , , , , , , , , , , , ,30.0,39.0,15.0
571439,2015.0, , , , , , , , , , , , , ,77.0,88.0,NA
459983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592769,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592127,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592127,2017.0, , , , , , , , , , , , , ,70.0,6.0,58.0
592127,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572750,2015.0, 3, 6, 9, 16, 0, 41, 24, 66, 50, 2, 6, 6, 3,71.0,18.0,73.0
572750,2016.0, 4, 2, 4, 15, 5, 49, 30, 2, 1, 14, 61, 18, 4,64.0,13.0,69.0
572750,2017.0, 3, 5, 7, 13, 2, 61, 44, 56, 53, 3, 9, 7, 3,56.0,18.0,61.0
572750,2018.0, 10, 7, 13, 29, 11, 64, 42, 23, 38, 1, 47, 1, 10,53.0,14.0,55.0
570810,2017.0, , , , , , , , , , , , , ,40.0,16.0,8.0
467850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488984,2015.0, 53, 40, 41, 45, 63, 62, 41, 50, 57, 39, 78, 42, 53,93.0,94.0,74.0
488984,2016.0, , , , , , , , , , , , , ,78.0,95.0,61.0
488984,2017.0, 98, 93, 97, 96, 98, 93, 92, 95, 95, 85, 85, 61, 98,85.0,95.0,86.0
488984,2018.0, 43, 25, 40, 49, 56, 68, 70, 75, 51, 25, 88, 25, 43,75.0,88.0,85.0
488984,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488984,2020.0, 20, 4, 26, 53, 15, 46, 28, 13, 10, 55, 82, 43, 20,32.0,93.0,88.0
430664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542914,2015.0, 38, 29, 39, 51, 40, 53, 21, 58, 66, 23, 49, 35, 38,60.0,12.0,4.0
542914,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542914,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542914,2019.0, , , , , , , , , , , , , ,81.0,9.0,NA
542914,2020.0, 98, 95, 98, 95, 96, 88, 96, 31, 40, 35, 45, 59, 98,74.0,8.0,NA
622774,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622774,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571760,2015.0, 31, 36, 27, 21, 47, 35, 30, 12, 12, 33, 68, 28, 31,38.0,87.0,NA
571760,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571760,2017.0, , , , , , , , , , , , , ,37.0,93.0,40.0
571760,2018.0, 47, 46, 42, 39, 62, 4, 23, 69, 34, 60, 84, 60, 47,38.0,92.0,40.0
571760,2019.0, 48, 60, 37, 24, 61, 32, 10, 9, 24, 81, 63, 84, 48,41.0,94.0,58.0
571760,2020.0, 47, 39, 31, 28, 63, 8, 46, 45, 35, 59, 74, 59, 47,30.0,84.0,56.0
543754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
599998,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
599998,2016.0, , , , , , , , , , , , , ,61.0,14.0,NA
599998,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453222,2015.0, , , , , , , , , , , , , ,17.0,3.0,35.0
453222,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449104,2016.0, , , , , , , , , , , , , ,69.0,52.0,NA
570649,2015.0, 43, 54, 53, 50, 40, 19, 41, 21, 59, 65, 31, 63, 43,94.0,39.0,86.0
570649,2016.0, 15, 19, 21, 22, 13, 1, 14, 16, 19, 24, 25, 39, 15,94.0,23.0,78.0
661255,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661255,2019.0, 3, 1, 2, 5, 10, 46, 11, 1, 3, 12, 70, 17, 3,90.0,34.0,NA
661255,2020.0, 43, 62, 25, 12, 59, 56, 35, 14, 11, 18, 32, 44, 43,82.0,13.0,NA
502162,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542888,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542888,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542888,2017.0, , , , , , , , , , , , , ,49.0,86.0,NA
542888,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542888,2019.0, 19, 34, 29, 27, 15, 51, 15, 65, 63, 53, 17, 60, 19,39.0,96.0,NA
542888,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452657,2015.0, 79, 73, 77, 74, 83, 19, 67, 78, 85, 78, 78, 63, 79,30.0,53.0,67.0
452657,2016.0, 86, 79, 80, 78, 87, 32, 83, 78, 86, 75, 72, 56, 86,32.0,62.0,67.0
452657,2017.0, 57, 53, 57, 58, 63, 17, 59, 72, 78, 63, 57, 55, 57,14.0,49.0,59.0
452657,2018.0, 15, 15, 16, 20, 23, 9, 45, 40, 48, 31, 46, 18, 15,14.0,59.0,65.0
452657,2019.0, 24, 15, 26, 39, 34, 6, 41, 50, 65, 41, 71, 17, 24,6.0,60.0,66.0
452657,2020.0, 14, 15, 8, 10, 34, 0, 7, 38, 38, 9, 77, 4, 14,6.0,42.0,58.0
516589,2015.0, , , , , , , , , , , , , ,14.0,61.0,81.0
276056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218596,2015.0, 4, 2, 12, 43, 3, 29, 50, 4, 37, 3, 58, 17, 4,2.0,19.0,58.0
234194,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605396,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605396,2016.0, , , , , , , , , , , , , ,71.0,24.0,37.0
623433,2019.0, 94, 92, 80, 58, 95, 66, 16, 12, 10, 100, 71, 98, 94,88.0,65.0,7.0
623433,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592254,2016.0, , , , , , , , , , , , , ,41.0,39.0,71.0
592254,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592254,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592254,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608371,2017.0, 22, 24, 27, 33, 19, 71, 69, 62, 75, 19, 37, 20, 22,34.0,71.0,92.0
608371,2018.0, , , , , , , , , , , , , ,46.0,78.0,92.0
608371,2019.0, , , , , , , , , , , , , ,57.0,99.0,99.0
608371,2020.0, 98, 99, 99, 97, 93, 97, 98, 68, 63, 89, 22, 90, 98,62.0,99.0,100.0
460072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467785,2015.0, , , , , , , , , , , , , ,82.0,32.0,NA
543548,2015.0, 36, 34, 33, 34, 50, 27, 41, 81, 76, 26, 65, 26, 36,5.0,52.0,73.0
543548,2016.0, 9, 4, 7, 13, 15, 39, 12, 82, 32, 13, 61, 31, 9,3.0,52.0,71.0
543548,2017.0, 3, 3, 1, 2, 17, 43, 2, 52, 30, 18, 83, 14, 3,4.0,54.0,74.0
543548,2018.0, , , , , , , , , , , , , ,2.0,36.0,58.0
543548,2019.0, 44, 49, 19, 7, 80, 16, 9, 81, 87, 34, 92, 29, 44,1.0,33.0,47.0
543548,2020.0, 32, 20, 14, 17, 64, 33, 62, 33, 56, 42, 98, 56, 32,1.0,32.0,37.0
573589,2016.0, , , , , , , , , , , , , ,80.0,58.0,75.0
573589,2017.0, , , , , , , , , , , , , ,53.0,48.0,58.0
622786,2019.0, , , , , , , , , , , , , ,64.0,43.0,52.0
622786,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592741,2015.0, 53, 87, 67, 36, 35, 62, 18, 68, 70, 80, 0, 82, 53,39.0,74.0,NA
592741,2016.0, , , , , , , , , , , , , ,38.0,84.0,55.0
592741,2017.0, , , , , , , , , , , , , ,49.0,98.0,NA
592741,2018.0, 21, 46, 19, 9, 28, 60, 10, 53, 34, 72, 11, 91, 21,41.0,91.0,NA
592741,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592741,2020.0, 74, 80, 77, 69, 67, 74, 70, 10, 25, 91, 20, 96, 74,32.0,76.0,NA
432934,2015.0, 66, 79, 55, 30, 72, 38, 56, 81, 72, 24, 26, 54, 66,3.0,89.0,NA
432934,2016.0, 3, 26, 1, 0, 15, 12, 0, 16, 25, 67, 14, 78, 3,6.0,90.0,NA
432934,2017.0, , , , , , , , , , , , , ,3.0,76.0,NA
622382,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622382,2018.0, , , , , , , , , , , , , ,12.0,18.0,1.0
621052,2016.0, , , , , , , , , , , , , ,96.0,65.0,63.0
621052,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621052,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621052,2020.0, 71, 92, 84, 70, 48, 65, 26, 85, 91, 85, 3, 89, 71,97.0,94.0,89.0
572971,2015.0, 87, 72, 88, 93, 86, 29, 86, 95, 87, 72, 78, 68, 87,13.0,19.0,NA
572971,2016.0, 53, 39, 53, 62, 59, 10, 28, 54, 28, 47, 67, 49, 53,6.0,19.0,NA
572971,2017.0, 77, 70, 83, 86, 75, 31, 66, 89, 53, 48, 56, 69, 77,6.0,14.0,NA
572971,2018.0, 67, 39, 69, 87, 64, 18, 85, 77, 71, 17, 78, 12, 67,6.0,18.0,NA
572971,2019.0, 33, 30, 44, 57, 30, 34, 52, 45, 33, 19, 53, 17, 33,2.0,9.0,NA
572971,2020.0, 43, 14, 51, 81, 38, 33, 85, 77, 84, 11, 75, 30, 43,1.0,23.0,NA
543964,2015.0, , , , , , , , , , , , , ,94.0,34.0,NA
543964,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543964,2017.0, , , , , , , , , , , , , ,75.0,11.0,19.0
571858,2019.0, , , , , , , , , , , , , ,90.0,30.0,NA
571858,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572193,2015.0, , , , , , , , , , , , , ,54.0,70.0,NA
572193,2016.0, , , , , , , , , , , , , ,59.0,83.0,NA
572193,2017.0, 77, 85, 86, 77, 62, 61, 57, 95, 76, 72, 28, 80, 77,45.0,78.0,NA
572193,2018.0, 58, 72, 56, 40, 60, 64, 34, 53, 8, 71, 35, 81, 58,52.0,77.0,NA
572193,2019.0, , , , , , , , , , , , , ,30.0,61.0,NA
572193,2020.0, 66, 77, 89, 91, 35, 88, 83, 16, 47, 94, 11, 99, 66,23.0,63.0,NA
670280,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670280,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605164,2016.0, 47, 56, 47, 43, 40, 36, 44, 74, 72, 59, 35, 59, 47,75.0,96.0,36.0
605164,2017.0, 44, 59, 32, 18, 69, 4, 14, 12, 18, 52, 67, 56, 44,40.0,94.0,24.0
605164,2018.0, 31, 44, 19, 10, 56, 2, 16, 21, 32, 64, 68, 63, 31,33.0,85.0,18.0
605164,2019.0, 55, 57, 54, 53, 58, 26, 70, 61, 84, 52, 46, 68, 55,24.0,85.0,36.0
605164,2020.0, 87, 77, 79, 80, 86, 33, 80, 73, 74, 68, 77, 69, 87,16.0,78.0,28.0
430681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643615,2019.0, , , , , , , , , , , , , ,33.0,33.0,10.0
643615,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622694,2018.0, 19, 29, 13, 10, 27, 49, 26, 49, 67, 9, 29, 25, 19,20.0,41.0,NA
622694,2019.0, 72, 84, 60, 36, 79, 40, 16, 88, 85, 58, 61, 48, 72,19.0,47.0,NA
622694,2020.0, 81, 75, 60, 48, 91, 56, 41, 3, 42, 87, 92, 67, 81,27.0,45.0,NA
607162,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605151,2015.0, , , , , , , , , , , , , ,53.0,90.0,15.0
605151,2016.0, 30, 29, 43, 58, 14, 32, 66, 21, 26, 61, 15, 31, 30,53.0,81.0,7.0
605151,2017.0, 83, 73, 78, 79, 83, 71, 72, 21, 17, 81, 69, 41, 83,92.0,83.0,5.0
605151,2018.0, 73, 77, 60, 44, 82, 60, 45, 37, 24, 68, 74, 18, 73,87.0,63.0,3.0
605151,2019.0, 46, 50, 69, 83, 19, 80, 89, 45, 31, 75, 12, 39, 46,84.0,41.0,2.0
605151,2020.0, , , , , , , , , , , , , ,66.0,34.0,2.0
465657,2015.0, 86, 81, 88, 89, 81, 79, 80, 81, 70, 71, 58, 45, 86,51.0,50.0,84.0
465657,2016.0, 11, 18, 14, 14, 16, 41, 5, 67, 65, 67, 29, 74, 11,54.0,39.0,76.0
465657,2017.0, 87, 81, 89, 93, 80, 88, 83, 59, 91, 83, 44, 85, 87,51.0,55.0,77.0
465657,2018.0, 91, 80, 85, 85, 90, 82, 77, 99, 91, 87, 80, 76, 91,44.0,54.0,80.0
465657,2019.0, 78, 81, 65, 48, 86, 51, 15, 79, 69, 79, 64, 72, 78,45.0,60.0,83.0
465657,2020.0, 92, 83, 85, 81, 78, 88, 94, 55, 67, 57, 31, 28, 92,43.0,47.0,79.0
621281,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621281,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673633,2018.0, 47, 54, 48, 40, 46, 64, 42, 29, 42, 52, 40, 71, 47,30.0,43.0,NA
673633,2019.0, 72, 81, 68, 54, 65, 87, 81, 61, 95, 70, 30, 86, 72,23.0,35.0,NA
673633,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519151,2015.0, , , , , , , , , , , , , ,80.0,88.0,96.0
519151,2016.0, 26, 24, 19, 19, 38, 46, 30, 11, 15, 46, 64, 56, 26,87.0,92.0,97.0
519151,2017.0, 61, 54, 43, 40, 62, 61, 38, 19, 17, 65, 64, 69, 61,89.0,95.0,99.0
519151,2018.0, 97, 96, 96, 91, 97, 89, 89, 53, 25, 95, 61, 98, 97,89.0,97.0,99.0
519151,2019.0, 96, 88, 93, 91, 96, 87, 64, 93, 81, 94, 85, 94, 96,84.0,97.0,100.0
519151,2020.0, 93, 79, 92, 95, 84, 88, 89, 26, 19, 86, 62, 93, 93,74.0,95.0,99.0
656322,2019.0, , , , , , , , , , , , , ,93.0,58.0,NA
656322,2020.0, , , , , , , , , , , , , ,97.0,46.0,90.0
450172,2015.0, 18, 22, 28, 36, 19, 3, 28, 35, 45, 36, 30, 47, 18,74.0,75.0,92.0
450172,2016.0, 15, 15, 20, 24, 14, 5, 40, 38, 40, 16, 35, 22, 15,66.0,70.0,93.0
450172,2017.0, 20, 38, 41, 48, 7, 51, 59, 41, 56, 40, 4, 37, 20,57.0,61.0,88.0
450172,2019.0, , , , , , , , , , , , , ,56.0,58.0,79.0
450172,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445163,2015.0, , , , , , , , , , , , , ,7.0,42.0,88.0
570240,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570240,2017.0, , , , , , , , , , , , , ,72.0,37.0,NA
570240,2018.0, 57, 41, 54, 67, 55, 60, 79, 37, 18, 48, 68, 56, 57,44.0,42.0,NA
570240,2019.0, 37, 44, 39, 41, 42, 46, 53, 39, 40, 61, 44, 75, 37,29.0,15.0,NA
570240,2020.0, 69, 51, 68, 78, 68, 65, 72, 51, 85, 60, 70, 58, 69,71.0,33.0,NA
519175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668683,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644428,2017.0, , , , , , , , , , , , , ,5.0,38.0,3.0
644428,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115629,2015.0, , , , , , , , , , , , , ,66.0,18.0,52.0
543031,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543031,2018.0, , , , , , , , , , , , , ,10.0,76.0,31.0
517414,2015.0, 83, 91, 92, 88, 65, 85, 91, 90, 84, 72, 9, 89, 83,63.0,45.0,16.0
517414,2016.0, 76, 79, 80, 77, 57, 76, 86, 59, 22, 44, 13, 56, 76,52.0,42.0,NA
517414,2017.0, 54, 47, 40, 42, 79, 51, 18, 44, 30, 62, 93, 74, 54,70.0,72.0,9.0
517414,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475115,2015.0, 79, 84, 93, 94, 58, 41, 86, 68, 51, 81, 11, 90, 79,63.0,97.0,NA
475115,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475115,2017.0, 1, 13, 19, 26, 0, 61, 28, 75, 76, 10, 1, 13, 1,28.0,97.0,NA
475115,2018.0, 31, 34, 44, 48, 25, 24, 56, 49, 51, 27, 25, 28, 31,21.0,95.0,NA
475115,2019.0, , , , , , , , , , , , , ,7.0,91.0,NA
425562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
596112,2016.0, , , , , , , , , , , , , ,67.0,73.0,32.0
596112,2017.0, 14, 44, 21, 14, 7, 28, 2, 2, 15, 57, 2, 82, 14,64.0,78.0,60.0
596112,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
596112,2019.0, 96, 94, 96, 93, 92, 87, 84, 81, 98, 88, 32, 99, 96,78.0,86.0,NA
596112,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554374,2017.0, , , , , , , , , , , , , ,98.0,42.0,93.0
456662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592865,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592865,2018.0, 55, 37, 64, 81, 27, 82, 72, 53, 49, 61, 17, 90, 55,87.0,71.0,NA
592865,2019.0, , , , , , , , , , , , , ,81.0,76.0,NA
592865,2020.0, , , , , , , , , , , , , ,80.0,54.0,NA
119469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462515,2015.0, , , , , , , , , , , , , ,26.0,5.0,NA
462515,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462515,2017.0, , , , , , , , , , , , , ,32.0,5.0,NA
462515,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
595798,2019.0, , , , , , , , , , , , , ,60.0,31.0,30.0
500674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487675,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487675,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
593969,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
593969,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592094,2018.0, , , , , , , , , , , , , ,72.0,99.0,59.0
592094,2019.0, , , , , , , , , , , , , ,73.0,97.0,57.0
592094,2020.0, , , , , , , , , , , , , ,77.0,99.0,85.0
593833,2018.0, , , , , , , , , , , , , ,36.0,91.0,78.0
593833,2019.0, 48, 37, 55, 70, 36, 69, 70, 39, 75, 75, 37, 74, 48,50.0,96.0,91.0
593833,2020.0, 65, 72, 65, 58, 50, 56, 34, 45, 92, 70, 37, 82, 65,23.0,88.0,87.0
488683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657277,2019.0, , , , , , , , , , , , , ,50.0,35.0,NA
657277,2020.0, 18, 12, 42, 69, 8, 28, 70, 50, 30, 20, 37, 24, 18,43.0,16.0,NA
548384,2020.0, 83, 95, 84, 63, 84, 65, 31, 100, 99, 87, 69, 79, 83,5.0,94.0,94.0
400291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425835,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425835,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605194,2016.0, , , , , , , , , , , , , ,50.0,43.0,66.0
605194,2017.0, 44, 63, 38, 24, 57, 26, 48, 62, 66, 26, 31, 33, 44,56.0,44.0,45.0
460657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621345,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621345,2018.0, 76, 58, 83, 93, 59, 99, 99, 71, 51, 73, 45, 89, 76,72.0,93.0,NA
621345,2019.0, , , , , , , , , , , , , ,60.0,77.0,NA
621345,2020.0, 88, 77, 89, 91, 69, 88, 87, 96, 99, 73, 29, 67, 88,30.0,72.0,NA
642231,2017.0, , , , , , , , , , , , , ,83.0,67.0,NA
642231,2018.0, , , , , , , , , , , , , ,63.0,46.0,NA
642231,2019.0, , , , , , , , , , , , , ,60.0,54.0,NA
642231,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488674,2015.0, 24, 13, 18, 25, 29, 62, 67, 0, 1, 4, 58, 7, 24,11.0,29.0,NA
641816,2017.0, , , , , , , , , , , , , ,53.0,26.0,33.0
641816,2018.0, 18, 20, 22, 27, 13, 16, 9, 7, 10, 47, 18, 45, 18,46.0,26.0,37.0
641816,2019.0, 46, 41, 35, 36, 61, 18, 25, 31, 40, 53, 78, 33, 46,50.0,33.0,65.0
641816,2020.0, 77, 90, 77, 54, 77, 38, 62, 65, 32, 80, 31, 85, 77,62.0,73.0,62.0
543208,2017.0, 8, 10, 8, 12, 14, 37, 11, 23, 10, 13, 51, 7, 8,7.0,19.0,12.0
543208,2018.0, 23, 15, 21, 29, 36, 24, 42, 32, 10, 27, 72, 23, 23,3.0,10.0,12.0
543208,2019.0, 63, 63, 40, 27, 85, 46, 60, 58, 61, 49, 87, 68, 63,6.0,14.0,10.0
543208,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592145,2018.0, 49, 48, 68, 81, 18, 68, 42, 53, 67, 67, 8, 56, 49,74.0,95.0,74.0
592145,2019.0, , , , , , , , , , , , , ,64.0,95.0,64.0
592145,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543901,2015.0, , , , , , , , , , , , , ,19.0,3.0,9.0
543901,2016.0, , , , , , , , , , , , , ,21.0,6.0,44.0
543901,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543901,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543901,2019.0, , , , , , , , , , , , , ,7.0,15.0,39.0
543901,2020.0, 19, 14, 20, 34, 22, 19, 40, 8, 1, 6, 62, 1, 19,6.0,9.0,24.0
463645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622097,2016.0, 5, 10, 17, 21, 1, 61, 28, 21, 26, 7, 5, 9, 5,31.0,18.0,60.0
622097,2017.0, 4, 11, 12, 15, 4, 57, 11, 47, 36, 17, 18, 15, 4,26.0,21.0,NA
622097,2018.0, , , , , , , , , , , , , ,21.0,17.0,NA
592169,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592169,2017.0, , , , , , , , , , , , , ,64.0,18.0,84.0
592169,2018.0, , , , , , , , , , , , , ,68.0,8.0,67.0
