id,Year,Pitch Type,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
615698,2019.0, Changeup,0.8,3.0,314.0,17.6,83.0,0.263,0.474,0.33,27.7,20.5,15.2,0.264,0.485,0.342,36.7
615698,2019.0, 4-Seamer,0.1,1.0,357.0,20.0,85.0,0.28,0.453,0.352,17.7,15.3,11.7,0.313,0.517,0.391,42.9
615698,2019.0, Slider,0.7,3.0,383.0,21.5,101.0,0.273,0.434,0.306,35.3,32.7,22.3,0.252,0.411,0.286,37.9
615698,2019.0, Sinker,-1.2,-8.0,657.0,36.9,162.0,0.242,0.376,0.305,15.4,16.0,15.2,0.256,0.406,0.31,24.0
596133,2020.0, Curveball,2.5,2.0,67.0,6.9,10.0,0.5,0.7,0.52,5.0,0.0,0.0,0.412,0.581,0.403,50.0
596133,2020.0, Cutter,1.8,2.0,114.0,11.8,18.0,0.313,0.625,0.428,25.7,11.1,10.5,0.295,0.59,0.389,50.0
596133,2020.0, Changeup,-0.4,-1.0,264.0,27.3,81.0,0.227,0.387,0.298,34.9,29.6,20.5,0.214,0.354,0.265,25.5
596133,2020.0, 4-Seamer,1.2,6.0,523.0,54.0,127.0,0.313,0.583,0.411,20.4,22.8,16.5,0.258,0.496,0.331,49.4
596133,2019.0, Sinker,-8.3,0.0,1.0,0.1,1.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,NA,NA,NA
596133,2019.0, Curveball,0.5,0.0,95.0,9.0,14.0,0.357,0.429,0.304,29.0,21.4,18.8,0.374,0.471,0.364,54.5
596133,2019.0, Cutter,0.0,0.0,148.0,14.1,34.0,0.273,0.424,0.312,20.8,20.6,29.2,0.258,0.453,0.31,38.5
596133,2019.0, Changeup,-2.6,-7.0,261.0,24.8,83.0,0.169,0.273,0.226,34.5,25.3,19.8,0.235,0.363,0.285,33.9
596133,2019.0, 4-Seamer,-0.6,-4.0,548.0,52.0,127.0,0.239,0.41,0.314,21.8,29.1,20.9,0.264,0.478,0.336,45.7
596133,2018.0, Sinker,-23.1,-1.0,3.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.248,0.254,0.223,0.0,NA
596133,2018.0, Cutter,-0.1,0.0,113.0,4.7,23.0,0.273,0.273,0.265,12.8,8.7,10.0,0.334,0.415,0.347,25.0
596133,2018.0, Curveball,2.8,9.0,304.0,12.7,77.0,0.315,0.562,0.413,18.6,13.0,16.1,0.311,0.538,0.382,44.4
596133,2018.0, Changeup,2.0,12.0,593.0,24.9,176.0,0.269,0.467,0.349,28.1,19.3,15.9,0.248,0.407,0.301,32.8
596133,2018.0, 4-Seamer,-0.3,-4.0,1372.0,57.5,329.0,0.272,0.409,0.351,20.8,22.8,17.7,0.258,0.426,0.347,34.7
596133,2017.0, Sinker,33.5,3.0,10.0,1.0,4.0,0.75,2.25,1.225,0.0,0.0,0.0,0.466,1.223,0.689,100.0
596133,2017.0, Cutter,4.6,1.0,24.0,2.3,5.0,0.6,0.8,0.61,11.1,0.0,0.0,0.422,0.715,0.488,40.0
596133,2017.0, Curveball,3.7,5.0,122.0,11.7,27.0,0.296,0.407,0.374,20.0,7.4,11.1,0.222,0.404,0.266,28.0
596133,2017.0, Changeup,-1.6,-4.0,267.0,25.5,86.0,0.203,0.253,0.241,25.2,27.9,19.0,0.2,0.239,0.235,16.4
596133,2017.0, 4-Seamer,-1.0,-6.0,616.0,58.9,126.0,0.254,0.412,0.327,23.8,35.7,24.3,0.268,0.437,0.333,46.5
460597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623364,2020.0, Curveball,-6.7,0.0,6.0,30.0,2.0,0.0,0.0,0.0,33.3,50.0,50.0,0.004,0.004,0.003,0.0
623364,2020.0, 4-Seamer,13.4,2.0,14.0,70.0,3.0,0.5,2.0,0.9,33.3,33.3,50.0,0.49,1.965,0.839,100.0
623364,2019.0, Slider,12.7,9.0,70.0,11.1,16.0,0.4,1.267,0.678,25.0,18.8,12.5,0.406,1.026,0.59,50.0
623364,2019.0, Curveball,0.1,0.0,73.0,11.5,17.0,0.133,0.267,0.229,50.0,52.9,34.6,0.144,0.192,0.208,33.3
623364,2019.0, 4-Seamer,-1.0,-5.0,489.0,77.3,115.0,0.198,0.356,0.302,26.4,32.2,23.9,0.207,0.398,0.303,43.1
623364,2018.0, Slider,-3.1,-1.0,17.0,18.3,2.0,0.0,0.0,0.0,50.0,50.0,50.0,0.134,0.437,0.236,0.0
623364,2018.0, Curveball,0.4,0.0,13.0,14.0,3.0,0.333,0.667,0.417,28.6,33.3,20.0,0.291,0.458,0.323,50.0
623364,2018.0, 4-Seamer,-3.6,-2.0,60.0,64.5,19.0,0.105,0.263,0.153,23.1,42.1,50.0,0.15,0.345,0.209,36.4
623364,2018.0, Changeup,2.4,0.0,3.0,3.2,100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622663,2019.0, Changeup,1.2,0.0,36.0,16.4,9.0,0.25,0.375,0.317,11.8,11.1,20.0,0.258,0.434,0.341,42.9
622663,2019.0, Slider,-0.9,-1.0,59.0,26.9,16.0,0.154,0.154,0.244,28.0,50.0,23.5,0.195,0.242,0.283,60.0
622663,2019.0, 4-Seamer,-3.7,-5.0,124.0,56.6,23.0,0.1,0.1,0.17,31.7,34.8,17.0,0.12,0.206,0.21,8.3
622663,2018.0, Changeup,1.0,4.0,427.0,13.5,105.0,0.26,0.375,0.329,25.9,20.0,19.1,0.254,0.423,0.325,32.0
622663,2018.0, Slider,-0.9,-10.0,1132.0,35.9,305.0,0.192,0.298,0.236,37.5,39.0,24.7,0.19,0.283,0.226,28.7
622663,2018.0, 4-Seamer,-0.8,-12.0,1589.0,50.4,367.0,0.272,0.451,0.341,20.3,21.8,18.3,0.282,0.489,0.36,39.3
622663,2017.0, Changeup,-1.8,-8.0,418.0,13.6,103.0,0.156,0.24,0.224,25.2,20.4,23.1,0.23,0.331,0.274,28.0
622663,2017.0, Slider,-1.1,-11.0,1067.0,34.6,325.0,0.183,0.269,0.23,34.3,37.8,26.2,0.184,0.252,0.211,29.6
622663,2017.0, 4-Seamer,-0.3,-4.0,1582.0,51.3,352.0,0.252,0.44,0.349,24.1,24.1,21.6,0.247,0.444,0.341,38.9
596057,2020.0, Slider,-0.9,-1.0,106.0,21.6,21.0,0.25,0.5,0.333,34.7,33.3,20.6,0.193,0.371,0.249,30.8
596057,2020.0, Changeup,-0.5,-1.0,150.0,30.6,37.0,0.139,0.194,0.214,34.8,29.7,18.6,0.162,0.192,0.174,40.0
596057,2020.0, 4-Seamer,0.0,0.0,233.0,47.6,58.0,0.288,0.423,0.348,20.2,17.2,16.9,0.299,0.581,0.385,52.4
596057,2020.0, Curveball,2.1,0.0,1.0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
596057,2019.0, Curveball,1.0,2.0,154.0,6.5,17.0,0.353,0.412,0.338,27.0,29.4,11.6,0.308,0.428,0.313,33.3
596057,2019.0, Sinker,2.3,4.0,159.0,6.7,42.0,0.45,0.675,0.47,14.9,4.8,10.0,0.338,0.603,0.405,64.1
596057,2019.0, Changeup,-0.9,-4.0,448.0,19.0,140.0,0.212,0.295,0.245,37.6,30.7,25.9,0.207,0.322,0.25,40.0
596057,2019.0, Slider,-1.6,-9.0,538.0,22.8,146.0,0.211,0.346,0.264,29.8,26.0,17.2,0.235,0.389,0.28,34.7
596057,2019.0, 4-Seamer,0.2,2.0,1061.0,44.9,265.0,0.311,0.613,0.421,12.9,14.0,13.6,0.308,0.604,0.41,45.8
596057,2018.0, Curveball,0.6,0.0,48.0,5.9,5.0,0.2,0.2,0.18,35.3,40.0,9.1,0.236,0.483,0.307,33.3
596057,2018.0, Sinker,-8.4,-2.0,24.0,2.9,6.0,0.0,0.0,0.0,37.5,33.3,50.0,0.21,0.46,0.275,50.0
596057,2018.0, Changeup,0.6,0.0,53.0,6.5,10.0,0.111,0.111,0.16,38.1,30.0,25.0,0.143,0.2,0.209,50.0
596057,2018.0, Slider,-0.1,0.0,289.0,35.4,66.0,0.237,0.356,0.303,29.0,36.4,23.1,0.241,0.369,0.311,51.4
596057,2018.0, 4-Seamer,1.3,5.0,401.0,49.1,113.0,0.309,0.588,0.414,18.4,17.7,18.3,0.312,0.585,0.415,43.8
596057,2017.0, Sinker,5.4,1.0,25.0,1.4,7.0,0.4,1.0,0.6,0.0,14.3,20.0,0.487,1.267,0.718,40.0
596057,2017.0, Curveball,0.5,1.0,178.0,9.7,35.0,0.147,0.147,0.174,39.0,31.4,15.7,0.169,0.215,0.182,17.4
596057,2017.0, Changeup,-1.1,-2.0,227.0,12.4,41.0,0.184,0.263,0.252,30.4,17.1,17.9,0.265,0.309,0.286,32.3
596057,2017.0, Slider,0.4,2.0,416.0,22.8,111.0,0.286,0.438,0.321,26.9,20.7,16.3,0.225,0.384,0.284,28.9
596057,2017.0, 4-Seamer,1.0,10.0,974.0,53.3,260.0,0.341,0.57,0.432,17.8,16.5,17.3,0.317,0.6,0.424,45.4
592767,2020.0, Cutter,-1.5,-1.0,86.0,17.8,16.0,0.143,0.143,0.2,32.5,37.5,20.0,0.265,0.402,0.332,37.5
592767,2020.0, 4-Seamer,-1.8,-4.0,220.0,45.6,45.0,0.237,0.263,0.301,23.3,20.0,15.3,0.287,0.445,0.361,46.7
592767,2020.0, Curveball,-0.6,-1.0,176.0,36.5,50.0,0.184,0.367,0.264,50.0,54.0,36.0,0.161,0.329,0.205,45.5
592767,2019.0, Changeup,0.8,1.0,100.0,4.7,27.0,0.24,0.56,0.333,32.7,25.9,28.0,0.19,0.455,0.286,47.4
592767,2019.0, Cutter,1.4,5.0,397.0,18.6,78.0,0.357,0.757,0.488,21.3,15.4,16.4,0.355,0.724,0.469,49.2
592767,2019.0, Curveball,0.5,3.0,622.0,29.2,160.0,0.253,0.356,0.31,38.9,33.8,22.3,0.207,0.318,0.264,21.7
592767,2019.0, 4-Seamer,0.9,9.0,1011.0,47.5,249.0,0.274,0.632,0.428,19.9,18.9,15.1,0.282,0.603,0.409,43.1
622783,2019.0, 4-Seamer,3.5,0.0,5.0,50.0,2.0,0.5,0.5,0.45,33.3,0.0,0.187,0.198,0.18,0.0,NA
622783,2019.0, Changeup,0.9,0.0,5.0,50.0,3.0,0.333,0.667,0.417,0.0,0.0,0.179,0.273,0.188,33.3,NA
622783,2018.0, Changeup,-1.6,-1.0,39.0,14.4,7.0,0.0,0.0,0.1,15.4,14.3,7.7,0.156,0.234,0.246,20.0
622783,2018.0, Slider,-2.7,-2.0,58.0,21.5,13.0,0.0,0.0,0.054,45.0,30.8,23.5,0.127,0.141,0.165,25.0
622783,2018.0, 4-Seamer,1.2,2.0,171.0,63.3,45.0,0.333,0.583,0.467,14.5,11.1,12.5,0.347,0.616,0.46,50.0
622783,2018.0, Curveball,-0.9,0.0,2.0,0.7,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
597113,2019.0, Cutter,3.0,0.0,4.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.039,0.035,0.0
597113,2019.0, Curveball,1.6,3.0,177.0,36.2,48.0,0.227,0.364,0.291,36.7,27.1,15.7,0.214,0.357,0.281,45.2
597113,2019.0, 4-Seamer,-0.9,-3.0,307.0,62.8,65.0,0.271,0.354,0.388,20.3,16.9,13.8,0.264,0.444,0.392,34.2
597113,2019.0, Changeup,3.2,0.0,1.0,0.2,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
597113,2018.0, Cutter,-15.5,0.0,3.0,2.9,1.0,0.0,0.0,0.0,50.0,100.0,50.0,0.0,NA,NA,NA
597113,2018.0, Curveball,3.0,1.0,49.0,46.7,12.0,0.273,0.273,0.283,44.0,41.7,23.8,0.17,0.184,0.2,16.7
597113,2018.0, 4-Seamer,-4.2,-2.0,53.0,50.5,14.0,0.231,0.231,0.243,19.2,21.4,21.4,0.3,0.402,0.329,30.0
519455,2020.0, Changeup,3.1,0.0,6.0,5.6,2.0,0.5,0.5,0.45,0.0,0.0,0.0,0.589,0.664,0.542,100.0
519455,2020.0, Curveball,10.0,1.0,11.0,10.2,3.0,0.667,1.0,0.717,0.0,0.0,0.0,0.322,0.478,0.349,33.3
519455,2020.0, 4-Seamer,0.1,0.0,33.0,30.6,7.0,0.333,0.333,0.357,21.4,28.6,20.0,0.361,0.522,0.406,50.0
519455,2020.0, Slider,-1.5,-1.0,33.0,30.6,8.0,0.286,0.286,0.313,33.3,25.0,18.2,0.256,0.34,0.298,20.0
519455,2020.0, Sinker,5.1,1.0,25.0,23.1,8.0,0.5,0.625,0.494,14.3,25.0,33.3,0.304,0.335,0.279,50.0
519455,2019.0, Changeup,2.6,1.0,39.0,2.1,8.0,0.375,0.375,0.338,7.1,0.0,0.0,0.241,0.264,0.23,37.5
519455,2019.0, Sinker,1.2,3.0,232.0,12.4,51.0,0.306,0.429,0.351,17.9,9.8,11.6,0.359,0.553,0.403,43.2
519455,2019.0, Curveball,2.5,9.0,364.0,19.5,110.0,0.337,0.481,0.367,27.8,22.7,16.6,0.264,0.403,0.297,37.0
519455,2019.0, 4-Seamer,0.7,5.0,642.0,34.4,144.0,0.289,0.563,0.384,13.5,13.9,14.1,0.303,0.608,0.403,40.5
519455,2019.0, Slider,1.5,9.0,589.0,31.6,189.0,0.311,0.559,0.385,22.9,16.9,17.5,0.31,0.562,0.384,36.1
519455,2018.0, Sinker,4.4,2.0,45.0,2.2,11.0,0.273,0.636,0.459,6.7,27.3,50.0,0.266,0.535,0.345,37.5
519455,2018.0, Changeup,4.2,5.0,117.0,5.6,38.0,0.432,0.757,0.534,25.4,2.6,5.6,0.283,0.438,0.322,30.6
519455,2018.0, Curveball,-0.6,-2.0,331.0,15.9,82.0,0.263,0.5,0.323,28.1,26.8,24.2,0.229,0.41,0.284,35.6
519455,2018.0, 4-Seamer,1.7,15.0,891.0,42.9,195.0,0.313,0.62,0.413,9.9,11.8,10.9,0.305,0.613,0.409,46.8
519455,2018.0, Slider,-0.9,-6.0,689.0,33.2,230.0,0.206,0.341,0.272,27.5,27.0,23.0,0.229,0.389,0.287,32.7
519455,2018.0, N/A,0.0,0.0,1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519455,2017.0, N/A,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519455,2017.0, Changeup,1.7,3.0,162.0,6.1,55.0,0.352,0.5,0.366,18.7,7.3,10.8,0.398,0.645,0.445,40.0
519455,2017.0, Sinker,3.2,8.0,250.0,9.5,61.0,0.358,0.566,0.436,13.1,9.8,8.1,0.323,0.535,0.4,40.8
519455,2017.0, Curveball,4.0,16.0,409.0,15.5,94.0,0.379,0.724,0.454,21.1,19.1,13.7,0.33,0.663,0.429,45.2
519455,2017.0, Slider,-2.9,-18.0,641.0,24.2,214.0,0.231,0.362,0.277,23.8,17.8,17.0,0.27,0.434,0.319,26.8
519455,2017.0, 4-Seamer,1.6,19.0,1175.0,44.4,285.0,0.34,0.594,0.426,13.6,13.0,10.9,0.286,0.516,0.371,36.2
453580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446372,2020.0, Changeup,-13.4,0.0,1.0,5.6,1.0,0.0,0.0,0.0,0.0,0.0,0.021,0.03,0.019,0.0,NA
446372,2020.0, Sinker,0.1,0.0,8.0,44.4,2.0,0.0,0.0,0.35,0.0,50.0,25.0,0.35,NA,NA,NA
446372,2020.0, Curveball,1.7,0.0,5.0,27.8,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
446372,2020.0, Cutter,-2.6,0.0,3.0,16.7,50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446372,2020.0, 4-Seamer,0.0,0.0,1.0,5.6,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
446372,2019.0, Changeup,3.4,2.0,52.0,8.5,11.0,0.273,0.545,0.341,25.0,0.0,0.0,0.275,0.369,0.272,27.3
446372,2019.0, 4-Seamer,4.2,3.0,79.0,12.9,19.0,0.385,0.538,0.483,20.0,15.8,11.5,0.353,0.631,0.49,54.5
446372,2019.0, Curveball,-0.7,-1.0,140.0,22.9,34.0,0.176,0.176,0.185,37.2,44.1,30.0,0.114,0.165,0.122,31.6
446372,2019.0, Sinker,3.9,6.0,163.0,26.7,46.0,0.39,0.732,0.5,16.9,10.9,16.7,0.348,0.797,0.491,61.1
446372,2019.0, Cutter,-1.9,-3.0,177.0,29.0,58.0,0.286,0.367,0.344,32.0,25.9,39.5,0.246,0.358,0.316,17.1
446372,2018.0, Changeup,-0.5,-1.0,202.0,6.4,46.0,0.222,0.378,0.261,41.4,21.7,20.0,0.237,0.344,0.253,27.8
446372,2018.0, 4-Seamer,-0.6,-2.0,273.0,8.6,67.0,0.154,0.292,0.207,21.1,31.3,17.4,0.194,0.354,0.249,38.6
446372,2018.0, Curveball,-2.7,-18.0,691.0,21.7,196.0,0.104,0.219,0.157,37.7,39.3,25.4,0.18,0.324,0.229,27.6
446372,2018.0, Cutter,-1.3,-12.0,905.0,28.5,250.0,0.264,0.391,0.309,29.4,20.0,23.8,0.256,0.383,0.299,32.8
446372,2018.0, Sinker,1.0,10.0,1005.0,31.6,255.0,0.304,0.494,0.362,9.3,22.7,21.9,0.268,0.449,0.335,41.1
446372,2018.0, N/A,0.0,0.0,1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446372,2017.0, Changeup,-4.2,-7.0,180.0,6.1,47.0,0.109,0.109,0.111,33.3,19.1,29.0,0.218,0.285,0.234,13.5
446372,2017.0, 4-Seamer,-1.2,-5.0,423.0,14.4,89.0,0.182,0.312,0.28,18.8,20.2,13.2,0.257,0.417,0.344,32.2
446372,2017.0, Cutter,-1.0,-7.0,670.0,22.8,175.0,0.25,0.47,0.324,38.0,24.6,28.1,0.25,0.433,0.306,28.6
446372,2017.0, Sinker,0.9,8.0,838.0,28.5,194.0,0.301,0.489,0.373,9.2,24.7,22.7,0.28,0.447,0.343,42.3
446372,2017.0, Curveball,-4.2,-34.0,821.0,27.9,265.0,0.1,0.142,0.121,49.1,54.7,38.0,0.123,0.18,0.139,19.0
518886,2020.0, Curveball,-1.0,-1.0,113.0,37.7,27.0,0.143,0.143,0.256,48.4,51.9,35.0,0.162,0.206,0.275,28.6
518886,2020.0, 4-Seamer,0.3,1.0,187.0,62.3,41.0,0.206,0.471,0.352,30.5,34.1,23.7,0.216,0.494,0.347,60.0
518886,2019.0, Curveball,1.3,2.0,126.0,32.1,35.0,0.156,0.406,0.271,50.0,48.6,32.1,0.159,0.303,0.235,33.3
518886,2019.0, 4-Seamer,0.7,2.0,251.0,64.0,57.0,0.326,0.783,0.494,24.8,19.3,19.6,0.342,0.783,0.496,52.8
518886,2018.0, Curveball,-2.6,-10.0,391.0,35.2,68.0,0.082,0.098,0.143,55.6,48.5,28.4,0.15,0.184,0.205,14.3
518886,2018.0, 4-Seamer,-0.5,-3.0,718.0,64.6,179.0,0.171,0.388,0.301,33.3,35.2,23.5,0.185,0.345,0.295,38.9
518886,2018.0, Changeup,-3.7,0.0,1.0,0.1,100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518886,2017.0, Sinker,6.1,0.0,3.0,0.3,2.0,0.5,0.5,0.45,0.0,0.0,0.0,0.461,0.514,0.445,0.0
518886,2017.0, Curveball,-1.4,-5.0,360.0,31.4,61.0,0.158,0.211,0.226,55.3,54.1,37.5,0.165,0.249,0.214,41.7
518886,2017.0, 4-Seamer,-2.9,-23.0,783.0,68.2,190.0,0.131,0.251,0.206,39.3,48.4,28.0,0.165,0.352,0.251,47.6
499107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
595345,2018.0, Changeup,13.3,1.0,7.0,7.5,2.0,0.5,2.0,1.0,60.0,0.0,0.348,1.314,0.685,50.0,NA
595345,2018.0, Curveball,-6.7,-1.0,11.0,11.8,4.0,0.0,0.0,0.0,42.9,50.0,100.0,0.125,0.145,0.119,0.0
595345,2018.0, Sinker,1.4,0.0,15.0,16.1,4.0,0.5,0.75,0.538,12.5,0.0,0.122,0.171,0.127,0.0,NA
595345,2018.0, 4-Seamer,-4.5,-1.0,24.0,25.8,6.0,0.0,0.0,0.15,22.2,16.7,16.7,0.083,0.104,0.085,40.0
595345,2018.0, Slider,-2.9,-1.0,36.0,38.7,11.0,0.091,0.091,0.082,35.0,45.5,27.8,0.114,0.13,0.107,16.7
595345,2017.0, Curveball,-1.8,0.0,8.0,1.7,1.0,0.0,0.0,0.0,50.0,0.0,0.574,0.619,0.517,0.0,NA
595345,2017.0, Changeup,-5.3,-1.0,20.0,4.3,5.0,0.0,0.0,0.0,11.1,0.0,0.0,0.31,0.648,0.408,40.0
595345,2017.0, Slider,-3.1,-3.0,90.0,19.5,18.0,0.067,0.067,0.167,36.1,33.3,17.6,0.105,0.125,0.2,11.1
595345,2017.0, Cutter,9.0,8.0,89.0,19.3,22.0,0.579,1.158,0.729,21.3,9.1,6.9,0.392,0.883,0.543,38.9
595345,2017.0, Sinker,0.6,1.0,93.0,20.2,25.0,0.286,0.476,0.357,12.8,12.0,20.0,0.306,0.451,0.356,25.0
595345,2017.0, 4-Seamer,-0.9,-1.0,156.0,33.8,42.0,0.171,0.257,0.258,21.3,21.4,16.7,0.232,0.388,0.313,39.3
446321,2020.0, Curveball,-4.6,0.0,10.0,3.2,1.0,0.0,0.0,0.0,0.0,100.0,25.0,0.0,NA,NA,NA
446321,2020.0, Changeup,3.5,1.0,29.0,9.3,7.0,0.429,0.714,0.486,15.4,14.3,14.3,0.451,0.727,0.463,100.0
446321,2020.0, 4-Seamer,2.2,2.0,86.0,27.7,21.0,0.263,0.632,0.402,39.5,19.0,19.0,0.239,0.606,0.356,53.3
446321,2020.0, Slider,-1.9,-2.0,95.0,30.5,25.0,0.208,0.25,0.258,34.0,32.0,23.5,0.194,0.236,0.208,43.8
446321,2020.0, Sinker,-3.4,-3.0,91.0,29.3,26.0,0.25,0.25,0.262,18.5,3.8,4.2,0.235,0.27,0.261,30.4
446321,2019.0, Slider,4.7,1.0,22.0,1.9,2.0,0.5,0.5,0.45,14.3,0.0,0.0,0.466,0.633,0.479,100.0
446321,2019.0, Curveball,2.4,4.0,162.0,14.0,37.0,0.216,0.378,0.277,35.4,37.8,24.1,0.235,0.435,0.281,34.8
446321,2019.0, Cutter,3.2,6.0,177.0,15.3,43.0,0.385,0.667,0.456,14.4,9.3,7.4,0.352,0.586,0.42,36.1
446321,2019.0, Changeup,2.6,5.0,190.0,16.4,57.0,0.377,0.66,0.497,14.6,7.0,10.0,0.341,0.612,0.414,40.0
446321,2019.0, Sinker,1.3,3.0,229.0,19.8,86.0,0.338,0.636,0.461,6.9,9.3,19.0,0.312,0.567,0.4,41.4
446321,2019.0, 4-Seamer,0.3,1.0,377.0,32.6,87.0,0.216,0.486,0.348,17.4,18.4,15.1,0.253,0.535,0.383,43.1
446321,2018.0, Cutter,99.0,1.0,1.0,1.3,1.0,1.0,4.0,2.0,0.0,0.0,0.686,2.599,1.356,100.0,NA
446321,2018.0, Curveball,5.8,1.0,11.0,14.5,1.0,1.0,1.0,0.9,0.0,0.0,0.0,0.38,0.414,0.378,100.0
446321,2018.0, 4-Seamer,1.2,0.0,23.0,30.3,5.0,0.5,0.5,0.5,0.0,0.0,0.0,0.358,0.444,0.418,25.0
446321,2018.0, Sinker,1.4,0.0,18.0,23.7,6.0,0.4,0.4,0.417,18.2,0.0,0.0,0.641,0.775,0.633,40.0
446321,2018.0, Changeup,-3.9,-1.0,23.0,30.3,10.0,0.222,0.222,0.18,28.6,20.0,40.0,0.117,0.127,0.119,25.0
670329,2020.0, Curveball,2.2,0.0,21.0,11.9,4.0,0.25,0.25,0.225,14.3,50.0,22.2,0.354,0.468,0.329,100.0
670329,2020.0, Changeup,-1.7,-1.0,56.0,31.6,4.0,0.0,0.0,0.0,52.4,25.0,10.0,0.101,0.116,0.107,0.0
670329,2020.0, 4-Seamer,3.3,3.0,99.0,55.9,36.0,0.387,0.581,0.438,12.3,11.1,14.8,0.337,0.559,0.392,50.0
670329,2020.0, Cutter,4.3,0.0,1.0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670329,2019.0, Curveball,10.5,1.0,11.0,11.1,2.0,0.5,1.0,0.625,50.0,50.0,50.0,0.163,0.602,0.298,100.0
670329,2019.0, Changeup,2.0,1.0,27.0,27.3,9.0,0.143,0.571,0.378,18.2,11.1,20.0,0.177,0.238,0.3,16.7
670329,2019.0, 4-Seamer,4.4,3.0,61.0,61.6,19.0,0.438,0.938,0.628,12.5,0.0,0.0,0.462,0.874,0.578,56.3
465679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502085,2019.0, 4-Seamer,-7.7,0.0,6.0,4.4,2.0,0.0,0.0,0.0,0.0,50.0,100.0,0.056,0.072,0.05,0.0
502085,2019.0, Slider,0.8,0.0,28.0,20.6,5.0,0.6,0.6,0.54,38.5,20.0,50.0,0.41,0.508,0.389,50.0
502085,2019.0, Curveball,9.5,3.0,30.0,22.1,8.0,0.375,0.75,0.475,46.2,37.5,21.4,0.267,0.455,0.3,60.0
502085,2019.0, Cutter,0.3,0.0,72.0,52.9,18.0,0.167,0.25,0.353,16.7,5.6,6.3,0.294,0.556,0.468,45.5
502085,2018.0, Slider,-3.1,-8.0,263.0,22.2,57.0,0.113,0.189,0.163,29.3,17.5,19.2,0.153,0.274,0.224,37.8
502085,2018.0, Cutter,1.1,5.0,491.0,41.5,101.0,0.277,0.542,0.401,17.3,17.8,19.8,0.278,0.569,0.417,48.5
502085,2018.0, Curveball,-1.7,-7.0,415.0,35.1,124.0,0.147,0.259,0.205,44.2,50.8,28.4,0.163,0.237,0.199,43.6
502085,2018.0, 4-Seamer,-2.6,0.0,1.0,0.1,100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502085,2018.0, Sinker,2.1,0.0,11.0,0.9,100.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
502085,2018.0, Changeup,3.6,0.0,3.0,0.3,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502085,2017.0, Changeup,5.4,1.0,13.0,1.3,3.0,0.333,0.333,0.3,20.0,33.3,25.0,0.321,0.348,0.296,0.0
502085,2017.0, 4-Seamer,2.7,1.0,24.0,2.3,4.0,0.5,1.25,0.725,18.2,0.0,0.0,0.371,0.578,0.404,50.0
502085,2017.0, Slider,-1.1,-2.0,155.0,15.0,37.0,0.194,0.417,0.249,47.7,35.1,32.5,0.135,0.299,0.188,29.2
502085,2017.0, Curveball,-3.9,-13.0,320.0,31.0,92.0,0.055,0.099,0.072,52.1,54.3,31.8,0.151,0.234,0.172,31.7
502085,2017.0, Cutter,-1.6,-8.0,516.0,50.0,122.0,0.196,0.304,0.307,23.0,27.0,28.7,0.21,0.34,0.313,33.3
608723,2020.0, Splitter,-0.1,0.0,28.0,3.1,12.0,0.167,0.333,0.283,28.6,33.3,30.8,0.198,0.408,0.231,75.0
608723,2020.0, Cutter,3.1,3.0,111.0,12.4,31.0,0.321,0.571,0.411,31.1,12.9,13.3,0.264,0.438,0.326,25.0
