id,Year,Pitch,Team,Hand,#,MPH,Inches of Drop,vs Avg,% vs Avg,Inches of Break,vs Avg,% Break vs Avg
664869,2018.0,Changeup, NYM , L,35.0,77.6,39.3,1.5,4.0,14.1,1.1,8.0
664869,2018.0,Curveball, NYM , L,2.0,76.0,53.4,-6.5,-11.0,7.7,-2.7,-26.0
664869,2018.0,Sinker, NYM , L,59.0,86.4,28.3,-1.7,-6.0,16.4,0.6,4.0
664869,2018.0,4-Seamer, NYM , L,23.0,87.6,23.1,-1.7,-8.0,11.4,3.4,43.0
664869,2018.0,Slider, NYM , L,16.0,81.9,35.9,-6.6,-16.0,6.3,-1.7,-21.0
642564,2017.0,Curveball, HOU , R,363.0,85.0,40.6,-3.4,-8.0,9.6,1.7,22.0
642564,2017.0,Sinker, HOU , R,1.0,92.8,25.5,4.8,23.0,11.1,-3.7,-25.0
642564,2017.0,Changeup, HOU , R,82.0,89.7,28.8,2.0,7.0,6.3,-8.0,-56.0
642564,2017.0,4-Seamer, HOU , R,565.0,95.6,14.9,-1.6,-12.0,3.7,-4.8,-56.0
615698,2020.0,Changeup, CLE , R,54.0,85.5,26.8,-1.5,-5.0,8.6,-4.0,-32.0
615698,2020.0,4-Seamer, CLE , R,30.0,94.9,15.7,-2.5,-19.0,7.1,0.4,6.0
615698,2020.0,Slider, CLE , R,178.0,86.1,37.2,2.5,7.0,3.2,-0.8,-21.0
615698,2020.0,Sinker, CLE , R,242.0,94.9,16.2,-2.2,-12.0,12.6,-1.1,-8.0
615698,2019.0,Sinker, SD , R,657.0,94.3,17.7,-2.9,-14.0,13.9,-0.4,-3.0
615698,2019.0,Curveball, SD , R,69.0,79.5,48.6,-6.5,-12.0,3.2,-3.2,-50.0
615698,2019.0,Slider, SD , R,383.0,86.4,35.2,0.7,2.0,3.0,-0.9,-22.0
615698,2019.0,4-Seamer, SD , R,357.0,94.5,14.7,-0.2,-1.0,8.1,1.4,20.0
615698,2019.0,Changeup, SD , R,314.0,84.6,27.4,-2.6,-9.0,8.7,-4.0,-32.0
596133,2020.0,4-Seamer, ARI , R,523.0,94.0,12.7,2.6,17.0,7.4,-0.2,-2.0
596133,2020.0,Changeup, ARI , R,264.0,84.7,27.5,-4.1,-13.0,13.4,-0.1,-1.0
596133,2020.0,Cutter, ARI , R,114.0,88.3,23.7,3.0,11.0,2.5,0.3,13.0
596133,2020.0,Curveball, ARI , R,67.0,79.0,53.0,0.4,1.0,3.4,-6.2,-65.0
596133,2019.0,Cutter, ARI , R,148.0,87.5,28.8,0.2,1.0,3.4,1.1,47.0
596133,2019.0,4-Seamer, ARI , R,548.0,93.8,15.4,0.9,5.0,8.6,0.4,4.0
596133,2019.0,Sinker, ARI , R,1.0,96.0,13.8,-8.1,-37.0,9.8,-6.1,-38.0
596133,2019.0,Changeup, ARI , R,261.0,84.5,32.0,0.1,0.0,11.4,-2.6,-19.0
596133,2019.0,Curveball, ARI , R,95.0,81.3,50.9,-0.1,0.0,1.3,-7.4,-85.0
596133,2018.0,Sinker, STL , R,3.0,92.1,23.9,-0.1,0.0,14.7,-0.2,-2.0
596133,2018.0,Cutter, STL , R,113.0,87.0,28.9,-0.4,-1.0,2.9,0.7,31.0
596133,2018.0,4-Seamer, STL , R,1372.0,93.7,15.6,0.6,4.0,8.5,0.3,4.0
596133,2018.0,Changeup, STL , R,593.0,85.4,29.7,-2.7,-8.0,12.2,-1.9,-13.0
596133,2018.0,Curveball, STL , R,304.0,80.8,47.7,-4.0,-8.0,8.7,-0.8,-8.0
596133,2017.0,Cutter, STL , R,24.0,88.5,23.9,2.5,10.0,1.9,-0.1,-4.0
596133,2017.0,Sinker, STL , R,10.0,93.2,21.4,-0.6,-3.0,15.4,0.0,0.0
596133,2017.0,Changeup, STL , R,267.0,84.3,29.9,-2.3,-7.0,10.9,-3.1,-22.0
596133,2017.0,Curveball, STL , R,122.0,79.6,47.8,-4.2,-8.0,9.1,-0.8,-8.0
596133,2017.0,4-Seamer, STL , R,616.0,93.2,15.5,0.3,2.0,9.1,0.1,2.0
596133,2016.0,Changeup, STL , R,161.0,83.9,29.8,-1.2,-4.0,14.5,0.9,6.0
596133,2016.0,Curveball, STL , R,50.0,80.0,49.0,-1.2,-2.0,2.5,-5.7,-70.0
596133,2016.0,Cutter, STL , R,64.0,88.5,24.0,1.7,7.0,3.3,-4.2,-451.0
596133,2016.0,4-Seamer, STL , R,386.0,92.5,15.7,-0.3,-2.0,12.6,3.6,40.0
460597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623364,2020.0,Curveball, CHC , L,6.0,72.5,68.7,4.3,7.0,7.3,-4.6,-39.0
623364,2020.0,4-Seamer, CHC , L,14.0,90.4,15.8,0.4,2.0,3.8,-2.5,-40.0
623364,2019.0,Curveball, CHC , L,73.0,74.9,63.6,2.1,3.0,9.7,-0.7,-7.0
623364,2019.0,4-Seamer, CHC , L,489.0,93.7,13.4,1.1,7.0,4.8,-1.8,-27.0
623364,2019.0,Slider, CHC , L,70.0,84.1,36.3,-0.4,-1.0,2.8,-1.4,-33.0
623364,2018.0,Slider, SD , L,17.0,80.8,40.8,-0.8,-2.0,4.5,-2.2,-33.0
623364,2018.0,Curveball, SD , L,13.0,79.7,45.7,-7.7,-14.0,5.6,-2.5,-31.0
623364,2018.0,4-Seamer, SD , L,60.0,92.1,15.2,0.6,4.0,7.8,1.5,24.0
623364,2018.0,Changeup, SD , L,3.0,84.8,20.6,-9.3,-31.0,9.9,-3.5,-26.0
622663,2019.0,4-Seamer, NYY , R,124.0,96.1,13.7,0.8,6.0,7.5,-0.4,-5.0
622663,2019.0,Slider, NYY , R,59.0,84.1,43.2,4.9,13.0,10.9,4.6,72.0
622663,2019.0,Changeup, NYY , R,36.0,88.2,26.9,-1.9,-7.0,13.2,-1.0,-7.0
622663,2018.0,4-Seamer, NYY , R,1589.0,97.6,12.6,1.2,8.0,6.4,-1.4,-18.0
622663,2018.0,Changeup, NYY , R,427.0,88.1,24.6,-4.2,-15.0,11.8,-2.2,-16.0
622663,2018.0,Slider, NYY , R,1132.0,88.1,38.3,5.5,17.0,10.1,6.1,156.0
622663,2017.0,Changeup, NYY , R,418.0,87.2,23.5,-3.9,-14.0,13.1,-0.6,-4.0
622663,2017.0,4-Seamer, NYY , R,1582.0,97.5,11.4,0.6,5.0,9.9,1.5,18.0
622663,2017.0,Slider, NYY , R,1067.0,88.3,36.8,6.1,20.0,6.3,3.3,113.0
622663,2016.0,4-Seamer, NYY , R,697.0,96.7,10.6,1.6,13.0,7.0,-2.1,-23.0
622663,2016.0,Cutter, NYY , R,24.0,91.6,16.8,4.5,21.0,6.5,-6.8,-1881.0
622663,2016.0,Changeup, NYY , R,114.0,89.2,21.2,-5.1,-19.0,15.3,1.4,10.0
622663,2016.0,Slider, NYY , R,427.0,88.8,32.7,4.1,14.0,6.0,4.2,232.0
622663,2015.0,Changeup, NYY , R,143.0,88.6,22.5,-4.0,-15.0,17.2,3.8,29.0
622663,2015.0,Cutter, NYY , R,34.0,92.0,20.8,-0.7,-3.0,3.6,-3.9,-1306.0
622663,2015.0,4-Seamer, NYY , R,517.0,96.0,10.5,1.9,16.0,9.3,0.7,8.0
622663,2015.0,Slider, NYY , R,320.0,89.7,26.4,-1.2,-5.0,3.8,2.1,120.0
622663,2015.0,Sinker, NYY , R,5.0,96.0,13.2,-4.1,-24.0,15.2,0.4,3.0
596057,2020.0,4-Seamer, DET , L,233.0,92.7,16.1,-0.5,-3.0,5.2,-1.8,-26.0
596057,2020.0,Changeup, DET , L,150.0,87.6,36.1,6.2,21.0,12.5,-1.6,-12.0
596057,2020.0,Slider, DET , L,106.0,85.4,37.4,2.0,6.0,4.6,0.7,18.0
596057,2020.0,Curveball, DET , L,1.0,76.2,59.3,0.2,0.0,7.7,-0.6,-7.0
596057,2019.0,Slider, DET , L,538.0,84.3,39.2,-0.1,0.0,5.3,0.1,1.0
596057,2019.0,4-Seamer, DET , L,1061.0,90.8,17.2,0.4,2.0,6.6,-0.7,-9.0
596057,2019.0,Sinker, DET , L,159.0,90.3,24.0,-0.6,-3.0,14.2,-0.6,-4.0
596057,2019.0,Curveball, DET , L,153.0,75.8,64.7,4.5,7.0,7.7,-1.7,-18.0
596057,2019.0,Changeup, DET , L,448.0,85.7,38.5,6.9,22.0,12.3,-1.3,-9.0
596057,2018.0,Curveball, DET , L,48.0,76.1,66.1,5.9,10.0,7.3,-1.9,-21.0
596057,2018.0,Sinker, DET , L,24.0,90.3,20.2,-3.9,-16.0,10.5,-4.1,-28.0
596057,2018.0,Changeup, DET , L,53.0,84.4,35.7,4.1,13.0,8.5,-4.6,-35.0
596057,2018.0,4-Seamer, DET , L,401.0,90.2,17.6,0.0,0.0,4.4,-2.3,-34.0
596057,2018.0,Slider, DET , L,289.0,83.1,43.0,2.5,6.0,6.3,0.6,10.0
596057,2017.0,4-Seamer, DET , L,974.0,93.1,14.8,0.0,0.0,7.1,-1.3,-16.0
596057,2017.0,Changeup, DET , L,227.0,86.1,36.2,6.7,23.0,12.7,-0.9,-6.0
596057,2017.0,Curveball, DET , L,178.0,77.4,62.3,6.5,12.0,6.5,-1.9,-23.0
596057,2017.0,Slider, DET , L,416.0,87.3,33.1,0.5,1.0,4.4,1.1,33.0
596057,2017.0,Sinker, DET , L,25.0,92.9,19.1,-2.3,-11.0,12.4,-3.0,-19.0
596057,2016.0,Changeup, DET , L,178.0,86.4,31.5,3.1,11.0,11.9,-0.7,-6.0
596057,2016.0,Curveball, DET , L,93.0,76.7,61.0,4.5,8.0,4.8,-3.1,-39.0
596057,2016.0,Slider, DET , L,174.0,87.6,33.0,1.0,3.0,5.3,2.7,103.0
596057,2016.0,4-Seamer, DET , L,745.0,93.7,13.9,0.1,1.0,5.6,-3.2,-36.0
596057,2015.0,Changeup, DET , L,161.0,86.0,30.3,1.3,4.0,9.6,-3.6,-27.0
596057,2015.0,Curveball, DET , L,103.0,75.5,65.4,7.4,13.0,4.9,-3.3,-40.0
596057,2015.0,4-Seamer, DET , L,598.0,92.5,13.6,1.2,8.0,7.8,-0.6,-8.0
596057,2015.0,Slider, DET , L,158.0,83.7,39.5,1.8,5.0,4.2,0.4,11.0
592767,2020.0,4-Seamer, SF , L,220.0,93.8,12.8,1.3,9.0,5.7,-0.7,-11.0
592767,2020.0,Cutter, SF , L,86.0,89.3,23.7,1.9,7.0,0.6,-1.9,-75.0
592767,2020.0,Curveball, SF , L,176.0,80.0,46.0,-7.2,-14.0,3.4,-9.0,-161.0
592767,2019.0,Changeup, PHI , L,100.0,82.3,27.4,-4.7,-15.0,3.6,-7.8,-69.0
592767,2019.0,4-Seamer, PHI , L,1011.0,91.2,14.7,1.9,11.0,5.4,-1.4,-20.0
592767,2019.0,Curveball, PHI , L,621.0,77.4,49.3,-8.1,-14.0,4.1,-10.5,-164.0
592767,2019.0,Cutter, PHI , L,397.0,86.7,26.3,3.2,11.0,2.0,-3.8,-206.0
592767,2016.0,4-Seamer, TB , L,1607.0,90.8,12.9,1.3,9.0,8.5,1.1,14.0
592767,2016.0,Cutter, TB , L,460.0,85.5,25.2,-0.2,-1.0,6.7,-6.0,950.0
592767,2016.0,Slider, TB , L,655.0,76.3,48.2,-0.1,0.0,7.1,-3.4,94.0
592767,2016.0,Changeup, TB , L,150.0,80.2,28.5,-1.8,-6.0,11.7,0.8,7.0
592767,2015.0,Changeup, TB , L,22.0,79.5,29.2,-1.0,-3.0,9.1,-2.0,-18.0
592767,2015.0,Cutter, TB , L,224.0,83.7,30.0,-2.0,-7.0,4.7,-5.8,-534.0
592767,2015.0,4-Seamer, TB , L,603.0,90.9,11.9,2.7,19.0,7.9,0.0,0.0
592767,2015.0,Slider, TB , L,264.0,76.8,47.4,-1.0,-2.0,5.3,-5.9,-907.0
622783,2019.0,4-Seamer, DET , R,5.0,92.1,17.5,-0.2,-1.0,12.7,4.7,59.0
622783,2019.0,Changeup, DET , R,5.0,84.0,25.1,-6.5,-21.0,13.4,0.2,2.0
622783,2018.0,Changeup, DET , R,39.0,86.4,27.5,-2.8,-9.0,11.1,-2.3,-17.0
622783,2018.0,4-Seamer, DET , R,171.0,95.1,16.1,-0.5,-3.0,10.2,1.9,24.0
622783,2018.0,Slider, DET , R,58.0,81.3,40.2,-1.9,-4.0,4.7,-2.5,-35.0
622783,2018.0,Curveball, DET , R,2.0,73.9,53.1,-10.0,-16.0,9.6,-1.2,-11.0
516769,2015.0,4-Seamer, NYM , R,43.0,94.0,22.1,-7.3,-49.0,4.1,-5.2,-56.0
516769,2015.0,Slider, NYM , R,25.0,84.5,38.9,2.6,7.0,3.1,-0.2,-6.0
516769,2015.0,Cutter, NYM , R,13.0,93.6,24.2,-3.5,-17.0,0.6,-0.1,-16.0
516769,2015.0,Curveball, NYM , R,8.0,81.5,45.8,-2.9,-6.0,6.0,-1.3,-18.0
516769,2015.0,Changeup, NYM , R,4.0,88.2,28.1,-0.1,0.0,11.4,-2.0,-15.0
516769,2015.0,Sinker, NYM , R,8.0,93.1,23.5,3.0,14.0,7.7,-7.4,-49.0
597113,2019.0,Cutter, COL , R,4.0,91.7,23.4,0.2,1.0,2.5,0.6,31.0
597113,2019.0,4-Seamer, COL , R,307.0,93.2,16.7,-0.8,-5.0,6.5,-0.6,-9.0
597113,2019.0,Curveball, COL , R,177.0,82.5,52.0,1.2,2.0,4.8,-2.3,-33.0
597113,2019.0,Changeup, COL , R,1.0,83.9,34.8,4.1,13.0,12.6,-0.1,-1.0
597113,2018.0,Curveball, COL , R,49.0,82.6,49.8,-0.3,-1.0,5.1,-2.6,-33.0
597113,2018.0,4-Seamer, COL , R,53.0,93.6,17.8,-2.1,-13.0,5.4,-2.1,-28.0
597113,2018.0,Cutter, COL , R,3.0,91.2,26.4,-1.9,-8.0,1.8,-0.2,-10.0
519455,2020.0,Changeup, DET , R,6.0,85.2,32.4,1.5,5.0,11.4,-1.9,-14.0
519455,2020.0,4-Seamer, DET , R,33.0,89.4,19.4,-1.9,-11.0,6.3,-0.4,-6.0
519455,2020.0,Sinker, DET , R,25.0,89.4,27.0,2.8,12.0,13.6,-0.9,-7.0
519455,2020.0,Slider, DET , R,33.0,85.2,30.2,-5.8,-16.0,4.0,-0.9,-18.0
519455,2020.0,Curveball, DET , R,11.0,80.0,45.7,-5.9,-11.0,4.4,-4.8,-52.0
519455,2019.0,Sinker, DET , R,232.0,90.3,25.4,1.4,6.0,12.8,-1.6,-11.0
519455,2019.0,Changeup, DET , R,39.0,87.1,30.1,0.4,1.0,12.8,-1.3,-10.0
519455,2019.0,4-Seamer, DET , R,642.0,90.5,17.9,-0.5,-3.0,6.9,-0.1,-1.0
519455,2019.0,Curveball, DET , R,364.0,80.2,48.5,-4.0,-8.0,5.4,-3.7,-41.0
519455,2019.0,Slider, DET , R,589.0,85.8,29.8,-5.6,-16.0,3.5,-1.1,-24.0
519455,2018.0,Slider, DET , R,689.0,86.7,28.8,-5.0,-15.0,3.1,-1.1,-26.0
519455,2018.0,Changeup, DET , R,117.0,86.6,30.4,0.0,0.0,14.2,0.4,3.0
519455,2018.0,Sinker, DET , R,45.0,90.8,24.6,1.1,4.0,14.6,0.2,1.0
519455,2018.0,Curveball, DET , R,331.0,80.4,49.3,-3.3,-6.0,5.2,-3.5,-40.0
519455,2018.0,4-Seamer, DET , R,891.0,91.2,17.2,-0.1,-1.0,7.4,0.2,3.0
519455,2017.0,Changeup, DET , R,162.0,86.3,28.2,-0.4,-2.0,14.9,1.1,8.0
519455,2017.0,Curveball, DET , R,409.0,80.8,48.7,-2.2,-4.0,4.7,-3.2,-40.0
519455,2017.0,4-Seamer, DET , R,1175.0,92.2,15.5,-0.1,-1.0,8.0,-0.3,-3.0
519455,2017.0,Slider, DET , R,641.0,87.0,29.4,-2.7,-8.0,2.8,-0.3,-8.0
519455,2017.0,Sinker, DET , R,250.0,92.4,20.5,-0.8,-4.0,14.9,0.0,0.0
519455,2016.0,Curveball, DET , R,226.0,80.6,49.7,-0.4,-1.0,4.0,-2.9,-42.0
519455,2016.0,Changeup, DET , R,55.0,87.6,27.7,0.3,1.0,14.7,1.3,10.0
519455,2016.0,Slider, DET , R,527.0,87.7,27.6,-2.6,-9.0,1.0,-0.9,-46.0
519455,2016.0,Sinker, DET , R,5.0,92.5,19.8,0.5,3.0,17.0,2.6,18.0
519455,2016.0,4-Seamer, DET , R,885.0,92.5,14.2,0.4,3.0,9.1,0.6,8.0
519455,2015.0,Sinker, WSH , R,27.0,94.0,19.2,0.3,2.0,15.1,0.3,2.0
519455,2015.0,4-Seamer, WSH , R,1841.0,93.6,14.5,-0.6,-4.0,9.2,0.8,10.0
519455,2015.0,Slider, WSH , R,668.0,88.2,27.4,-2.8,-9.0,1.5,-0.6,-28.0
519455,2015.0,Changeup, WSH , R,12.0,88.7,23.1,-3.2,-12.0,15.6,2.1,15.0
519455,2015.0,Curveball, WSH , R,459.0,81.0,48.9,-0.7,-1.0,3.8,-3.4,-47.0
453580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446372,2020.0,Changeup, TEX , R,1.0,83.6,34.5,0.6,2.0,17.4,3.4,24.0
446372,2020.0,Sinker, TEX , R,8.0,91.5,22.9,-0.8,-4.0,16.7,1.6,11.0
446372,2020.0,Curveball, TEX , R,5.0,83.4,34.7,-12.2,-26.0,15.0,5.5,58.0
446372,2020.0,Cutter, TEX , R,3.0,88.4,24.8,1.8,7.0,0.4,-1.4,-80.0
446372,2020.0,4-Seamer, TEX , R,1.0,91.5,17.4,-0.5,-3.0,10.1,1.9,23.0
446372,2019.0,4-Seamer, CLE , R,79.0,92.0,18.0,-0.2,-1.0,8.5,0.0,0.0
446372,2019.0,Curveball, CLE , R,140.0,82.9,41.2,-5.7,-12.0,18.1,8.7,91.0
446372,2019.0,Sinker, CLE , R,163.0,91.3,24.4,-0.5,-2.0,15.7,0.3,2.0
446372,2019.0,Changeup, CLE , R,52.0,84.9,32.8,0.3,1.0,14.8,0.2,1.0
446372,2019.0,Cutter, CLE , R,177.0,88.1,29.3,-0.7,-2.0,3.4,1.3,62.0
446372,2018.0,Changeup, CLE , R,202.0,85.2,34.1,0.7,2.0,12.3,-2.1,-15.0
446372,2018.0,Sinker, CLE , R,1005.0,92.0,24.9,0.3,1.0,15.2,0.1,1.0
446372,2018.0,4-Seamer, CLE , R,273.0,92.0,18.1,-0.2,-1.0,6.7,-2.0,-23.0
446372,2018.0,Curveball, CLE , R,691.0,83.8,38.2,-7.1,-16.0,15.2,4.9,48.0
446372,2018.0,Cutter, CLE , R,905.0,88.5,29.7,-2.6,-10.0,3.2,1.5,82.0
446372,2017.0,4-Seamer, CLE , R,423.0,92.7,16.0,0.1,1.0,6.2,-2.7,-30.0
446372,2017.0,Sinker, CLE , R,838.0,92.5,21.6,-0.3,-1.0,14.3,-0.9,-6.0
446372,2017.0,Cutter, CLE , R,670.0,89.0,28.0,-2.1,-8.0,3.0,1.1,56.0
446372,2017.0,Changeup, CLE , R,180.0,85.8,30.8,0.9,3.0,12.8,-1.4,-10.0
446372,2017.0,Curveball, CLE , R,821.0,84.4,35.2,-8.8,-20.0,13.6,5.0,59.0
446372,2016.0,Slider, CLE , R,761.0,89.5,26.0,-1.6,-6.0,3.2,1.9,138.0
446372,2016.0,4-Seamer, CLE , R,542.0,92.9,14.9,0.3,2.0,5.2,-3.9,-43.0
446372,2016.0,Changeup, CLE , R,143.0,85.8,28.8,-0.6,-2.0,11.6,-2.3,-16.0
446372,2016.0,Sinker, CLE , R,1118.0,93.1,19.0,-1.0,-5.0,13.7,-1.2,-8.0
446372,2016.0,Curveball, CLE , R,587.0,83.9,37.6,-6.2,-14.0,15.1,7.5,98.0
446372,2015.0,Sinker, CLE , R,1019.0,93.5,18.3,-1.8,-9.0,13.8,-1.3,-9.0
446372,2015.0,Changeup, CLE , R,155.0,85.6,28.8,-0.4,-1.0,12.7,-1.2,-9.0
446372,2015.0,4-Seamer, CLE , R,695.0,93.2,14.2,0.8,5.0,6.0,-2.9,-32.0
446372,2015.0,Curveball, CLE , R,501.0,83.3,40.6,-4.9,-11.0,15.6,8.2,111.0
446372,2015.0,Slider, CLE , R,865.0,88.9,28.0,-1.2,-4.0,3.7,2.3,162.0
518886,2020.0,4-Seamer, CHC , R,187.0,96.9,15.0,0.5,3.0,10.7,0.5,5.0
518886,2020.0,Curveball, CHC , R,113.0,86.0,43.7,1.2,3.0,11.0,1.6,17.0
518886,2019.0,Curveball, CHC , R,126.0,85.9,45.7,1.5,3.0,8.7,0.4,5.0
518886,2019.0,4-Seamer, CHC , R,251.0,96.2,14.9,0.6,4.0,10.2,1.2,13.0
518886,2018.0,Curveball, BOS , R,391.0,86.6,45.0,1.6,4.0,10.5,0.9,9.0
518886,2018.0,Changeup, BOS , R,1.0,91.3,30.9,3.4,12.0,13.6,-0.2,-2.0
518886,2018.0,4-Seamer, BOS , R,718.0,97.1,13.6,1.3,9.0,9.3,0.3,4.0
518886,2017.0,Sinker, BOS , R,3.0,98.0,21.2,3.4,19.0,17.5,1.3,8.0
518886,2017.0,Curveball, BOS , R,360.0,87.3,45.6,3.0,7.0,8.9,1.0,12.0
518886,2017.0,4-Seamer, BOS , R,783.0,98.3,12.7,0.7,5.0,11.7,0.6,5.0
518886,2016.0,4-Seamer, BOS , R,630.0,98.0,11.3,2.0,15.0,10.8,-0.1,-1.0
518886,2016.0,Sinker, BOS , R,2.0,98.3,9.2,-7.9,-46.0,16.2,-0.6,-3.0
518886,2016.0,Curveball, BOS , R,289.0,87.2,44.7,1.2,3.0,8.2,-0.3,-3.0
518886,2015.0,Slider, SD , R,25.0,92.5,30.3,5.8,24.0,1.9,4.2,-184.0
518886,2015.0,Sinker, SD , R,12.0,98.2,15.4,-1.9,-11.0,9.6,-6.7,-41.0
518886,2015.0,Curveball, SD , R,275.0,87.3,45.7,2.0,5.0,8.3,0.4,5.0
518886,2015.0,4-Seamer, SD , R,639.0,98.0,12.9,1.5,11.0,10.1,-1.6,-14.0
499107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
595345,2018.0,Curveball, SF , L,11.0,78.0,49.2,-7.2,-13.0,10.6,1.3,15.0
595345,2018.0,Sinker, SF , L,15.0,91.2,23.9,0.2,1.0,15.6,1.0,7.0
595345,2018.0,Slider, SF , L,36.0,83.7,35.6,-3.3,-8.0,5.9,0.0,-1.0
595345,2018.0,Changeup, SF , L,7.0,83.3,32.5,-0.6,-2.0,14.9,1.2,9.0
595345,2018.0,4-Seamer, SF , L,24.0,91.8,18.5,-1.5,-9.0,10.1,2.6,35.0
595345,2017.0,Sinker, SF , L,93.0,91.7,19.9,-2.0,-9.0,17.8,2.9,19.0
595345,2017.0,4-Seamer, SF , L,156.0,91.7,15.8,-0.1,0.0,10.2,2.0,24.0
595345,2017.0,Changeup, SF , L,20.0,85.2,26.2,-4.1,-14.0,17.1,3.4,25.0
595345,2017.0,Cutter, SF , L,89.0,88.1,23.7,2.9,11.0,1.5,-3.4,-175.0
595345,2017.0,Curveball, SF , L,8.0,75.2,43.5,-15.0,-26.0,4.8,-5.3,-52.0
595345,2017.0,Slider, SF , L,90.0,82.1,34.5,-5.5,-14.0,5.1,-1.4,-21.0
595345,2016.0,Slider, SF , L,38.0,82.1,35.4,-3.0,-8.0,5.7,1.3,28.0
595345,2016.0,Sinker, SF , L,30.0,92.8,19.2,0.0,0.0,14.5,0.0,0.0
595345,2016.0,Changeup, SF , L,10.0,85.5,23.9,-4.9,-17.0,7.5,-5.9,-44.0
595345,2016.0,4-Seamer, SF , L,85.0,92.5,16.5,-1.7,-12.0,8.5,0.0,1.0
595345,2016.0,Cutter, SF , L,65.0,89.1,25.2,-0.6,-3.0,0.7,0.5,212.0
446321,2020.0,Slider, CWS , L,95.0,83.2,39.6,1.4,4.0,1.4,-3.7,-73.0
446321,2020.0,4-Seamer, CWS , L,86.0,91.9,16.2,-0.6,-4.0,11.1,4.5,67.0
446321,2020.0,Changeup, CWS , L,29.0,85.2,29.5,-0.6,-2.0,11.9,-1.6,-12.0
446321,2020.0,Curveball, CWS , L,10.0,77.9,50.8,-4.5,-8.0,3.0,-4.4,-59.0
446321,2020.0,Sinker, CWS , L,91.0,91.0,23.3,0.4,2.0,16.4,2.1,14.0
446321,2019.0,Sinker, CWS , L,229.0,90.7,26.9,2.5,10.0,16.8,1.9,13.0
446321,2019.0,Cutter, CWS , L,177.0,88.6,29.8,-1.3,-5.0,0.9,-2.8,-151.0
446321,2019.0,Changeup, CWS , L,190.0,84.9,32.7,1.4,5.0,11.2,-2.0,-15.0
446321,2019.0,Slider, CWS , L,22.0,83.8,39.7,-0.5,-1.0,1.4,-4.1,-74.0
446321,2019.0,Curveball, CWS , L,162.0,78.1,54.7,-2.5,-4.0,5.5,-1.6,-23.0
446321,2019.0,4-Seamer, CWS , L,377.0,91.6,18.9,-2.2,-13.0,10.9,3.4,45.0
446321,2018.0,4-Seamer, SEA , L,23.0,90.2,18.2,-0.4,-2.0,9.8,2.7,38.0
446321,2018.0,Sinker, SEA , L,18.0,89.0,27.0,1.3,5.0,17.1,2.2,15.0
446321,2018.0,Changeup, SEA , L,23.0,83.3,33.1,1.0,3.0,13.2,-0.4,-3.0
446321,2018.0,Cutter, SEA , L,1.0,85.6,31.1,-0.1,0.0,1.4,-4.8,-142.0
446321,2018.0,Curveball, SEA , L,11.0,75.7,59.8,-2.7,-4.0,6.8,-2.2,-25.0
446321,2016.0,4-Seamer, OAK , L,300.0,92.9,16.1,-2.1,-15.0,11.5,3.2,39.0
446321,2016.0,Sinker, OAK , L,258.0,91.8,21.9,2.6,14.0,16.5,2.4,17.0
446321,2016.0,Changeup, OAK , L,113.0,85.8,29.7,1.7,6.0,14.1,1.3,10.0
446321,2016.0,Slider, OAK , L,160.0,78.3,56.1,9.5,21.0,4.9,0.5,11.0
446321,2015.0,Curveball, ATL , L,5.0,84.2,35.1,-3.4,-9.0,1.9,-2.0,-1429.0
446321,2015.0,Slider, ATL , L,143.0,78.6,55.2,8.2,17.0,3.1,-0.2,-6.0
446321,2015.0,Changeup, ATL , L,132.0,85.2,27.1,-1.1,-4.0,14.6,1.6,12.0
446321,2015.0,4-Seamer, ATL , L,353.0,92.9,14.6,-0.5,-3.0,10.9,2.6,31.0
446321,2015.0,Sinker, ATL , L,500.0,92.0,20.8,0.4,2.0,16.6,2.3,16.0
670329,2020.0,Changeup, SF , R,56.0,85.7,21.5,-9.2,-30.0,11.9,-1.6,-12.0
670329,2020.0,4-Seamer, SF , R,99.0,95.8,12.3,2.0,14.0,8.4,0.8,10.0
670329,2020.0,Cutter, SF , R,1.0,90.6,22.3,1.6,7.0,1.4,-0.5,-28.0
670329,2020.0,Curveball, SF , R,21.0,83.4,43.0,-3.5,-8.0,4.3,-3.2,-42.0
670329,2019.0,Curveball, COL , R,11.0,77.7,50.6,-6.5,-11.0,2.2,-6.9,-76.0
670329,2019.0,Changeup, COL , R,27.0,80.7,27.0,-6.7,-20.0,6.5,-6.5,-50.0
670329,2019.0,4-Seamer, COL , R,61.0,90.4,19.6,-2.1,-12.0,3.8,-2.9,-43.0
465679,2015.0,Changeup, HOU , R,19.0,83.0,38.5,7.9,26.0,1.9,-11.4,-86.0
465679,2015.0,Cutter, HOU , R,119.0,88.2,31.7,-6.3,-25.0,1.3,0.7,148.0
465679,2015.0,4-Seamer, HOU , R,48.0,88.4,30.1,-12.7,-73.0,4.0,-3.6,-48.0
465679,2015.0,Curveball, HOU , R,108.0,78.9,55.2,2.1,4.0,13.5,6.1,81.0
