id,Year,team,league,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
502009,2015.0,3,Teams,494.0,4.0,10.0,4.95,24.0,21.0,0.0,116.1,120.0,67.0,64.0,13.0,32.0,100.0,1.31
502009,2015.0,LAA,AL,16.0,0.0,0.0,4.91,2.0,0.0,0.0,3.2,4.0,2.0,2.0,2.0,1.0,3.0,1.36
502009,2015.0,LAD,NL,106.0,0.0,3.0,6.66,6.0,5.0,0.0,24.1,31.0,19.0,18.0,3.0,6.0,18.0,1.52
502009,2015.0,MIA,NL,372.0,4.0,7.0,4.48,16.0,16.0,0.0,88.1,85.0,46.0,44.0,8.0,25.0,79.0,1.25
502009,2016.0,2,Teams,309.0,7.0,3.0,4.89,17.0,12.0,0.0,70.0,74.0,40.0,38.0,11.0,30.0,42.0,1.49
502009,2016.0,WSH,NL,44.0,1.0,1.0,6.52,6.0,1.0,0.0,9.2,11.0,7.0,7.0,1.0,5.0,10.0,1.66
502009,2016.0,CWS,AL,265.0,6.0,2.0,4.62,11.0,11.0,0.0,60.1,63.0,33.0,31.0,10.0,25.0,32.0,1.46
502009,2017.0,TOR,AL,70.0,0.0,1.0,6.60,3.0,3.0,0.0,15.0,19.0,11.0,11.0,5.0,8.0,10.0,1.80
451775,2009.0,LAA,AL,6.0,0.0,0.0,27.00,1.0,0.0,0.0,0.2,1.0,3.0,2.0,1.0,2.0,1.0,4.50
451775,2011.0,HOU,NL,231.0,2.0,3.0,3.96,47.0,0.0,0.0,52.1,51.0,24.0,23.0,6.0,30.0,57.0,1.55
451775,2012.0,HOU,NL,309.0,2.0,10.0,5.37,71.0,0.0,0.0,70.1,68.0,45.0,42.0,10.0,34.0,78.0,1.45
451775,2014.0,OAK,AL,33.0,1.0,0.0,1.00,7.0,0.0,0.0,9.0,4.0,1.0,1.0,0.0,2.0,4.0,0.67
451775,2015.0,OAK,AL,242.0,4.0,2.0,3.84,56.0,0.0,0.0,58.2,43.0,27.0,25.0,4.0,24.0,65.0,1.14
451775,2016.0,OAK,AL,163.0,2.0,0.0,4.20,34.0,0.0,0.0,40.2,30.0,19.0,19.0,3.0,17.0,37.0,1.16
493157,2009.0,BAL,AL,279.0,2.0,4.0,4.05,12.0,12.0,0.0,66.2,71.0,33.0,30.0,7.0,12.0,48.0,1.25
493157,2010.0,BAL,AL,174.0,1.0,2.0,2.86,43.0,0.0,13.0,44.0,37.0,15.0,14.0,5.0,5.0,55.0,0.95
493157,2011.0,2,Teams,243.0,2.0,3.0,2.35,65.0,0.0,0.0,65.0,38.0,17.0,17.0,11.0,9.0,85.0,0.72
493157,2011.0,BAL,AL,174.0,1.0,1.0,1.72,43.0,0.0,0.0,47.0,25.0,9.0,9.0,6.0,8.0,62.0,0.70
493157,2011.0,TEX,AL,69.0,1.0,2.0,4.00,22.0,0.0,0.0,18.0,13.0,8.0,8.0,5.0,1.0,23.0,0.78
493157,2012.0,TEX,AL,130.0,0.0,0.0,1.75,37.0,0.0,1.0,36.0,20.0,7.0,7.0,4.0,3.0,43.0,0.64
493157,2013.0,BOS,AL,265.0,4.0,1.0,1.09,73.0,0.0,21.0,74.1,33.0,10.0,9.0,5.0,9.0,101.0,0.57
493157,2014.0,BOS,AL,249.0,6.0,5.0,2.52,64.0,0.0,26.0,64.1,51.0,18.0,18.0,10.0,8.0,80.0,0.92
493157,2015.0,BOS,AL,160.0,2.0,4.0,2.23,43.0,0.0,25.0,40.1,28.0,14.0,10.0,3.0,9.0,47.0,0.92
493157,2016.0,BOS,AL,184.0,2.0,3.0,3.45,50.0,0.0,7.0,47.0,34.0,18.0,18.0,8.0,11.0,63.0,0.96
493157,2017.0,CHC,NL,178.0,3.0,4.0,3.98,49.0,0.0,2.0,43.0,38.0,21.0,19.0,7.0,12.0,50.0,1.16
607200,2017.0,WSH,NL,76.0,0.0,1.0,9.39,3.0,3.0,0.0,15.1,25.0,16.0,16.0,5.0,8.0,15.0,2.15
607200,2018.0,WSH,NL,217.0,2.0,4.0,5.54,11.0,11.0,0.0,50.1,55.0,31.0,31.0,8.0,22.0,46.0,1.53
607200,2019.0,WSH,NL,334.0,4.0,2.0,4.50,21.0,12.0,0.0,78.0,81.0,39.0,39.0,11.0,33.0,41.0,1.46
607200,2020.0,WSH,NL,222.0,2.0,4.0,4.29,11.0,8.0,0.0,50.1,47.0,25.0,24.0,10.0,22.0,28.0,1.37
545001,2013.0,ARI,NL,62.0,0.0,1.0,7.36,19.0,0.0,0.0,14.2,13.0,13.0,12.0,5.0,5.0,16.0,1.23
545001,2014.0,ARI,NL,158.0,2.0,0.0,2.95,25.0,0.0,0.0,36.2,37.0,12.0,12.0,2.0,14.0,32.0,1.39
664869,2018.0,NYM,NL,38.0,0.0,0.0,8.22,3.0,2.0,0.0,7.2,15.0,7.0,7.0,2.0,2.0,5.0,2.22
642564,2017.0,HOU,AL,249.0,5.0,2.0,5.80,32.0,4.0,0.0,54.1,51.0,40.0,35.0,7.0,31.0,69.0,1.51
615698,2019.0,SD,NL,443.0,6.0,8.0,5.16,23.0,18.0,0.0,103.0,106.0,61.0,59.0,15.0,28.0,89.0,1.30
615698,2020.0,2,Teams,135.0,2.0,0.0,2.25,18.0,3.0,1.0,32.0,31.0,12.0,8.0,4.0,8.0,31.0,1.22
615698,2020.0,CLE,AL,61.0,0.0,0.0,1.84,8.0,2.0,0.0,14.2,14.0,6.0,3.0,2.0,2.0,13.0,1.09
615698,2020.0,SD,NL,74.0,2.0,0.0,2.60,10.0,1.0,1.0,17.1,17.0,6.0,5.0,2.0,6.0,18.0,1.33
596133,2016.0,STL,NL,167.0,1.0,4.0,5.70,9.0,8.0,0.0,36.1,46.0,29.0,23.0,7.0,12.0,45.0,1.60
596133,2017.0,STL,NL,252.0,7.0,2.0,3.88,13.0,10.0,0.0,60.1,59.0,27.0,26.0,7.0,17.0,72.0,1.26
596133,2018.0,STL,NL,609.0,7.0,11.0,4.95,30.0,25.0,0.0,136.1,150.0,83.0,75.0,19.0,54.0,121.0,1.50
596133,2019.0,ARI,NL,260.0,4.0,3.0,2.94,12.0,12.0,0.0,64.1,55.0,22.0,21.0,6.0,14.0,69.0,1.07
596133,2020.0,ARI,NL,236.0,1.0,9.0,6.58,12.0,12.0,0.0,52.0,63.0,39.0,38.0,10.0,18.0,55.0,1.56
460597,2006.0,BAL,AL,49.0,0.0,1.0,10.24,12.0,0.0,0.0,9.2,14.0,11.0,11.0,1.0,5.0,6.0,1.97
460597,2007.0,BAL,AL,115.0,3.0,4.0,7.30,23.0,0.0,0.0,24.2,25.0,21.0,20.0,2.0,18.0,18.0,1.74
460597,2011.0,MIN,AL,118.0,1.0,2.0,5.47,26.0,0.0,0.0,24.2,34.0,20.0,15.0,4.0,13.0,14.0,1.91
457935,2009.0,COL,NL,211.0,1.0,1.0,4.24,57.0,0.0,0.0,51.0,43.0,24.0,24.0,6.0,18.0,55.0,1.20
457935,2010.0,COL,NL,108.0,0.0,1.0,4.24,28.0,0.0,0.0,23.1,27.0,11.0,11.0,2.0,10.0,18.0,1.59
457935,2011.0,COL,NL,27.0,0.0,0.0,10.50,7.0,0.0,0.0,6.0,8.0,7.0,7.0,1.0,2.0,7.0,1.67
457935,2013.0,NYY,AL,21.0,1.0,0.0,0.00,7.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,8.0,0.33
457935,2014.0,NYY,AL,63.0,0.0,1.0,5.02,13.0,0.0,0.0,14.1,12.0,11.0,8.0,4.0,6.0,10.0,1.26
623364,2018.0,SD,NL,24.0,0.0,0.0,1.29,5.0,0.0,0.0,7.0,3.0,1.0,1.0,1.0,0.0,10.0,0.43
623364,2019.0,2,Teams,148.0,2.0,2.0,5.71,44.0,0.0,0.0,34.2,28.0,23.0,22.0,8.0,13.0,49.0,1.18
623364,2019.0,CHC,NL,38.0,2.0,1.0,3.60,14.0,0.0,0.0,10.0,2.0,4.0,4.0,1.0,4.0,18.0,0.60
623364,2019.0,SD,NL,110.0,0.0,1.0,6.57,30.0,0.0,0.0,24.2,26.0,19.0,18.0,7.0,9.0,31.0,1.42
623364,2020.0,CHC,NL,5.0,0.0,0.0,18.00,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.00
622663,2015.0,NYY,AL,255.0,5.0,3.0,2.89,11.0,11.0,0.0,62.1,53.0,21.0,20.0,9.0,22.0,56.0,1.20
622663,2016.0,NYY,AL,312.0,3.0,8.0,5.83,22.0,11.0,0.0,71.0,78.0,48.0,46.0,11.0,25.0,66.0,1.45
622663,2017.0,NYY,AL,783.0,14.0,6.0,2.98,31.0,31.0,0.0,193.1,150.0,73.0,64.0,21.0,51.0,230.0,1.04
622663,2018.0,NYY,AL,780.0,19.0,8.0,3.39,32.0,32.0,0.0,191.1,173.0,76.0,72.0,19.0,46.0,220.0,1.14
622663,2019.0,NYY,AL,48.0,1.0,1.0,1.50,3.0,3.0,0.0,12.0,6.0,2.0,2.0,0.0,6.0,17.0,1.00
596057,2014.0,TOR,AL,30.0,0.0,0.0,5.40,5.0,1.0,0.0,6.2,5.0,4.0,4.0,1.0,5.0,4.0,1.50
596057,2015.0,2,Teams,251.0,3.0,2.0,3.75,13.0,13.0,0.0,60.0,53.0,31.0,25.0,9.0,19.0,45.0,1.20
596057,2015.0,DET,AL,148.0,2.0,1.0,3.68,8.0,8.0,0.0,36.2,30.0,20.0,15.0,6.0,7.0,27.0,1.01
596057,2015.0,TOR,AL,103.0,1.0,1.0,3.86,5.0,5.0,0.0,23.1,23.0,11.0,10.0,3.0,12.0,18.0,1.50
596057,2016.0,DET,AL,302.0,4.0,2.0,3.38,14.0,13.0,0.0,69.1,75.0,30.0,26.0,10.0,22.0,71.0,1.40
596057,2017.0,DET,AL,460.0,5.0,8.0,5.31,22.0,18.0,0.0,101.2,120.0,64.0,60.0,12.0,44.0,86.0,1.61
596057,2018.0,DET,AL,200.0,0.0,5.0,5.68,11.0,8.0,0.0,44.1,46.0,28.0,28.0,8.0,19.0,51.0,1.47
596057,2019.0,DET,AL,610.0,3.0,13.0,4.49,32.0,29.0,0.0,144.1,154.0,75.0,72.0,25.0,38.0,125.0,1.33
596057,2020.0,DET,AL,116.0,3.0,1.0,3.25,14.0,1.0,0.0,27.2,25.0,10.0,10.0,2.0,7.0,28.0,1.16
592767,2012.0,DET,AL,416.0,4.0,3.0,3.99,23.0,18.0,0.0,99.1,93.0,49.0,44.0,12.0,33.0,94.0,1.27
592767,2013.0,DET,AL,303.0,6.0,0.0,2.37,63.0,0.0,2.0,76.0,62.0,20.0,20.0,4.0,17.0,81.0,1.04
592767,2014.0,2,Teams,618.0,9.0,10.0,3.24,28.0,25.0,0.0,153.0,136.0,57.0,55.0,18.0,42.0,133.0,1.16
592767,2014.0,DET,AL,445.0,6.0,9.0,3.93,21.0,18.0,0.0,105.1,111.0,48.0,46.0,14.0,31.0,89.0,1.35
592767,2014.0,TB,AL,173.0,3.0,1.0,1.70,7.0,7.0,0.0,47.2,25.0,9.0,9.0,4.0,11.0,44.0,0.76
592767,2015.0,TB,AL,275.0,5.0,2.0,3.11,12.0,12.0,0.0,66.2,58.0,24.0,23.0,11.0,20.0,77.0,1.17
592767,2016.0,TB,AL,738.0,7.0,12.0,4.88,30.0,30.0,0.0,175.1,174.0,103.0,95.0,32.0,49.0,167.0,1.27
592767,2019.0,2,Teams,514.0,4.0,7.0,6.24,25.0,21.0,1.0,114.0,126.0,83.0,79.0,32.0,55.0,120.0,1.59
592767,2019.0,TEX,AL,251.0,1.0,5.0,8.42,13.0,9.0,1.0,51.1,64.0,49.0,48.0,19.0,34.0,52.0,1.91
592767,2019.0,PHI,NL,263.0,3.0,2.0,4.45,12.0,12.0,0.0,62.2,62.0,34.0,31.0,13.0,21.0,68.0,1.32
592767,2020.0,SF,NL,111.0,0.0,1.0,3.42,7.0,5.0,0.0,26.1,20.0,11.0,10.0,2.0,9.0,42.0,1.10
622783,2018.0,DET,AL,66.0,0.0,0.0,5.02,9.0,0.0,0.0,14.1,12.0,12.0,8.0,2.0,9.0,10.0,1.47
622783,2019.0,DET,AL,5.0,0.0,0.0,9.00,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.00
516769,2010.0,NYM,NL,183.0,0.0,4.0,4.62,33.0,3.0,0.0,39.0,46.0,21.0,20.0,3.0,20.0,22.0,1.69
516769,2012.0,NYM,NL,74.0,1.0,2.0,5.63,5.0,3.0,0.0,16.0,20.0,10.0,10.0,2.0,9.0,8.0,1.81
516769,2013.0,NYM,NL,112.0,1.0,2.0,2.30,5.0,5.0,0.0,27.1,28.0,9.0,7.0,2.0,4.0,27.0,1.17
516769,2014.0,NYM,NL,417.0,6.0,6.0,3.65,63.0,7.0,28.0,93.2,98.0,41.0,38.0,9.0,41.0,98.0,1.48
516769,2015.0,NYM,NL,27.0,1.0,0.0,0.00,7.0,0.0,0.0,7.1,4.0,0.0,0.0,0.0,2.0,7.0,0.82
597113,2018.0,COL,NL,27.0,1.0,0.0,4.26,7.0,0.0,0.0,6.1,6.0,3.0,3.0,0.0,2.0,9.0,1.26
597113,2019.0,COL,NL,116.0,0.0,2.0,5.04,28.0,0.0,0.0,25.0,23.0,14.0,14.0,1.0,19.0,24.0,1.68
519455,2009.0,WSH,NL,391.0,3.0,5.0,4.63,16.0,16.0,0.0,91.1,95.0,51.0,47.0,10.0,29.0,92.0,1.36
519455,2010.0,WSH,NL,135.0,1.0,2.0,4.94,7.0,7.0,0.0,31.0,31.0,20.0,17.0,8.0,10.0,27.0,1.32
519455,2011.0,WSH,NL,662.0,8.0,11.0,3.18,26.0,26.0,0.0,161.1,154.0,62.0,57.0,12.0,31.0,124.0,1.15
519455,2012.0,WSH,NL,805.0,12.0,8.0,2.94,32.0,32.0,0.0,195.2,186.0,69.0,64.0,18.0,43.0,153.0,1.17
519455,2013.0,WSH,NL,865.0,19.0,9.0,3.25,32.0,32.0,0.0,213.1,192.0,81.0,77.0,19.0,40.0,161.0,1.09
519455,2014.0,WSH,NL,800.0,14.0,5.0,2.66,32.0,32.0,0.0,199.2,185.0,67.0,59.0,13.0,29.0,182.0,1.07
519455,2015.0,WSH,NL,831.0,13.0,10.0,3.66,33.0,33.0,0.0,201.2,204.0,89.0,82.0,24.0,39.0,164.0,1.20
519455,2016.0,DET,AL,450.0,9.0,7.0,4.87,19.0,18.0,0.0,105.1,118.0,63.0,57.0,14.0,26.0,66.0,1.37
519455,2017.0,DET,AL,713.0,8.0,13.0,6.08,29.0,29.0,0.0,160.0,204.0,111.0,108.0,29.0,44.0,103.0,1.55
519455,2018.0,DET,AL,556.0,7.0,8.0,4.52,25.0,25.0,0.0,131.1,140.0,76.0,66.0,28.0,26.0,111.0,1.26
519455,2019.0,DET,AL,504.0,1.0,13.0,6.91,23.0,23.0,0.0,112.0,145.0,89.0,86.0,19.0,25.0,82.0,1.52
519455,2020.0,DET,AL,28.0,0.0,0.0,7.94,3.0,2.0,0.0,5.2,11.0,6.0,5.0,0.0,2.0,6.0,2.29
453580,2011.0,SF,NL,60.0,0.0,0.0,9.53,13.0,0.0,0.0,11.1,17.0,12.0,12.0,2.0,10.0,6.0,2.38
453580,2012.0,SF,NL,69.0,0.0,1.0,4.70,14.0,0.0,0.0,15.1,20.0,8.0,8.0,1.0,6.0,9.0,1.70
446372,2011.0,CLE,AL,25.0,0.0,0.0,8.31,3.0,0.0,0.0,4.1,6.0,4.0,4.0,0.0,3.0,5.0,2.08
446372,2012.0,CLE,AL,281.0,2.0,5.0,5.14,12.0,12.0,0.0,63.0,76.0,44.0,36.0,9.0,18.0,54.0,1.49
446372,2013.0,CLE,AL,608.0,11.0,5.0,3.85,26.0,24.0,0.0,147.1,153.0,67.0,63.0,15.0,33.0,136.0,1.26
446372,2014.0,CLE,AL,951.0,18.0,9.0,2.44,34.0,34.0,0.0,235.2,207.0,72.0,64.0,14.0,51.0,269.0,1.09
446372,2015.0,CLE,AL,886.0,9.0,16.0,3.49,32.0,32.0,0.0,222.0,189.0,92.0,86.0,22.0,45.0,245.0,1.05
446372,2016.0,CLE,AL,860.0,18.0,9.0,3.14,32.0,32.0,0.0,215.0,170.0,82.0,75.0,22.0,57.0,227.0,1.06
446372,2017.0,CLE,AL,777.0,18.0,4.0,2.25,29.0,29.0,0.0,203.2,141.0,56.0,51.0,21.0,36.0,265.0,0.87
446372,2018.0,CLE,AL,842.0,20.0,7.0,2.89,33.0,33.0,0.0,215.0,179.0,75.0,69.0,25.0,34.0,222.0,0.99
446372,2019.0,CLE,AL,168.0,2.0,3.0,5.80,7.0,7.0,0.0,35.2,44.0,26.0,23.0,4.0,15.0,38.0,1.65
446372,2020.0,TEX,AL,3.0,0.0,0.0,0.00,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.00
518886,2010.0,ATL,NL,88.0,4.0,0.0,0.44,21.0,0.0,1.0,20.2,9.0,2.0,1.0,0.0,16.0,40.0,1.21
518886,2011.0,ATL,NL,306.0,4.0,3.0,2.10,79.0,0.0,46.0,77.0,48.0,19.0,18.0,3.0,32.0,127.0,1.04
518886,2012.0,ATL,NL,231.0,3.0,1.0,1.01,63.0,0.0,42.0,62.2,27.0,7.0,7.0,3.0,14.0,116.0,0.65
518886,2013.0,ATL,NL,258.0,4.0,3.0,1.21,68.0,0.0,50.0,67.0,39.0,10.0,9.0,4.0,20.0,98.0,0.88
518886,2014.0,ATL,NL,244.0,0.0,3.0,1.61,63.0,0.0,47.0,61.2,30.0,13.0,11.0,2.0,26.0,95.0,0.91
518886,2015.0,SD,NL,239.0,4.0,2.0,2.58,61.0,0.0,39.0,59.1,40.0,19.0,17.0,6.0,22.0,87.0,1.04
518886,2016.0,BOS,AL,220.0,2.0,6.0,3.40,57.0,0.0,31.0,53.0,28.0,22.0,20.0,4.0,30.0,83.0,1.09
518886,2017.0,BOS,AL,254.0,5.0,0.0,1.43,67.0,0.0,35.0,69.0,33.0,11.0,11.0,6.0,14.0,126.0,0.68
518886,2018.0,BOS,AL,247.0,5.0,1.0,2.74,63.0,0.0,42.0,62.1,31.0,19.0,19.0,7.0,31.0,96.0,0.99
518886,2019.0,CHC,NL,96.0,0.0,4.0,6.53,23.0,0.0,13.0,20.2,21.0,15.0,15.0,9.0,12.0,30.0,1.60
518886,2020.0,CHC,NL,69.0,0.0,1.0,5.28,18.0,0.0,2.0,15.1,10.0,9.0,9.0,2.0,12.0,28.0,1.43
499107,2008.0,ATL,NL,13.0,0.0,0.0,7.71,1.0,0.0,0.0,2.1,5.0,2.0,2.0,1.0,1.0,1.0,2.57
499107,2012.0,KC,AL,69.0,1.0,1.0,1.56,18.0,0.0,0.0,17.1,16.0,4.0,3.0,0.0,2.0,7.0,1.04
499107,2013.0,KC,AL,31.0,1.0,0.0,0.00,7.0,0.0,0.0,8.1,4.0,0.0,0.0,0.0,2.0,5.0,0.72
499107,2014.0,KC,AL,142.0,0.0,0.0,4.18,30.0,0.0,0.0,32.1,36.0,16.0,15.0,3.0,7.0,20.0,1.33
134268,1998.0,CHC,NL,699.0,13.0,6.0,3.40,26.0,26.0,0.0,166.2,117.0,69.0,63.0,14.0,85.0,233.0,1.21
134268,2000.0,CHC,NL,603.0,8.0,7.0,4.80,23.0,23.0,0.0,137.0,112.0,77.0,73.0,17.0,87.0,132.0,1.45
134268,2001.0,CHC,NL,740.0,12.0,6.0,3.36,28.0,28.0,0.0,174.1,127.0,70.0,65.0,16.0,92.0,217.0,1.26
134268,2002.0,CHC,NL,895.0,12.0,11.0,3.66,33.0,33.0,0.0,213.2,169.0,92.0,87.0,22.0,97.0,217.0,1.24
134268,2003.0,CHC,NL,887.0,14.0,11.0,3.20,32.0,32.0,0.0,211.0,152.0,77.0,75.0,24.0,100.0,266.0,1.19
134268,2004.0,CHC,NL,595.0,8.0,9.0,3.72,22.0,22.0,0.0,140.1,127.0,62.0,58.0,16.0,51.0,144.0,1.27
134268,2005.0,CHC,NL,273.0,3.0,4.0,4.23,21.0,10.0,0.0,66.0,52.0,32.0,31.0,14.0,26.0,77.0,1.18
134268,2006.0,CHC,NL,86.0,1.0,2.0,4.12,4.0,4.0,0.0,19.2,19.0,13.0,9.0,5.0,8.0,13.0,1.37
134268,2007.0,CHC,NL,101.0,1.0,1.0,3.33,22.0,0.0,0.0,24.1,18.0,9.0,9.0,0.0,13.0,24.0,1.27
134268,2008.0,CHC,NL,276.0,5.0,4.0,3.26,65.0,0.0,34.0,66.1,54.0,24.0,24.0,3.0,18.0,84.0,1.09
134268,2009.0,CLE,AL,241.0,3.0,3.0,4.25,58.0,0.0,20.0,55.0,48.0,26.0,26.0,7.0,28.0,63.0,1.38
134268,2010.0,2,Teams,201.0,3.0,4.0,3.13,47.0,0.0,8.0,46.0,35.0,17.0,16.0,4.0,29.0,49.0,1.39
134268,2010.0,CLE,AL,93.0,1.0,4.0,6.30,23.0,0.0,8.0,20.0,21.0,15.0,14.0,3.0,11.0,18.0,1.60
134268,2010.0,NYY,AL,108.0,2.0,0.0,0.69,24.0,0.0,0.0,26.0,14.0,2.0,2.0,1.0,18.0,31.0,1.23
134268,2011.0,CHC,NL,224.0,3.0,5.0,3.35,55.0,0.0,1.0,51.0,45.0,23.0,19.0,5.0,21.0,57.0,1.29
134268,2012.0,CHC,NL,42.0,0.0,2.0,8.31,10.0,0.0,0.0,8.2,8.0,8.0,8.0,1.0,11.0,6.0,2.19
595345,2016.0,SF,NL,58.0,0.0,0.0,3.21,16.0,0.0,0.0,14.0,14.0,5.0,5.0,2.0,4.0,14.0,1.29
595345,2017.0,SF,NL,118.0,1.0,1.0,5.67,44.0,0.0,0.0,27.0,24.0,18.0,17.0,3.0,11.0,22.0,1.30
595345,2018.0,SF,NL,27.0,0.0,0.0,1.23,10.0,0.0,0.0,7.1,4.0,1.0,1.0,1.0,0.0,8.0,0.55
446321,2007.0,WSH,NL,4.0,0.0,0.0,0.00,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00
446321,2009.0,WSH,NL,341.0,1.0,6.0,5.00,15.0,14.0,0.0,75.2,87.0,43.0,42.0,3.0,33.0,43.0,1.59
446321,2010.0,WSH,NL,135.0,1.0,3.0,4.25,8.0,5.0,0.0,29.2,34.0,22.0,14.0,5.0,14.0,17.0,1.62
446321,2011.0,WSH,NL,277.0,4.0,5.0,3.00,15.0,10.0,0.0,66.0,63.0,26.0,22.0,7.0,20.0,41.0,1.26
446321,2012.0,WSH,NL,686.0,10.0,8.0,3.40,33.0,27.0,0.0,164.1,149.0,75.0,62.0,15.0,52.0,105.0,1.22
446321,2013.0,WSH,NL,316.0,2.0,7.0,4.04,13.0,13.0,0.0,71.1,92.0,37.0,32.0,5.0,14.0,39.0,1.49
446321,2014.0,WSH,NL,274.0,2.0,3.0,4.00,47.0,0.0,1.0,63.0,68.0,34.0,28.0,5.0,21.0,39.0,1.41
446321,2015.0,2,Teams,288.0,1.0,5.0,7.25,41.0,7.0,0.0,58.1,82.0,51.0,47.0,10.0,36.0,41.0,2.02
446321,2015.0,TEX,AL,208.0,0.0,5.0,7.12,17.0,7.0,0.0,43.0,62.0,37.0,34.0,9.0,20.0,28.0,1.91
446321,2015.0,ATL,NL,80.0,1.0,0.0,7.63,24.0,0.0,0.0,15.1,20.0,14.0,13.0,1.0,16.0,13.0,2.35
446321,2016.0,2,Teams,220.0,2.0,4.0,6.10,16.0,7.0,0.0,48.2,59.0,34.0,33.0,5.0,19.0,26.0,1.60
446321,2016.0,CLE,AL,21.0,0.0,0.0,5.79,7.0,0.0,0.0,4.2,3.0,3.0,3.0,1.0,4.0,3.0,1.50
446321,2016.0,OAK,AL,199.0,2.0,4.0,6.14,9.0,7.0,0.0,44.0,56.0,31.0,30.0,4.0,15.0,23.0,1.61
446321,2018.0,SEA,AL,23.0,0.0,1.0,4.50,1.0,0.0,0.0,6.0,8.0,3.0,3.0,1.0,2.0,2.0,1.67
446321,2019.0,CWS,AL,315.0,3.0,5.0,6.59,18.0,12.0,0.0,69.2,86.0,54.0,51.0,20.0,27.0,46.0,1.62
446321,2020.0,CWS,AL,81.0,1.0,1.0,3.20,16.0,0.0,0.0,19.2,19.0,8.0,7.0,2.0,5.0,15.0,1.22
670329,2019.0,COL,NL,30.0,0.0,1.0,10.50,2.0,1.0,0.0,6.0,9.0,7.0,7.0,3.0,5.0,2.0,2.33
670329,2020.0,SF,NL,44.0,1.0,1.0,5.40,12.0,0.0,0.0,10.0,13.0,6.0,6.0,1.0,4.0,7.0,1.70
465679,2010.0,COL,NL,12.0,0.0,0.0,3.38,4.0,0.0,0.0,2.2,3.0,1.0,1.0,1.0,1.0,3.0,1.50
465679,2011.0,SD,NL,17.0,0.0,0.0,3.00,2.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,3.0,4.0,2.67
465679,2012.0,MIN,AL,347.0,6.0,5.0,4.44,15.0,15.0,0.0,79.0,69.0,40.0,39.0,10.0,53.0,57.0,1.54
465679,2013.0,MIN,AL,461.0,8.0,8.0,3.83,18.0,18.0,0.0,108.0,105.0,48.0,46.0,7.0,41.0,67.0,1.35
465679,2014.0,2,Teams,443.0,2.0,6.0,4.47,35.0,9.0,0.0,100.2,97.0,53.0,50.0,9.0,46.0,83.0,1.42
465679,2014.0,HOU,AL,35.0,0.0,1.0,3.12,5.0,1.0,0.0,8.2,5.0,4.0,3.0,0.0,5.0,9.0,1.15
465679,2014.0,MIN,AL,408.0,2.0,5.0,4.60,30.0,8.0,0.0,92.0,92.0,49.0,47.0,9.0,41.0,74.0,1.45
465679,2015.0,HOU,AL,96.0,0.0,1.0,6.86,9.0,2.0,1.0,21.0,24.0,16.0,16.0,3.0,9.0,17.0,1.57
502085,2008.0,NYY,AL,131.0,4.0,0.0,5.34,25.0,0.0,0.0,30.1,29.0,18.0,18.0,3.0,15.0,36.0,1.45
502085,2009.0,NYY,AL,191.0,2.0,1.0,3.30,45.0,0.0,1.0,43.2,36.0,19.0,16.0,4.0,23.0,63.0,1.35
502085,2010.0,NYY,AL,273.0,4.0,5.0,3.82,64.0,0.0,1.0,61.1,59.0,26.0,26.0,5.0,33.0,71.0,1.50
502085,2011.0,NYY,AL,272.0,4.0,0.0,1.08,70.0,0.0,1.0,66.2,40.0,9.0,8.0,1.0,35.0,100.0,1.13
502085,2012.0,NYY,AL,248.0,2.0,7.0,2.67,65.0,0.0,2.0,60.2,52.0,19.0,18.0,5.0,19.0,81.0,1.17
502085,2013.0,NYY,AL,262.0,5.0,1.0,2.04,70.0,0.0,3.0,66.1,51.0,15.0,15.0,5.0,18.0,77.0,1.04
502085,2014.0,NYY,AL,259.0,4.0,5.0,3.08,63.0,0.0,39.0,64.1,45.0,23.0,22.0,7.0,23.0,96.0,1.06
502085,2015.0,CWS,AL,250.0,6.0,5.0,3.41,60.0,0.0,34.0,63.1,46.0,27.0,24.0,7.0,13.0,86.0,0.93
502085,2016.0,CWS,AL,267.0,5.0,3.0,3.47,62.0,0.0,37.0,62.1,53.0,24.0,24.0,6.0,32.0,75.0,1.36
502085,2017.0,2,Teams,264.0,9.0,2.0,1.84,61.0,0.0,14.0,68.1,35.0,14.0,14.0,6.0,23.0,98.0,0.85
502085,2017.0,CWS,AL,132.0,4.0,2.0,2.70,31.0,0.0,13.0,33.1,21.0,10.0,10.0,4.0,11.0,47.0,0.96
502085,2017.0,NYY,AL,132.0,5.0,0.0,1.03,30.0,0.0,1.0,35.0,14.0,4.0,4.0,2.0,12.0,51.0,0.74
502085,2018.0,NYY,AL,283.0,8.0,3.0,3.23,69.0,0.0,5.0,69.2,46.0,30.0,25.0,7.0,26.0,91.0,1.03
